"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	2214.462207	2214.934774	4000	12070.175	6029.297	0.1814	5663.232	11692.529	6976.758	"4478.906;4328.174;4155.908;4823.438;4371.240;6007.764;6330.762;5318.701;6244.629;6072.363;6050.830;6244.629;5964.697;6201.562;6007.764;5232.568;5038.770;6330.762;5512.500;5146.436;5900.098;5534.033;5792.432;5340.234;5060.303;5017.236"	"7127.490;6696.826;4672.705;5211.035;5447.900;6416.895;7041.357;7192.090;7385.889;7256.689;7385.889;7170.557;7385.889;7084.424;7192.090;7278.223;7213.623;7062.891;7213.623;7105.957;6955.225;7084.424;7084.424;7213.623;7105.957;7127.490"	"11240.332;10572.803;9022.412;6223.096;7558.154;6761.426;7299.756;11606.396;11864.795;11843.262;11778.662;11800.195;11800.195;11606.396;11606.396;11800.195;11843.262;11778.662;11800.195;11606.396;11498.730;11606.396;11692.529;11498.730;11584.863;11197.266"	2.944	15	7364.355	60.538	"M"
"2"	2	"Spectrogram 1"	1	2215.657523	2216.157887	4561.404	12140.351	5469.434	0.1995	6330.762	11800.195	7149.023	"4995.703;5770.898;6309.229;6438.428;6416.895;6395.361;6309.229;6395.361;6352.295;6373.828;6438.428;6395.361;6287.695;6309.229;6395.361;6309.229;6158.496;6029.297;6158.496;6093.896;6266.162;6180.029;5835.498;6244.629;6438.428;5512.500"	"7170.557;6416.895;6998.291;7062.891;7622.754;8204.150;7428.955;7472.021;7493.555;7256.689;7213.623;7299.756;7321.289;7385.889;7385.889;7299.756;7256.689;7342.822;7278.223;7299.756;7342.822;7256.689;7256.689;6890.625;6890.625;6912.158"	"11304.932;6718.359;7579.688;7902.686;11864.795;11864.795;11821.729;11800.195;11778.662;11778.662;11434.131;11584.863;11800.195;11821.729;11800.195;11584.863;11326.465;11391.064;11584.863;11692.529;11520.264;11498.730;11347.998;10788.135;10422.070;11003.467"	-1.187	13	11843.262	265.892	"M"
"3"	3	"Spectrogram 1"	1	2217.047425	2217.464395	4561.404	12000	5447.9	0.1814	6266.162	11714.062	7019.824	"5254.102;5297.168;6050.830;6373.828;6287.695;6373.828;6309.229;6287.695;6266.162;6266.162;6330.762;6287.695;6352.295;6201.562;6158.496;6287.695;6136.963;6093.896;5964.697;5986.230;5555.566;5103.369"	"7816.553;7924.219;6373.828;6976.758;7192.090;10938.867;7407.422;7342.822;7321.289;7235.156;7213.623;7170.557;7192.090;7299.756;7299.756;7256.689;7213.623;7127.490;7149.023;7149.023;7192.090;7170.557"	"10938.867;11025.000;6653.760;7493.555;11563.330;11821.729;11714.062;11757.129;11735.596;11778.662;11778.662;11563.330;11498.730;11520.264;11606.396;11584.863;11606.396;11434.131;11218.799;11434.131;11412.598;11520.264"	0.113	10	11778.662	250.461	"M"
"4"	4	"Spectrogram 1"	1	2217.575587	2218.270538	4842.105	13754.386	6567.627	0.5079	6804.492	13372.119	10508.203	"5490.967;5490.967;5340.234;11972.461;12209.326;12467.725;12704.590;13135.254;12812.256;12596.924;12403.125;12187.793;11821.729;11347.998;10895.801;10099.072;9754.541;9302.344;8957.812;8074.951;6933.691;6395.361;6739.893;6847.559;6632.227;6610.693;6675.293;6675.293;6847.559;6826.025;6632.227;6459.961;6007.764;6309.229;6632.227;6890.625;6653.760;6416.895"	"7062.891;7084.424;7364.355;12661.523;12984.521;13501.318;13501.318;13393.652;13242.920;13135.254;12833.789;12661.523;12446.191;12166.260;11735.596;11046.533;10400.537;10099.072;10012.939;9754.541;9668.408;9689.941;9539.209;9517.676;9517.676;9151.611;9259.277;9625.342;9582.275;9646.875;9603.809;9259.277;6416.895;6998.291;7364.355;7708.887;7773.486;7515.088"	"12360.059;12446.191;12575.391;13092.188;13544.385;13630.518;13608.984;13587.451;13565.918;13544.385;13544.385;13522.852;13393.652;13242.920;13049.121;12424.658;12360.059;12338.525;12295.459;12295.459;12144.727;12037.061;12037.061;12101.660;12187.793;11843.262;11864.795;11886.328;11800.195;11606.396;11584.863;11670.996;9173.145;7687.354;7967.285;11993.994;12037.061;11929.395"	0.577	13	13608.984	282.51	"F"
"5"	5	"Spectrogram 1"	1	2218.131548	2218.631913	4842.105	12210.526	5318.701	0.1814	6438.428	11757.129	7493.555	"6459.961;6007.764;6309.229;6632.227;6869.092;6653.760;6395.361;6373.828;6503.027;6524.561;6546.094;6546.094;6352.295;6782.959;6373.828;6546.094;6503.027;6438.428;6416.895;6330.762;6524.561;6589.160;6416.895;6072.363;6223.096;6072.363;5835.498"	"9237.744;6416.895;6998.291;7364.355;7708.887;7751.953;7493.555;7472.021;7687.354;7730.420;7665.820;7622.754;7816.553;7622.754;7773.486;7773.486;7579.688;7601.221;7579.688;7407.422;7515.088;7515.088;7385.889;7472.021;7536.621;7558.154;7515.088"	"11391.064;8850.146;7665.820;7967.285;11993.994;12015.527;11886.328;11907.861;11950.928;11972.461;11929.395;11864.795;11950.928;11886.328;11520.264;11692.529;11434.131;11563.330;11283.398;11391.064;10745.068;11714.062;11563.330;11326.465;11391.064;11261.865;11003.467"	-3.241	14	8957.812	46.294	"M"
"6"	6	"Spectrogram 1"	1	2218.965489	2219.410258	4912.281	12140.351	4608.105	0.1088	6696.826	11304.932	7515.088	"5749.365;5878.564;5813.965;6869.092;7105.957;7062.891;6330.762;6524.561;6826.025;6761.426;6610.693;6653.760;6675.293;6675.293;6653.760;6632.227;6610.693;6330.762;6266.162;5964.697;6007.764;6244.629;6072.363"	"8290.283;8290.283;6739.893;7385.889;7859.619;10508.203;7665.820;7859.619;7795.020;7838.086;7795.020;7558.154;7644.287;7773.486;7708.887;7708.887;7708.887;7795.020;7708.887;7579.688;7644.287;7601.221;7558.154"	"10572.803;10895.801;6976.758;7816.553;10508.203;11950.928;11197.266;11929.395;11800.195;11843.262;11907.861;11649.463;11735.596;11735.596;11735.596;11735.596;11843.262;11735.596;11434.131;11218.799;11132.666;11240.332;11498.730"	-1.996	12	11735.596	220.785	"M"
"7"	7	"Spectrogram 1"	1	2219.93842	2220.383189	4842.105	12140.351	4629.639	0.127	6675.293	11304.932	7536.621	"5383.301;6739.893;6826.025;7084.424;6352.295;6266.162;6373.828;6653.760;6459.961;6287.695;6266.162;6373.828;6546.094;6438.428;6416.895;6201.562;6180.029;6072.363;5727.832;5727.832;6115.430;6287.695;5555.566"	"6718.359;7256.689;7385.889;7967.285;7838.086;7708.887;7881.152;7902.686;7773.486;7751.953;7838.086;7988.818;7881.152;7945.752;7902.686;7816.553;7730.420;7601.221;7665.820;7708.887;7967.285;8376.416;7751.953"	"6955.225;7816.553;8225.684;11821.729;11821.729;11347.998;11778.662;11649.463;11627.930;11821.729;11864.795;11843.262;11800.195;11843.262;11843.262;11692.529;11434.131;11218.799;11455.664;11498.730;11714.062;11800.195;11434.131"	2.482	11	11843.262	244.526	"M"
"8"	8	"Spectrogram 1"	1	2220.609635	2221.221191	4842.105	13824.561	5447.9	0.4535	7881.152	13329.053	10981.934	"6459.961;6395.361;11886.328;12252.393;12898.389;13242.920;12941.455;12489.258;12295.459;11864.795;11606.396;11197.266;10379.004;9905.273;9560.742;9022.412;8677.881;7945.752;7472.021;6072.363;6589.160;6653.760;6589.160;6933.691;6826.025;6718.359;6804.492;6481.494;6632.227;5663.232;5878.564;6416.895;7428.955"	"8570.215;8570.215;12575.391;13350.586;13587.451;13458.252;13092.188;12683.057;12467.725;12273.926;11800.195;11735.596;10852.734;10185.205;9883.740;9797.607;9582.275;9410.010;9065.479;8376.416;9496.143;9065.479;9194.678;9043.945;9130.078;9345.410;9043.945;8850.146;8957.812;7945.752;7149.023;8053.418;10981.934"	"10852.734;12381.592;13178.320;13630.518;13673.584;13673.584;13673.584;13458.252;13221.387;13070.654;13049.121;12855.322;12209.326;11692.529;12123.193;11886.328;11821.729;11886.328;11757.129;12015.527;11757.129;11649.463;11541.797;11864.795;11929.395;11584.863;11735.596;11821.729;11649.463;10723.535;8484.082;9948.340;12037.061"	-1.447	13	13587.451	219.598	"F"
"9"	9	"Spectrogram 1"	1	2221.109999	2221.582566	5052.632	12561.404	5706.299	0.1995	6373.828	12080.127	8311.816	"6632.227;5663.232;5878.564;6416.895;7170.557;7342.822;6459.961;6244.629;6266.162;6266.162;6395.361;6180.029;6589.160;6201.562;6072.363;6050.830;6029.297;6201.562;5964.697;5964.697;6029.297;6115.430;6330.762;6223.096;5813.965"	"8914.746;7945.752;7149.023;8053.418;8311.816;10615.869;8807.080;8354.883;9517.676;8807.080;8376.416;8376.416;8290.283;8247.217;8204.150;8268.750;8247.217;8204.150;8397.949;8139.551;8161.084;8484.082;8505.615;8548.682;8462.549"	"11627.930;10658.936;8311.816;9948.340;11972.461;12123.193;12209.326;12209.326;12230.859;12230.859;12230.859;12230.859;12037.061;12015.527;12058.594;12187.793;12209.326;11821.729;12015.527;12015.527;11735.596;11864.795;11584.863;11563.330;11843.262"	-1.83	12	9388.477	78.343	"M"
"10"	10	"Spectrogram 1"	1	2221.94394	2222.416507	4842.105	12280.702	5447.9	0.1633	6416.895	11864.795	7644.287	"5167.969;5103.369;6136.963;6589.160;7062.891;7149.023;6287.695;6029.297;5792.432;6223.096;6093.896;5943.164;6029.297;5878.564;6201.562;6136.963;5792.432;6072.363;6223.096;6180.029;5943.164;5878.564;5727.832;5835.498;5706.299"	"7515.088;7493.555;6718.359;7428.955;7579.688;9689.941;8010.352;7515.088;7838.086;7902.686;7924.219;7967.285;7902.686;7945.752;7859.619;7881.152;7859.619;7816.553;7687.354;7773.486;7795.020;7730.420;7881.152;7601.221;7601.221"	"11412.598;11197.266;7105.957;7859.619;9776.074;12037.061;12037.061;11692.529;11864.795;11864.795;11864.795;11972.461;11843.262;11778.662;11843.262;11864.795;11800.195;11627.930;11670.996;11800.195;11735.596;11606.396;12015.527;11412.598;11391.064"	-1.187	12	12015.527	236.217	"M"
