"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	836.7615691	837.428722	4785.924	14287.39	7321.289	0.3447	6718.359	14039.648	11520.264	"6610.693;6675.293;6718.359;6869.092;13565.918;13415.186;12661.523;12015.527;11929.395;11434.131;10809.668;10056.006;9689.941;9087.012;8764.014;8462.549;8074.951;6912.158;6287.695;6244.629;6201.562;6050.830;6029.297;6007.764;6007.764;6201.562;6029.297;6050.830;6072.363;6180.029;6093.896;6244.629;6287.695;6180.029;6373.828;6459.961;6481.494"	"6890.625;7019.824;13975.049;14039.648;14018.115;13996.582;13931.982;13242.920;12726.123;12424.658;12209.326;11886.328;11412.598;10874.268;10400.537;9862.207;9646.875;9151.611;8591.748;7967.285;7859.619;7730.420;7579.688;7321.289;7127.490;7041.357;7235.156;6955.225;7041.357;6890.625;6847.559;6890.625;6826.025;6826.025;6933.691;6761.426;6933.691"	"13652.051;14061.182;14082.715;14125.781;14104.248;14147.314;14125.781;14082.715;14018.115;13953.516;13910.449;13630.518;13070.654;12919.922;12769.189;12489.258;12316.992;11993.994;11757.129;11692.529;11649.463;11520.264;11003.467;11627.930;11907.861;10680.469;11111.133;10788.135;10938.867;10917.334;10077.539;9840.674;10206.738;10034.473;9194.678;8527.148;8247.217"	0.297	17	14061.182	403.586	"F"
"2"	2	"Spectrogram 1"	1	838.6279935	838.989368	5841.642	11824.047	4844.971	0.3084	6610.693	11455.664	6890.625	"6589.160;6610.693;6589.160;6503.027;6503.027;6567.627;6610.693;6739.893;6653.760;6718.359;6610.693;6632.227;6632.227;6653.760;6653.760;6567.627;6567.627;6589.160;6610.693;6503.027"	"6847.559;6804.492;6718.359;6718.359;6739.893;6869.092;7149.023;10163.672;9883.740;6998.291;7019.824;6976.758;6826.025;6782.959;6847.559;6782.959;6761.426;6869.092;6890.625;6826.025"	"7105.957;7105.957;7084.424;7084.424;7062.891;7213.623;10680.469;11520.264;11541.797;11477.197;11498.730;11520.264;11369.531;10056.006;7493.555;7192.090;8354.883;7192.090;7149.023;7127.490"	-0.625	10	6890.625	10.683	"M"
"3"	3	"Spectrogram 1"	1	839.1244022	839.7359591	4856.305	13865.103	6567.627	0.2902	6804.492	13372.119	10745.068	"6567.627;6675.293;6718.359;6890.625;7084.424;12316.992;11778.662;11498.730;11154.199;10723.535;10120.605;9733.008;9431.543;9065.479;8893.213;8376.416;8268.750;7881.152;6739.893;6029.297;6309.229;6180.029;5986.230;6007.764;6029.297;6201.562;6072.363;6223.096;6072.363;6115.430;6050.830;6115.430;5964.697;6416.895"	"6847.559;6998.291;13630.518;13630.518;13630.518;13372.119;12747.656;12101.660;11800.195;11520.264;11391.064;11068.066;10572.803;10228.271;9733.008;9410.010;9237.744;9043.945;8397.949;8053.418;7924.219;7945.752;7278.223;7708.887;7881.152;7881.152;7816.553;7924.219;8053.418;7708.887;7751.953;7967.285;7278.223;7041.357"	"7105.957;13673.584;13738.184;13738.184;13759.717;13695.117;13716.650;13329.053;13242.920;13113.721;12919.922;12252.393;12230.859;11714.062;11735.596;11735.596;11498.730;10788.135;10917.334;10680.469;11261.865;11240.332;10852.734;11111.133;11046.533;10809.668;10938.867;10788.135;10745.068;10271.338;10702.002;10142.139;10594.336;9259.277"	0.396	17	13716.65	386.968	"F"
"4"	4	"Spectrogram 1"	1	839.6287229	839.9345013	5841.642	11824.047	5124.902	0.2721	6481.494	11606.396	7342.822	"6136.963;6115.430;6115.430;6115.430;6093.896;6416.895;6632.227;6696.826;6632.227;6610.693;6632.227;6718.359;6589.160;6632.227;6632.227;6632.227;6503.027"	"7859.619;7730.420;7816.553;7622.754;7299.756;7041.357;7149.023;10723.535;11347.998;9776.074;7342.822;6976.758;6890.625;6804.492;6782.959;6869.092;6890.625"	"10249.805;10142.139;10099.072;10228.271;10465.137;8419.482;10551.270;11627.930;11649.463;11627.930;11627.930;11563.330;11369.531;11412.598;11046.533;8850.146;8182.617"	0.89	10	11627.93	261.144	"M"
"5"	5	"Spectrogram 1"	1	840.5421021	841.181457	4997.067	13935.484	6373.828	0.381	6589.16	12962.988	10486.67	"6567.627;6395.361;6546.094;6696.826;6718.359;12015.527;11670.996;11240.332;10938.867;10723.535;10508.203;9840.674;9345.410;9194.678;8807.080;8354.883;7838.086;7644.287;6869.092;6244.629;6115.430;6180.029;6072.363;6093.896;6093.896;6223.096;6029.297;6115.430;6180.029;6115.430;6072.363;6136.963;6158.496;6029.297;5921.631;6481.494"	"6739.893;6761.426;6847.559;13350.586;13458.252;13006.055;12553.857;12058.594;11692.529;11627.930;11046.533;11025.000;10831.201;10465.137;9969.873;9582.275;9194.678;9022.412;8527.148;8074.951;7838.086;7515.088;7644.287;7321.289;7385.889;7342.822;7407.422;7062.891;7472.021;7062.891;6976.758;6933.691;7149.023;6718.359;6330.762;7127.490"	"7105.957;7149.023;13479.785;13781.250;13759.717;13759.717;13652.051;13587.451;13393.652;13264.453;12704.590;12855.322;12424.658;12037.061;12015.527;11886.328;11584.863;11347.998;11025.000;11068.066;11369.531;11498.730;11046.533;11068.066;10766.602;10852.734;11003.467;10142.139;10637.402;10465.137;10723.535;10335.938;10443.604;9323.877;8311.816;10400.537"	0.61	14	13759.717	385.781	"F"
"6"	6	"Spectrogram 1"	1	841.0742208	841.4355953	5348.974	11824.047	5490.967	0.2177	6050.83	11541.797	7149.023	"6115.430;6158.496;6115.430;5921.631;5964.697;6309.229;6266.162;6459.961;6524.561;6223.096;6395.361;6266.162;6287.695;6223.096;6438.428;6589.160;6546.094;6481.494;6546.094;6610.693"	"6955.225;6976.758;6847.559;6438.428;6998.291;7213.623;10163.672;11132.666;10357.471;8505.615;8505.615;7084.424;6976.758;6933.691;6761.426;6847.559;6869.092;6869.092;6782.959;6761.426"	"10422.070;10206.738;9646.875;7536.621;10142.139;11369.531;11541.797;11584.863;11563.330;11520.264;11584.863;11326.465;11498.730;11520.264;11218.799;9388.477;11025.000;10292.871;9410.010;7192.090"	-0.062	6	11584.863	243.339	"M"
"7"	7	"Spectrogram 1"	1	841.7135756	842.0471521	4645.161	11683.284	5189.502	0.2177	6373.828	11563.33	10702.002	"6653.760;6675.293;6675.293;5146.436;5986.230;6093.896;6632.227;5964.697;5835.498;6223.096;6244.629;6244.629;6998.291;10637.402;10508.203;10163.672;9883.740"	"6739.893;6739.893;6718.359;6158.496;6869.092;6933.691;9733.008;10723.535;9733.008;9797.607;8893.213;8548.682;11326.465;11304.932;11025.000;11003.467;10895.801"	"7041.357;7019.824;7019.824;6890.625;7213.623;10379.004;11498.730;11498.730;11477.197;11477.197;11434.131;11584.863;11670.996;11670.996;11606.396;11584.863;11498.730"	14.838	4	11670.996	248.087	"M"
"8"	8	"Spectrogram 1"	1	841.8486099	842.4601667	4926.686	13724.34	5964.697	0.381	6589.16	12553.857	10379.004	"5964.697;5835.498;6438.428;6869.092;7256.689;11197.266;10723.535;10594.336;10206.738;9969.873;9388.477;9194.678;8828.613;8268.750;7838.086;7536.621;6804.492;6309.229;6136.963;6093.896;6180.029;6093.896;6158.496;6136.963;6244.629;6029.297;6093.896;6223.096;6093.896;6201.562;6158.496;6093.896;6244.629;6201.562"	"10766.602;9905.273;10551.270;13113.721;12510.791;11929.395;11692.529;11347.998;11025.000;11003.467;10572.803;10249.805;9883.740;9754.541;9431.543;9065.479;8677.881;7967.285;7622.754;7687.354;7902.686;7622.754;7084.424;7127.490;7235.156;7299.756;7364.355;7536.621;7170.557;6998.291;6890.625;6998.291;6847.559;6955.225"	"11498.730;11498.730;13522.852;13544.385;13544.385;13501.318;13458.252;13221.387;12403.125;12209.326;12101.660;11864.795;11692.529;11563.330;11606.396;11347.998;11003.467;10831.201;10766.602;11025.000;11175.732;10981.934;10680.469;10917.334;11003.467;10874.268;10658.936;10594.336;10615.869;10658.936;9862.207;10249.805;9216.211;9926.807"	-7.554	12	13522.852	116.328	"F"
"9"	9	"Spectrogram 1"	1	842.4085266	842.8254971	4434.018	11683.284	5490.967	0.1451	5964.697	11455.664	7170.557	"6201.562;6244.629;6180.029;6201.562;4866.504;5038.770;6093.896;6395.361;6093.896;5835.498;6158.496;6180.029;6287.695;6287.695;6330.762;6416.895;6459.961;6481.494;6503.027;6416.895;6589.160;6546.094;6459.961"	"6869.092;6869.092;6912.158;6890.625;6093.896;6912.158;7019.824;7342.822;10206.738;9302.344;9065.479;8204.150;7364.355;7170.557;7062.891;6998.291;7084.424;6912.158;6804.492;6890.625;6847.559;6912.158;6761.426"	"9474.609;9431.543;9797.607;9582.275;7084.424;7472.021;10335.938;11455.664;11477.197;11498.730;11498.730;11477.197;11498.730;11520.264;11412.598;11455.664;11477.197;11326.465;11089.600;10766.602;10228.271;10852.734;7708.887"	-0.54	10	11498.73	230.281	"M"
"10"	10	"Spectrogram 1"	1	843.0161274	843.5998862	5067.449	13583.578	5727.832	0.3628	6567.627	12295.459	10185.205	"6675.293;6632.227;6653.760;6718.359;11541.797;11111.133;10809.668;10529.736;10249.805;10077.539;9840.674;9517.676;9130.078;8785.547;8397.949;7708.887;7751.953;7019.824;6330.762;6266.162;6136.963;6180.029;6180.029;6201.562;6244.629;6072.363;5254.102;6223.096;6223.096;6330.762;6287.695;6330.762"	"6739.893;6782.959;12833.789;13135.254;12532.324;11821.729;11563.330;11283.398;11025.000;11003.467;10788.135;10508.203;10228.271;9776.074;9560.742;9259.277;8979.346;8311.816;7924.219;7622.754;7342.822;7859.619;7515.088;7105.957;7321.289;7493.555;6869.092;6912.158;7299.756;7472.021;7364.355;7536.621"	"7062.891;7084.424;13372.119;13393.652;13372.119;13329.053;13307.520;12898.389;12209.326;11778.662;11950.928;11735.596;11757.129;11584.863;11261.865;11218.799;11111.133;10723.535;10723.535;10400.537;10529.736;10680.469;10680.469;10465.137;10874.268;10680.469;10185.205;9410.010;10917.334;11778.662;11735.596;11692.529"	0.306	15	13350.586	366.789	"F"
