"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	392.8090857	393.1704601	4982.456	11508.772	5060.303	0.1451	6266.162	11326.465	7256.689	"5620.166;5469.434;5447.900;6007.764;6309.229;6696.826;6653.760;5727.832;6201.562;6180.029;6093.896;6136.963;6180.029;6223.096;6115.430;6223.096;5921.631;5900.098;5986.230;6029.297"	"6890.625;6955.225;6826.025;6395.361;6890.625;10615.869;11111.133;7407.422;8850.146;8591.748;9151.611;7084.424;8462.549;7170.557;7149.023;7062.891;7256.689;7105.957;7450.488;7019.824"	"9646.875;9819.141;9905.273;7385.889;7278.223;11326.465;11347.998;11369.531;11218.799;11391.064;11347.998;11369.531;11326.465;11283.398;11347.998;11304.932;11111.133;10658.936;11154.199;11068.066"	-0.625	12	11304.932	261.144	"M"
"2"	2	"Spectrogram 1"	1	393.6152287	393.9488052	4561.404	11508.772	5447.9	0.1451	5900.098	11347.998	7062.891	"5684.766;6072.363;6158.496;6567.627;5663.232;5534.033;5900.098;6050.830;6115.430;5986.230;6007.764;5900.098;5663.232;6050.830;5813.965;5620.166;5426.367;5770.898"	"7149.023;6826.025;6933.691;10508.203;10486.670;7493.555;10809.668;10271.338;10012.939;8441.016;7213.623;7170.557;7321.289;7622.754;7601.221;7321.289;7299.756;7493.555"	"9776.074;7407.422;10594.336;11347.998;11369.531;11369.531;11369.531;11347.998;11369.531;11369.531;11347.998;11304.932;11261.865;11089.600;11304.932;10895.801;11025.000;10658.936"	1.396	5	11369.531	240.965	"M"
"3"	3	"Spectrogram 1"	1	394.3657757	394.6715541	4982.456	11578.947	5103.369	0.2358	6223.096	11326.465	7213.623	"5835.498;6309.229;6330.762;6395.361;5641.699;5555.566;5835.498;5857.031;5900.098;6136.963;6352.295;6869.092;7019.824;7256.689;7558.154;6912.158;6696.826"	"6330.762;6976.758;7062.891;10335.938;9194.678;7041.357;8785.547;7644.287;9840.674;9840.674;9797.607;10077.539;9862.207;9646.875;9345.410;9345.410;8677.881"	"10379.004;7428.955;10551.270;11412.598;11434.131;11412.598;11412.598;11391.064;11391.064;11304.932;11369.531;11261.865;11046.533;10981.934;10874.268;10938.867;10637.402"	11.796	4	11412.598	238.591	"M"
"4"	4	"Spectrogram 1"	1	395.1441208	395.4498992	4491.228	11649.123	5254.102	0.127	6158.496	11412.598	7105.957	"5813.965;6244.629;6309.229;6632.227;5835.498;5598.633;5727.832;6223.096;6180.029;5943.164;6201.562;6223.096;6136.963;5986.230;6352.295;6287.695;6180.029"	"6223.096;6933.691;7019.824;10163.672;10077.539;7170.557;7902.686;8548.682;9323.877;7945.752;7988.818;8010.352;7773.486;7751.953;7601.221;7428.955;7687.354"	"10034.473;7321.289;10422.070;11477.197;11498.730;11498.730;11477.197;11520.264;11520.264;11455.664;11477.197;11477.197;11347.998;11304.932;10702.002;11283.398;11412.598"	5.416	6	11520.264	239.778	"M"
"5"	5	"Spectrogram 1"	1	395.9224658	396.2838403	4280.702	11789.474	5146.436	0.1088	6180.029	11326.465	7084.424	"6029.297;6201.562;6244.629;6739.893;5878.564;5727.832;5792.432;6093.896;6072.363;6029.297;6093.896;6244.629;6007.764;6136.963;6029.297;5426.367;5598.633;5426.367;6072.363;5813.965"	"8204.150;6696.826;6955.225;7407.422;7687.354;7235.156;8441.016;7988.818;8118.018;7558.154;7859.619;7127.490;7235.156;7149.023;7256.689;7235.156;7127.490;7256.689;7342.822;6847.559"	"10228.271;7278.223;10335.938;11434.131;11563.330;11455.664;11541.797;11606.396;11627.930;11563.330;11584.863;11563.330;11326.465;11261.865;11132.666;11434.131;11304.932;10938.867;11261.865;11025.000"	-8.746	10	11627.93	281.323	"M"
"6"	6	"Spectrogram 1"	1	396.7837492	397.1701875	4811.594	11652.174	4909.57	0.1088	6287.695	11197.266	7062.891	"7687.354;5297.168;6266.162;6287.695;6696.826;6481.494;6050.830;6416.895;6438.428;6438.428;6438.428;6416.895;6438.428;6395.361;6373.828;6395.361;6330.762;6395.361;6266.162;6546.094;6438.428;5792.432"	"9754.541;9474.609;6739.893;6912.158;7385.889;9948.340;7450.488;7687.354;7579.688;7601.221;7256.689;8441.016;7751.953;7773.486;7299.756;7472.021;7450.488;7407.422;7515.088;7988.818;7579.688;7256.689"	"10852.734;10702.002;7299.756;10271.338;10594.336;11434.131;11283.398;11434.131;11391.064;11412.598;11218.799;11434.131;11434.131;11455.664;10745.068;11391.064;10702.002;10163.672;11218.799;11240.332;11197.266;11197.266"	-6.67	11	11477.197	239.778	"M"
"7"	7	"Spectrogram 1"	1	397.629083	397.9189117	4695.652	11710.145	5275.635	0.1088	6223.096	11498.73	7105.957	"5017.236;6180.029;6244.629;6632.227;6093.896;5964.697;6416.895;6309.229;6287.695;6373.828;6459.961;6416.895;6416.895;6416.895;6503.027;5706.299"	"5835.498;6718.359;6955.225;7342.822;9969.873;8139.551;10594.336;9022.412;7278.223;7278.223;7385.889;7213.623;7192.090;7472.021;8354.883;7687.354"	"10292.871;7192.090;10142.139;11455.664;11520.264;11541.797;11563.330;11541.797;11520.264;11498.730;11477.197;11455.664;11369.531;11197.266;11498.730;11089.600"	7.993	4	11541.797	240.965	"M"
"8"	8	"Spectrogram 1"	1	398.860855	399.4888172	5507.246	13797.101	3768.311	0.254	9819.141	13587.451	12833.789	"6007.764;6007.764;5878.564;5900.098;12446.191;12618.457;12833.789;13199.854;13415.186;13307.520;13113.721;12876.855;12661.523;12661.523;12446.191;12058.594;11649.463;11132.666;10572.803;10056.006;9496.143;8354.883;7019.824;7428.955;7170.557;7127.490;7062.891;6912.158;6459.961;6438.428;5792.432;6201.562;6223.096;5835.498"	"7428.955;7493.555;7515.088;7450.488;12683.057;13092.188;13393.652;13587.451;13587.451;13522.852;13264.453;13135.254;12984.521;12833.789;12833.789;12403.125;12015.527;11800.195;11132.666;10658.936;10120.605;10056.006;9689.941;9905.273;9905.273;9991.406;9840.674;9969.873;9776.074;9388.477;9560.742;9754.541;8634.814;8397.949"	"11477.197;11886.328;12187.793;12295.459;13070.654;13501.318;13608.984;13608.984;13608.984;13608.984;13565.918;13501.318;13479.785;13522.852;13544.385;13199.854;12962.988;12833.789;12618.457;12446.191;12338.525;12295.459;12532.324;12338.525;12166.260;12338.525;12553.857;12446.191;12080.127;12338.525;12381.592;11864.795;12187.793;11950.928"	0.468	11	13587.451	309.812	"F"
"9"	9	"Spectrogram 1"	1	399.7786459	400.1167794	4753.623	11768.116	5340.234	0.127	6201.562	11541.797	7041.357	"5469.434;5383.301;5081.836;6136.963;6158.496;6675.293;6847.559;6029.297;6287.695;6201.562;6244.629;6223.096;6093.896;6029.297;6029.297;6050.830;5813.965;6136.963;6136.963"	"7105.957;7041.357;6050.830;6696.826;6718.359;7149.023;11218.799;7708.887;10745.068;9151.611;9711.475;7687.354;7278.223;7536.621;7601.221;7385.889;7579.688;9302.344;9345.410"	"10529.736;10486.670;7536.621;7149.023;7149.023;10529.736;11627.930;11563.330;11606.396;11606.396;11606.396;11584.863;11541.797;11606.396;11240.332;11025.000;11154.199;10874.268;10831.201"	6.792	8	11584.863	236.217	"M"
"10"	10	"Spectrogram 1"	1	400.5515225	400.9379608	4173.913	11652.174	5555.566	0.1451	5878.564	11434.131	7062.891	"5943.164;5792.432;5577.100;4909.570;6180.029;6782.959;6804.492;5813.965;5577.100;5964.697;6115.430;5749.365;5426.367;5426.367;5490.967;5469.434;5426.367;5426.367;5426.367;5404.834;5404.834"	"7665.820;7687.354;7192.090;6546.094;6718.359;7256.689;11132.666;7256.689;9474.609;7385.889;9366.943;7062.891;6223.096;5857.031;5921.631;6589.160;6395.361;5964.697;6201.562;6007.764;5943.164"	"9668.408;10163.672;10572.803;10249.805;7149.023;10465.137;11498.730;11498.730;11520.264;11498.730;11477.197;11434.131;11326.465;10658.936;10831.201;10831.201;10766.602;10292.871;9926.807;10379.004;10357.471"	-7.063	8	11520.264	230.281	"M"
