"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	1117.541282	1118.236233	4280.702	14175.439	5598.633	0.254	8182.617	13781.25	11304.932	"6653.760;6567.627;6955.225;13393.652;13436.719;12812.256;12080.127;11714.062;11218.799;10809.668;10422.070;10163.672;9582.275;9366.943;8979.346;8634.814;8204.150;7881.152;7084.424;6029.297;5964.697;6093.896;6093.896;6201.562;6180.029;6158.496;6115.430;6287.695;6287.695;6438.428;6416.895;6459.961;6459.961;6416.895;6309.229;6481.494;6223.096"	"6847.559;6847.559;13630.518;13845.850;13738.184;13479.785;12876.855;12101.660;11864.795;11434.131;11003.467;10723.535;10206.738;10012.939;9689.941;9302.344;9000.879;8807.080;8505.615;8074.951;7988.818;8074.951;8161.084;8311.816;8311.816;8354.883;8225.684;8096.484;6955.225;6912.158;7428.955;7127.490;6955.225;7450.488;7751.953;6976.758;7213.623"	"7149.023;7062.891;13975.049;14061.182;14039.648;14018.115;13996.582;13695.117;13372.119;13199.854;12639.990;12101.660;11907.861;11714.062;11649.463;10981.934;11132.666;11175.732;11132.666;11434.131;11455.664;11347.998;11304.932;11261.865;11391.064;11218.799;11218.799;11132.666;10594.336;10723.535;10831.201;10723.535;10594.336;10680.469;10895.801;10465.137;10594.336"	-0.066	10	14039.648	371.537	"F"
"2"	2	"Spectrogram 1"	1	1119.626135	1120.348884	4561.404	13824.561	5792.432	0.254	7536.621	13329.053	10572.803	"6481.494;6524.561;6998.291;13113.721;12790.723;11864.795;11369.531;10723.535;10228.271;10012.939;9603.809;9302.344;8957.812;8548.682;8096.484;7751.953;6890.625;6589.160;6223.096;6029.297;6201.562;6244.629;6309.229;6330.762;6352.295;6459.961;6352.295;6266.162;6395.361;6287.695;6675.293;6459.961;6503.027;6416.895;6438.428;6395.361;6330.762;6503.027;6438.428"	"6782.959;6847.559;13199.854;13587.451;13415.186;12403.125;12080.127;11455.664;10852.734;10443.604;10185.205;9969.873;9797.607;9625.342;9065.479;8656.348;8247.217;7601.221;7256.689;7450.488;7773.486;7687.354;7795.020;7902.686;7924.219;7773.486;7622.754;7644.287;7450.488;7407.422;6869.092;7041.357;6826.025;6912.158;6847.559;6869.092;6869.092;6826.025;6933.691"	"7299.756;12941.455;13522.852;13630.518;13630.518;13587.451;13242.920;12790.723;12316.992;11972.461;11714.062;11606.396;11412.598;11218.799;11154.199;11068.066;11046.533;11218.799;11843.262;11821.729;11584.863;11369.531;11391.064;11477.197;11240.332;11197.266;11240.332;11046.533;10766.602;10551.270;9948.340;10594.336;9883.740;10314.404;9969.873;10400.537;10077.539;9905.273;9905.273"	0.125	12	13587.451	353.731	"F"
"3"	3	"Spectrogram 1"	1	1121.82218	1122.489333	4421.053	13824.561	5404.834	0.2358	7773.486	13178.32	10551.27	"6524.561;6653.760;12812.256;12941.455;12101.660;11498.730;10981.934;10594.336;10228.271;10012.939;9582.275;9173.145;8936.279;8527.148;7902.686;7579.688;6675.293;6287.695;6029.297;6180.029;6438.428;6524.561;6352.295;6330.762;6438.428;6524.561;6459.961;6438.428;6395.361;6416.895;6481.494;6610.693;6309.229;6653.760;6503.027;6653.760;6459.961"	"6890.625;12812.256;13242.920;13501.318;13156.787;12166.260;11606.396;11154.199;10680.469;10400.537;10206.738;9883.740;9840.674;9496.143;8957.812;8397.949;8074.951;7751.953;7687.354;7687.354;8290.283;7967.285;8074.951;8268.750;7988.818;7924.219;7428.955;6890.625;8182.617;7687.354;7256.689;7472.021;7192.090;7816.553;6976.758;6890.625;6847.559"	"7062.891;13135.254;13522.852;13630.518;13608.984;13501.318;13070.654;12381.592;11972.461;11606.396;11541.797;11347.998;11326.465;11025.000;10788.135;10680.469;10809.668;11455.664;12295.459;12295.459;11369.531;11972.461;11434.131;11455.664;11283.398;11261.865;11025.000;10874.268;10852.734;10960.400;10766.602;10766.602;10508.203;10615.869;10572.803;9948.340;9517.676"	-0.033	13	13587.451	333.552	"F"
"4"	4	"Spectrogram 1"	1	1123.267678	1123.990427	4561.404	13614.035	5297.168	0.2358	7450.488	12747.656	10379.004	"6567.627;6653.760;12726.123;12833.789;12058.594;11154.199;10637.402;10249.805;10012.939;9560.742;9259.277;8936.279;8527.148;8074.951;7773.486;6933.691;6610.693;5986.230;6330.762;6352.295;6223.096;6309.229;6330.762;6287.695;6459.961;6330.762;6330.762;6266.162;6352.295;6438.428;6459.961;6438.428;6395.361;6416.895;6352.295;6416.895;6503.027;6352.295;6373.828"	"6890.625;12833.789;13242.920;13329.053;12295.459;11886.328;11025.000;10658.936;10228.271;9883.740;9905.273;9603.809;9000.879;8850.146;8613.281;8118.018;7816.553;7321.289;7579.688;7601.221;7967.285;7708.887;8204.150;7945.752;6998.291;7170.557;7730.420;7945.752;7795.020;7730.420;6890.625;6912.158;6847.559;6804.492;6847.559;6826.025;6890.625;6998.291;6869.092"	"8268.750;13049.121;13393.652;13458.252;13415.186;12984.521;12639.990;12015.527;11950.928;11692.529;11455.664;11132.666;11003.467;10637.402;10680.469;10486.670;10529.736;11972.461;11627.930;11907.861;11563.330;11412.598;11520.264;11068.066;10615.869;10938.867;10960.400;10680.469;10658.936;10680.469;10335.938;10142.139;9711.475;9754.541;10206.738;10099.072;9754.541;10077.539;9689.941"	-0.062	18	13436.719	327.617	"F"
"5"	5	"Spectrogram 1"	1	1125.574915	1126.325462	4491.228	13754.386	4737.305	0.2358	7902.686	12639.99	10551.27	"6524.561;6524.561;6782.959;6890.625;12123.193;11778.662;11283.398;10874.268;10486.670;10185.205;10012.939;9560.742;9108.545;8677.881;8225.684;7859.619;6869.092;6438.428;6201.562;6244.629;6266.162;6244.629;6287.695;6438.428;6438.428;6438.428;6395.361;6309.229;6373.828;6481.494;6459.961;6503.027;6546.094;6632.227;6266.162;6352.295;6395.361;6438.428;6503.027;6589.160"	"6804.492;6804.492;13049.121;13372.119;13049.121;12123.193;11907.861;11369.531;11025.000;10615.869;10292.871;10206.738;9883.740;9840.674;9388.477;8828.613;8441.016;8247.217;8139.551;8290.283;8333.350;8354.883;8311.816;8118.018;7988.818;8268.750;8419.482;8139.551;7622.754;6998.291;6912.158;6933.691;6955.225;6976.758;7041.357;6933.691;6869.092;6869.092;7019.824;6869.092"	"7041.357;12704.590;13372.119;13565.918;13501.318;13415.186;12941.455;12424.658;12037.061;11692.529;11563.330;11477.197;11283.398;11154.199;11154.199;11003.467;10658.936;11218.799;11950.928;11843.262;11735.596;11692.529;11498.730;11197.266;10960.400;11111.133;11261.865;10895.801;10809.668;10551.270;10357.471;10422.070;10271.338;10379.004;10594.336;10379.004;10335.938;10400.537;10228.271;9733.008"	0.152	17	13436.719	346.609	"F"
"6"	6	"Spectrogram 1"	1	1127.242797	1127.937748	4491.228	13684.211	4586.572	0.2177	7881.152	12467.725	10486.67	"6653.760;6653.760;6782.959;12812.256;12295.459;11778.662;11304.932;10788.135;10422.070;10163.672;9689.941;9539.209;9000.879;8548.682;8161.084;7773.486;6675.293;6158.496;6266.162;6244.629;6438.428;6223.096;6330.762;6201.562;6416.895;6438.428;6416.895;6481.494;6373.828;6438.428;6503.027;6373.828;6266.162;6459.961;6653.760;6675.293;6804.492;6632.227"	"6804.492;6804.492;12833.789;13307.520;13199.854;12123.193;11778.662;11261.865;10658.936;10228.271;10228.271;9905.273;9862.207;9517.676;9043.945;8807.080;8118.018;8096.484;8096.484;8376.416;8311.816;7967.285;8225.684;8182.617;8484.082;8290.283;8010.352;7127.490;8161.084;8204.150;7235.156;7601.221;7084.424;6890.625;6869.092;7062.891;10551.270;6998.291"	"6976.758;6976.758;13178.320;13479.785;13436.719;13436.719;12618.457;12381.592;11821.729;11606.396;11800.195;11326.465;11175.732;10981.934;11326.465;10874.268;10702.002;11434.131;11757.129;11649.463;11800.195;11003.467;11606.396;11304.932;11391.064;11240.332;11261.865;10917.334;10874.268;10788.135;10658.936;10529.736;10486.670;10185.205;9819.141;11907.861;12058.594;12015.527"	0.032	16	13436.719	332.365	"F"
"7"	7	"Spectrogram 1"	1	1127.818644	1128.124422	5122.807	12210.526	5275.635	0.2358	6610.693	11886.328	6933.691	"6309.229;6653.760;6653.760;6739.893;6653.760;6610.693;6524.561;6546.094;6546.094;6567.627;6610.693;6632.227;6524.561;6589.160;6632.227"	"6933.691;6869.092;6890.625;8957.812;9237.744;7041.357;6976.758;6933.691;6890.625;6847.559;6826.025;6804.492;6804.492;6955.225;6976.758"	"10335.938;9905.273;11455.664;11972.461;12015.527;12015.527;11993.994;11692.529;11304.932;11326.465;11197.266;10745.068;9862.207;8397.949;7192.090"	1.357	5	7062.891	14.244	"M"
"8"	8	"Spectrogram 1"	1	1128.465911	1129.133064	4631.579	13543.86	4844.971	0.2358	7428.955	12273.926	10314.404	"6546.094;6632.227;12360.059;12316.992;11714.062;10960.400;10572.803;10249.805;10056.006;9582.275;9539.209;9000.879;8570.215;8074.951;7751.953;6933.691;6610.693;6352.295;6244.629;6416.895;6352.295;6287.695;6330.762;6373.828;6438.428;6438.428;6438.428;6438.428;6438.428;6438.428;6459.961;6632.227;6589.160;6459.961;6416.895;6373.828"	"6869.092;6826.025;13070.654;13178.320;12101.660;11477.197;10895.801;10680.469;10443.604;10206.738;9905.273;9862.207;9517.676;9108.545;8720.947;8591.748;8053.418;7493.555;7751.953;7967.285;7988.818;8247.217;8247.217;7838.086;7665.820;7751.953;7773.486;7751.953;8096.484;6869.092;6912.158;8764.014;10034.473;9065.479;7235.156;6933.691"	"7041.357;7149.023;13350.586;13372.119;13027.588;12596.924;12230.859;12037.061;11627.930;11412.598;11326.465;11175.732;10960.400;10960.400;10831.201;10745.068;10702.002;10981.934;11391.064;11197.266;11218.799;11068.066;10960.400;10960.400;10874.268;10852.734;10745.068;10658.936;10723.535;10228.271;10874.268;11800.195;11929.395;11950.928;11929.395;11929.395"	-0.136	18	13329.053	348.983	"F"
"9"	9	"Spectrogram 1"	1	1128.958363	1129.264142	5333.333	12210.526	5167.969	0.2721	6481.494	11649.463	7084.424	"6438.428;6438.428;6438.428;6459.961;6632.227;6589.160;6459.961;6416.895;6373.828;6503.027;6503.027;6459.961;6503.027;6589.160;6567.627;6696.826"	"7751.953;8074.951;6869.092;6912.158;8764.014;10012.939;9043.945;7235.156;6933.691;6976.758;7149.023;7278.223;6976.758;6826.025;6890.625;6826.025"	"10594.336;10594.336;10142.139;10852.734;11800.195;11929.395;11950.928;11929.395;11929.395;11929.395;11929.395;11972.461;11154.199;9216.211;9539.209;7041.357"	-0.079	9	7062.891	16.618	"M"
"10"	10	"Spectrogram 1"	1	1129.542122	1129.847901	4421.053	12140.351	2433.252	0.127	9431.543	11864.795	10249.805	"6524.561;6416.895;6589.160;6610.693;6373.828;5620.166;10680.469;10938.867;10572.803;10228.271;10077.539;9733.008;9539.209;9108.545;8850.146"	"6955.225;6998.291;7105.957;7407.422;7515.088;6955.225;12058.594;11735.596;10938.867;10637.402;10249.805;10206.738;9905.273;9883.740;9625.342"	"6998.291;7385.889;10594.336;11541.797;11821.729;11821.729;12123.193;12123.193;11929.395;11584.863;11283.398;10981.934;10960.400;10960.400;10960.400"	12.209	4	12101.66	289.632	"M"
