"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	209.296260605	209.54662475	5222.368	10057.895	3574.512	0.1995	5792.432	9366.943	7019.824	"5534.033;5727.832;6395.361;5706.299;5684.766;6136.963;5900.098;5792.432;5813.965;5770.898;5641.699;5813.965;5534.033;6007.764"	"6998.291;6739.893;6653.760;6955.225;6244.629;7493.555;7385.889;7170.557;7321.289;7278.223;7536.621;7321.289;7299.756;6826.025"	"9173.145;8785.547;8376.416;9517.676;7687.354;9453.076;9453.076;9388.477;9560.742;9603.809;9517.676;9453.076;9603.809;9496.143"	-0.913	8	8161.084	112.767	"M"
"2"	2	"Spectrogram 1"	1	209.741352418	209.963898325	5480.263	10315.789	2950.049	0.1633	5512.5	8462.549	6804.492	"6632.227;6266.162;6007.764;5835.498;5792.432;6136.963;6072.363;6158.496;6093.896;6072.363;6072.363;5490.967;5512.500"	"6804.492;6826.025;6890.625;6847.559;6632.227;7364.355;7730.420;7342.822;7558.154;7127.490;7321.289;7019.824;6761.426"	"8893.213;8914.746;9431.543;9410.010;9280.811;9151.611;9711.475;9797.607;9883.740;9410.010;9496.143;10099.072;7493.555"	-5.144	6	7558.154	22.553	"M"
"3"	3	"Spectrogram 1"	1	210.269898947	210.575899568	5157.895	11153.947	4888.037	0.2358	5878.564	10766.602	7579.688	"5534.033;5490.967;5792.432;5383.301;5813.965;6416.895;6072.363;6093.896;6029.297;6050.830;5921.631;5878.564;5749.365;5727.832;5555.566;5857.031"	"6976.758;6955.225;7170.557;7321.289;6955.225;8247.217;8785.547;7773.486;7773.486;7493.555;7493.555;7558.154;7558.154;7472.021;7644.287;6632.227"	"9819.141;9733.008;10572.803;10163.672;8074.951;10680.469;10938.867;10852.734;10852.734;10938.867;10788.135;10917.334;10874.268;10831.201;10831.201;10292.871"	-1.266	9	10917.334	169.744	"M"
"4"	4	"Spectrogram 1"	1	210.770627237	211.020991382	5286.842	11153.947	4823.438	0.1814	5878.564	10702.002	7450.488	"5706.299;5684.766;5684.766;6136.963;6029.297;6158.496;5921.631;5835.498;6029.297;6072.363;6029.297;5900.098;5857.031;6244.629"	"6890.625;6244.629;6180.029;7493.555;9453.076;8182.617;7751.953;7192.090;6998.291;7105.957;7235.156;6976.758;6976.758;6976.758"	"10680.469;8936.279;7881.152;10120.605;10788.135;10766.602;10745.068;10745.068;10615.869;10615.869;10508.203;10357.471;10809.668;10443.604"	0.457	3	10745.068	205.354	"M"
"5"	5	"Spectrogram 1"	1	211.71644734	211.966811485	4384.211	11476.316	6352.295	0.127	4909.57	11261.865	7751.953	"4974.170;4780.371;4823.438;4888.037;5727.832;5641.699;5340.234;4888.037;4866.504;5297.168;5297.168;4995.703;4888.037;4844.971"	"6955.225;6869.092;6050.830;7407.422;9022.412;10745.068;9087.012;7859.619;7924.219;7988.818;7751.953;7601.221;7687.354;7622.754"	"10249.805;10163.672;7687.354;10551.270;11283.398;11304.932;11240.332;11197.266;11283.398;11261.865;10960.400;11132.666;11197.266;11218.799"	4.2	7	11261.865	208.915	"M"
"6"	6	"Spectrogram 1"	1	212.217175631	212.606630967	3932.895	11476.316	5340.234	0.1633	5404.834	10745.068	7665.82	"4371.240;4435.840;4823.438;4909.570;5835.498;4242.041;5038.770;5663.232;5490.967;5426.367;5512.500;5490.967;5727.832;5426.367;5555.566;5426.367;5534.033;5534.033;5254.102;5340.234;5297.168"	"6869.092;6869.092;5835.498;7342.822;7515.088;8828.613;6438.428;7665.820;7967.285;7838.086;7859.619;8118.018;7795.020;7838.086;7816.553;7838.086;7687.354;7751.953;7773.486;7665.820;7472.021"	"10271.338;10379.004;7493.555;10249.805;10335.938;11283.398;9948.340;10056.006;11068.066;10938.867;10981.934;10831.201;10486.670;10572.803;10702.002;10594.336;10142.139;10292.871;10271.338;10465.137;10335.938"	1.543	8	11240.332	235.03	"M"
"7"	7	"Spectrogram 1"	1	212.7846737	213.0661824	4764.573	11468.216	5835.498	0.1633	5383.301	11218.799	7601.221	"5534.033;5361.768;5383.301;4866.504;5878.564;6007.764;5706.299;5792.432;5534.033;5900.098;5684.766;5167.969;5211.035;5167.969;5813.965;6136.963"	"7536.621;6869.092;6976.758;5727.832;7407.422;10422.070;7816.553;9022.412;7881.152;8139.551;7601.221;7428.955;7278.223;7450.488;7019.824;6632.227"	"10314.404;10400.537;10680.469;7515.088;9776.074;11261.865;11240.332;11218.799;11175.732;11218.799;11154.199;11154.199;10981.934;11132.666;11111.133;9711.475"	-3.403	8	11261.865	212.476	"M"
"8"	8	"Spectrogram 1"	1	213.2965078	213.6036083	4321.357	11579.02	6481.494	0.1633	4866.504	11347.998	8053.418	"4651.172;4565.039;4737.305;5340.234;5878.564;5254.102;4866.504;4844.971;4823.438;4844.971;4844.971;4844.971;4952.637;4909.570;4844.971;5857.031;5878.564"	"6976.758;7192.090;4974.170;7579.688;10637.402;9797.607;8484.082;7902.686;7902.686;7773.486;7665.820;7515.088;7644.287;7558.154;7041.357;7041.357;6653.760"	"11111.133;11046.533;7105.957;10357.471;11369.531;11369.531;11369.531;11369.531;11369.531;11326.465;11261.865;11218.799;11197.266;11326.465;10917.334;10529.736;9474.609"	-0.668	10	11369.531	218.411	"M"
"9"	9	"Spectrogram 1"	1	213.8595253	214.1410341	4432.161	11800.628	6007.764	0.1633	4801.904	10809.668	7342.822	"5318.701;4737.305;4780.371;4909.570;5835.498;5749.365;4952.637;5038.770;4823.438;4758.838;4931.104;5060.303;5361.768;5017.236;4952.637"	"7536.621;5727.832;6201.562;7795.020;8462.549;7838.086;7988.818;7859.619;8010.352;7558.154;7558.154;7493.555;7881.152;6998.291;7558.154"	"10874.268;6632.227;9194.678;9474.609;11197.266;11498.730;11347.998;11025.000;11111.133;11154.199;11391.064;11111.133;11304.932;11003.467;10917.334"	-2.374	8	8139.551	182.801	"M"
"10"	10	"Spectrogram 1"	1	214.3767277	214.9141535	4155.151	13130.276	5512.5	0.2177	6761.426	12273.926	10572.803	"4500.439;4651.172;5017.236;5211.035;10508.203;11412.598;6653.760;10831.201;11261.865;10917.334;9862.207;8484.082;7708.887;6933.691;6524.561;6266.162;6136.963;6093.896;6072.363;6115.430;6266.162;6158.496;6029.297;6050.830;6115.430;5835.498;5490.967;5770.898;5663.232;5404.834"	"7342.822;7708.887;10529.736;10809.668;12123.193;12769.189;12273.926;11757.129;11563.330;11347.998;10594.336;10508.203;9151.611;7902.686;7708.887;7708.887;7945.752;8484.082;8268.750;8376.416;8053.418;8204.150;8204.150;8053.418;8031.885;7751.953;8139.551;8225.684;7730.420;8182.617"	"12639.990;12661.523;11972.461;11714.062;12639.990;13070.654;13049.121;12876.855;12833.789;12080.127;11670.996;11606.396;11584.863;11326.465;11046.533;11993.994;12316.992;11972.461;11907.861;11670.996;11584.863;11692.529;11520.264;11326.465;11929.395;11606.396;11563.330;11477.197;11369.531;11304.932"	2.21	13	12919.922	239.778	"F"
"11"	11	"Spectrogram 1"	1	214.934377	215.2158858	4044.347	11357.412	6223.096	0.127	4651.172	10874.268	6869.092	"4285.107;4543.506;4608.105;4737.305;4801.904;4780.371;4737.305;4823.438;4801.904;4586.572;4694.238;4672.705;4543.506;4672.705;4651.172"	"7084.424;5986.230;6266.162;7450.488;7536.621;7515.088;7558.154;7579.688;7558.154;7472.021;7342.822;7019.824;7235.156;6998.291;7127.490"	"9819.141;7041.357;9711.475;10874.268;10938.867;11132.666;11132.666;11089.600;11089.600;11111.133;10960.400;10917.334;10917.334;10895.801;10917.334"	0.085	9	11154.199	199.419	"M"
"12"	12	"Spectrogram 1"	1	215.5229862	215.804495	4155.151	11745.226	5921.631	0.1451	4629.639	10551.27	7601.221	"4521.973;4371.240;4328.174;4500.439;4866.504;4758.838;4758.838;4888.037;4758.838;4758.838;4715.771;4737.305;4586.572;4565.039;4608.105;4651.172"	"7235.156;6266.162;4844.971;5577.100;7838.086;7665.820;7730.420;7708.887;7536.621;7558.154;7515.088;7321.289;7558.154;7170.557;6869.092;6869.092"	"11132.666;11003.467;10981.934;7924.219;9776.074;10852.734;10831.201;10809.668;10852.734;10917.334;10400.537;10938.867;10938.867;10895.801;10938.867;10615.869"	-5.935	11	8484.082	170.931	"M"
"13"	13	"Spectrogram 1"	1	216.0860038	216.3163291	4432.161	11523.618	4198.975	0.1451	7170.557	11369.531	10486.67	"6524.561;6438.428;4801.904;5167.969;5878.564;6050.830;5124.902;5146.436;7515.088;10185.205;8957.812;7687.354;6696.826"	"6632.227;6632.227;6632.227;8957.812;9948.340;10615.869;10852.734;9517.676;11175.732;10831.201;10422.070;9625.342;9323.877"	"7687.354;7665.820;10960.400;11154.199;11347.998;11391.064;11498.730;11412.598;11498.730;11412.598;11434.131;11240.332;11025.000"	19.883	4	11498.73	195.858	"M"
"14"	14	"Spectrogram 1"	1	216.091372	216.5776144	4709.171	12520.854	5189.502	0.2177	7170.557	12360.059	10960.4	"6459.961;4866.504;5447.900;6524.561;7407.422;11068.066;11778.662;10981.934;10335.938;9000.879;7708.887;6847.559;6675.293;6610.693;6352.295;5792.432;5620.166;6136.963;5857.031;5447.900;5297.168;5641.699;5727.832;5211.035;5426.367;5017.236"	"6632.227;6653.760;10615.869;11606.396;12166.260;12187.793;12037.061;11800.195;10960.400;10594.336;9711.475;9689.941;9646.875;10228.271;9969.873;9668.408;9431.543;9410.010;8785.547;8484.082;8247.217;8785.547;8376.416;8118.018;8204.150;7945.752"	"8182.617;11025.000;12144.727;12381.592;12403.125;12403.125;12381.592;12403.125;12101.660;12123.193;11929.395;12037.061;12144.727;11950.928;12080.127;11735.596;11907.861;11864.795;11692.529;11800.195;11821.729;11800.195;11240.332;11304.932;11627.930;11757.129"	1.377	11	12381.592	292.006	"F"
"15"	15	"Spectrogram 1"	1	216.6234296	216.9305301	4349.058	11385.113	5964.697	0.1088	4974.17	10938.867	7622.754	"5124.902;4651.172;4952.637;5275.635;5835.498;5060.303;4995.703;4931.104;4931.104;4974.170;4952.637;5038.770;4995.703;4823.438;4931.104;4866.504;4823.438"	"6589.160;5167.969;7407.422;7472.021;10206.738;8397.949;7859.619;8096.484;7665.820;7665.820;7428.955;7795.020;7299.756;7450.488;7579.688;6955.225;7105.957"	"10465.137;8656.348;9560.742;9603.809;11175.732;11089.600;11003.467;11197.266;11003.467;10960.400;11154.199;11154.199;11046.533;11089.600;10938.867;10723.535;10637.402"	0.297	8	11197.266	207.728	"M"
"16"	16	"Spectrogram 1"	1	217.1352637	217.4679559	4376.759	11468.216	5921.631	0.127	5038.77	10960.4	7450.488	"4931.104;4694.238;4521.973;4608.105;4952.637;5792.432;5103.369;5017.236;5124.902;4931.104;5038.770;4931.104;5038.770;5404.834;5060.303;5081.836;5038.770;5060.303"	"7364.355;7256.689;7256.689;4888.037;6869.092;8656.348;9689.941;7536.621;7558.154;7493.555;7084.424;7385.889;7256.689;7450.488;7299.756;7536.621;7321.289;7536.621"	"11003.467;10960.400;10981.934;9991.406;7838.086;10831.201;11283.398;11240.332;11240.332;11089.600;11003.467;10874.268;11089.600;11089.600;11003.467;10723.535;10809.668;10335.938"	1.047	13	11261.865	227.907	"M"
"17"	17	"Spectrogram 1"	1	217.6982813	217.9541983	4376.759	11468.216	4306.641	0.1814	6890.625	11197.266	9948.34	"4651.172;4888.037;5017.236;5577.100;5297.168;5598.633;5900.098;7579.688;10702.002;10163.672;9668.408;8484.082;7622.754;6826.025"	"6567.627;5835.498;7407.422;7967.285;10163.672;10228.271;10400.537;11283.398;10960.400;10551.270;10206.738;9689.941;9065.479;7622.754"	"9926.807;7450.488;10249.805;11283.398;11369.531;11347.998;11347.998;11391.064;11304.932;11240.332;11089.600;10874.268;10809.668;10680.469"	1.278	6	11369.531	207.728	"M"
"18"	18	"Spectrogram 1"	1	217.7036495	218.1643002	5041.583	13019.472	5770.898	0.2358	6804.492	12575.391	9969.873	"5727.832;5103.369;5318.701;5964.697;7170.557;9410.010;10379.004;11068.066;10723.535;10185.205;9689.941;8484.082;7622.754;6826.025;6481.494;6201.562;6395.361;6309.229;6416.895;6524.561;6373.828;6438.428;6309.229;6459.961;6546.094;6610.693"	"6589.160;5943.164;7493.555;9237.744;12510.791;12575.391;12424.658;11627.930;11025.000;10637.402;10249.805;9754.541;9065.479;7644.287;8161.084;7730.420;8570.215;8397.949;8613.281;8527.148;7945.752;8161.084;8397.949;7665.820;7902.686;7924.219"	"11778.662;7730.420;10335.938;12360.059;12812.256;12790.723;12769.189;12575.391;12532.324;11843.262;11692.529;11154.199;10981.934;10723.535;11068.066;12360.059;11907.861;11391.064;11391.064;11347.998;10981.934;11391.064;11283.398;11154.199;10809.668;11068.066"	2.279	12	12747.656	277.762	"F"
"19"	19	"Spectrogram 1"	1	218.1845237	218.4404407	4432.161	11468.216	5900.098	0.1088	5103.369	11003.467	7558.154	"6050.830;4694.238;4952.637;5081.836;5813.965;5404.834;5770.898;5318.701;4974.170;5038.770;5167.969;5167.969;5060.303;5060.303"	"7708.887;7256.689;6072.363;7321.289;7816.553;8807.080;7859.619;7687.354;7924.219;7450.488;7644.287;7450.488;7665.820;7385.889"	"10551.270;10508.203;7687.354;10508.203;11025.000;11261.865;11240.332;11261.865;11261.865;11261.865;10938.867;11240.332;11154.199;10809.668"	-1.37	6	11283.398	207.728	"M"
"20"	20	"Spectrogram 1"	1	218.7219495	219.0034583	4321.357	11412.814	5900.098	0.1088	5060.303	10960.4	7493.555	"4758.838;4715.771;4995.703;5211.035;5727.832;5490.967;5275.635;4974.170;5038.770;5060.303;5167.969;5211.035;5060.303;4931.104;5103.369"	"6826.025;5297.168;7235.156;7450.488;9819.141;9323.877;8161.084;7730.420;7601.221;7536.621;7450.488;7751.953;7407.422;7536.621;7385.889"	"10594.336;8591.748;9259.277;10852.734;11175.732;11240.332;11175.732;11240.332;11240.332;10960.400;11197.266;11089.600;11218.799;11197.266;10852.734"	3.052	4	11240.332	206.541	"M"
"21"	21	"Spectrogram 1"	1	219.2849671	219.5920675	4265.955	11357.412	5900.098	0.1088	5038.77	10938.867	7472.021	"4565.039;4521.973;4974.170;5749.365;5081.836;5318.701;5081.836;4909.570;5017.236;4974.170;5081.836;5017.236;4909.570;4823.438;4974.170;5038.770;4952.637"	"7644.287;4888.037;6890.625;9087.012;9410.010;7579.688;7795.020;7579.688;7321.289;7601.221;7536.621;7665.820;7192.090;7321.289;7472.021;7450.488;7515.088"	"10981.934;10056.006;7988.818;10852.734;11240.332;11089.600;11218.799;11154.199;11068.066;10938.867;11175.732;11175.732;10938.867;11154.199;10809.668;10529.736;10895.801"	-4.674	11	10895.801	170.931	"M"
"22"	22	"Spectrogram 1"	1	219.7968012	220.1039017	4099.749	11357.412	4457.373	0.1995	6653.76	11111.133	9733.008	"4844.971;4995.703;4694.238;4909.570;5060.303;5167.969;6503.027;7428.955;10314.404;9948.340;9216.211;8397.949;7708.887;6869.092;6373.828;6201.562;6244.629"	"6826.025;10206.738;5318.701;7299.756;7558.154;10658.936;10981.934;10960.400;10551.270;10249.805;10249.805;9625.342;8785.547;8161.084;8031.885;8419.482;8053.418"	"10314.404;11089.600;10874.268;10228.271;10917.334;11326.465;11326.465;11304.932;11240.332;10960.400;10723.535;10702.002;10680.469;10508.203;10572.803;10551.270;10443.604"	3.19	9	11304.932	217.224	"M"
