"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	1005.506546	1005.812324	5964.912	11578.947	667.529	0.2721	6567.627	7235.156	6890.625	"6524.561;6524.561;6546.094;6524.561;6632.227;6632.227;6503.027;6546.094;6546.094;6481.494;6632.227;6675.293;6653.760;6524.561;6567.627;6653.760;6696.826"	"6890.625;6933.691;6955.225;6933.691;6890.625;6890.625;6869.092;6826.025;6847.559;6804.492;6847.559;6933.691;6912.158;6933.691;6847.559;6890.625;6912.158"	"7127.490;7084.424;7019.824;9453.076;9065.479;8333.350;10615.869;8979.346;9000.879;9108.545;7407.422;7062.891;7192.090;7192.090;7213.623;7084.424;7105.957"	0.074	9	6998.291	9.496	"M"
"2"	2	"Spectrogram 1"	1	1006.229295	1006.535073	5964.912	11508.772	3208.447	0.2721	6589.16	9797.607	6869.092	"6524.561;6546.094;6524.561;6546.094;6653.760;6632.227;6567.627;6675.293;6675.293;6653.760;6589.160;6696.826;6632.227;6632.227;6610.693;6589.160"	"6890.625;6869.092;6869.092;6869.092;6869.092;6890.625;6890.625;6869.092;6890.625;6890.625;6890.625;6869.092;6869.092;6847.559;6847.559;6869.092"	"7105.957;7127.490;8656.348;11025.000;11218.799;11304.932;11347.998;11304.932;10766.602;9689.941;8936.279;7149.023;7127.490;7105.957;7105.957;7084.424"	-0.079	7	6998.291	5.935	"M"
"3"	3	"Spectrogram 1"	1	1006.979842	1007.28562	5684.211	11649.123	4758.838	0.2721	6589.16	11347.998	6890.625	"6675.293;6459.961;6459.961;6524.561;6567.627;6589.160;6632.227;6718.359;6696.826;6567.627;6481.494;6416.895;6567.627;6481.494;6589.160;6567.627;6653.760"	"6869.092;6847.559;6890.625;6976.758;6976.758;6955.225;6912.158;6890.625;6869.092;6869.092;6912.158;6912.158;6890.625;6890.625;6869.092;6826.025;6869.092"	"7019.824;7321.289;10745.068;11326.465;11520.264;11520.264;11477.197;10508.203;10895.801;11003.467;10788.135;10314.404;8118.018;10400.537;9000.879;8505.615;7385.889"	-0.074	6	6955.225	5.935	"M"
"4"	4	"Spectrogram 1"	1	1007.785985	1008.091763	5964.912	11649.123	4866.504	0.2721	6481.494	11347.998	6912.158	"6266.162;6287.695;6459.961;6481.494;6503.027;6610.693;6567.627;6546.094;6438.428;6503.027;6610.693;6610.693;6567.627;6546.094;6610.693;6675.293"	"6826.025;6804.492;6869.092;6955.225;6976.758;7019.824;7019.824;6998.291;6976.758;6890.625;6890.625;6847.559;6869.092;6912.158;6890.625;6890.625"	"7299.756;8161.084;11003.467;11455.664;11477.197;11498.730;11498.730;11477.197;11498.730;11326.465;11154.199;8720.947;7859.619;8268.750;7256.689;7256.689"	-0.317	5	7041.357	5.935	"M"
"5"	5	"Spectrogram 1"	1	1008.70332	1009.064695	5824.561	11649.123	4888.037	0.3084	6481.494	11369.531	6890.625	"6675.293;6567.627;6266.162;6330.762;6438.428;6459.961;6524.561;6546.094;6524.561;6567.627;6524.561;6567.627;6653.760;6739.893;6675.293;6589.160;6567.627;6546.094;6524.561"	"6847.559;6869.092;6847.559;6912.158;6998.291;7213.623;7364.355;7084.424;6976.758;6933.691;6955.225;6912.158;6890.625;6955.225;6869.092;6847.559;6826.025;6826.025;6826.025"	"7019.824;7041.357;7321.289;10206.738;11326.465;11498.730;11520.264;11498.730;11498.730;11477.197;11455.664;11304.932;10335.938;7256.689;7192.090;7149.023;7127.490;7105.957;7192.090"	0	10	6998.291	8.309	"M"
"6"	6	"Spectrogram 1"	1	1009.676252	1010.065424	5614.035	11789.474	5167.969	0.3265	6373.828	11541.797	6890.625	"6589.160;6632.227;6438.428;6093.896;6115.430;6223.096;6244.629;6567.627;6632.227;6610.693;6481.494;6309.229;6395.361;6481.494;6567.627;6546.094;6524.561;6524.561;6567.627;6524.561"	"6826.025;6847.559;6847.559;6739.893;6890.625;7019.824;7084.424;6998.291;6976.758;6933.691;6955.225;6933.691;6890.625;6890.625;6890.625;6869.092;6890.625;6890.625;6804.492;6869.092"	"7105.957;7084.424;7062.891;7299.756;11154.199;11455.664;11563.330;11584.863;11584.863;11541.797;11563.330;11584.863;11541.797;11347.998;10766.602;9969.873;11197.266;11068.066;7235.156;7149.023"	0.125	10	7062.891	10.683	"M"
"7"	7	"Spectrogram 1"	1	1010.565789	1010.871567	5614.035	11789.474	5103.369	0.254	6459.961	11563.33	6933.691	"6632.227;6201.562;6180.029;6287.695;6395.361;6416.895;6503.027;6589.160;6589.160;6546.094;6653.760;6739.893;6567.627;6546.094;6696.826;6718.359;6459.961"	"6869.092;6847.559;6890.625;6890.625;6955.225;8807.080;9797.607;10185.205;10292.871;6955.225;6890.625;6955.225;6869.092;6933.691;6912.158;6847.559;6976.758"	"7084.424;7105.957;10120.605;11261.865;11541.797;11563.330;11606.396;11606.396;11584.863;11584.863;11434.131;11046.533;10852.734;11541.797;9043.945;7105.957;10615.869"	0.445	8	11563.33	259.957	"M"
"8"	8	"Spectrogram 1"	1	1011.53872	1011.900095	5614.035	11789.474	5189.502	0.254	6352.295	11541.797	6912.158	"6180.029;6158.496;6266.162;6395.361;6503.027;6524.561;6481.494;6610.693;6309.229;6546.094;6503.027;6589.160;6503.027;6632.227;6201.562;6567.627;6481.494;6524.561;6696.826"	"6869.092;6890.625;6933.691;7041.357;9280.811;10012.939;7041.357;6976.758;7019.824;6869.092;6869.092;6890.625;6955.225;6826.025;6955.225;6847.559;6890.625;6869.092;6847.559"	"7149.023;10465.137;11326.465;11520.264;11627.930;11606.396;11563.330;11541.797;11584.863;11412.598;11326.465;11304.932;11347.998;11197.266;11498.730;7816.553;8871.680;10981.934;7170.557"	-0.198	8	11606.396	259.957	"M"
"9"	9	"Spectrogram 1"	1	1012.428257	1012.761834	5684.211	11789.474	5211.035	0.254	6352.295	11563.33	6998.291	"6115.430;6136.963;6266.162;6266.162;6330.762;6459.961;6589.160;6503.027;6503.027;6503.027;6416.895;6503.027;6503.027;6481.494;6696.826;6696.826;6503.027;6503.027"	"6847.559;6912.158;7041.357;7084.424;9711.475;9711.475;8807.080;7708.887;6976.758;6955.225;6890.625;6890.625;6933.691;6955.225;6890.625;6826.025;6890.625;6955.225"	"7256.689;9883.740;11240.332;11563.330;11606.396;11606.396;11584.863;11584.863;11541.797;11434.131;11434.131;11520.264;11369.531;11003.467;10271.338;8441.016;7385.889;7321.289"	0.279	8	11563.33	258.77	"M"
"10"	10	"Spectrogram 1"	1	1013.540179	1013.873755	5684.211	11789.474	5211.035	0.2721	6373.828	11584.863	6955.225	"6438.428;6180.029;6201.562;6373.828;6373.828;6481.494;6524.561;6524.561;6524.561;6567.627;6459.961;6481.494;6373.828;6438.428;6481.494;6546.094;6696.826;6438.428"	"6869.092;6826.025;6890.625;7041.357;7192.090;10099.072;10120.605;8591.748;6890.625;6890.625;6955.225;6869.092;6890.625;6912.158;6976.758;6955.225;6847.559;6912.158"	"7149.023;7278.223;10895.801;11434.131;11627.930;11670.996;11649.463;11649.463;11541.797;11197.266;11455.664;11498.730;11498.730;11477.197;11584.863;11175.732;7192.090;7256.689"	-0.14	9	11649.463	261.144	"M"
