"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	598.1472041	599.1616046	6636.872	9117.318	818.262	0.4354	7838.086	8656.348	8397.949	"6718.359;6675.293;6653.760;6653.760;6718.359;6739.893;6912.158;8720.947;8656.348;8613.281;8634.814;8570.215;8505.615;8505.615;8505.615;8462.549;8462.549;8419.482;8419.482;8419.482;8397.949;8397.949;8311.816;8247.217;8225.684;8182.617;8139.551;8118.018;8031.885;8074.951;7988.818;7902.686;7859.619;7795.020;7644.287;7472.021;7235.156;6826.025;6890.625;6718.359;6761.426;6718.359;6696.826;6696.826;6696.826;6782.959;6696.826;6675.293;6653.760;6653.760;6653.760;6696.826;6653.760;6653.760;6653.760;6653.760"	"6804.492;6804.492;6761.426;8785.547;8807.080;8807.080;8828.613;8785.547;8699.414;8656.348;8656.348;8634.814;8548.682;8548.682;8527.148;8505.615;8484.082;8505.615;8441.016;8441.016;8441.016;8419.482;8397.949;8333.350;8268.750;8225.684;8204.150;8139.551;8118.018;8118.018;8031.885;8010.352;7967.285;7859.619;7881.152;7881.152;7795.020;7795.020;7838.086;7881.152;7751.953;7773.486;7558.154;7708.887;7708.887;6933.691;7149.023;7708.887;6976.758;6998.291;7213.623;6869.092;6696.826;6718.359;6739.893;6696.826"	"7105.957;7019.824;7493.555;8979.346;8979.346;8914.746;8850.146;8871.680;8850.146;8785.547;8785.547;8720.947;8634.814;8656.348;8634.814;8570.215;8505.615;8548.682;8505.615;8484.082;8462.549;8505.615;8505.615;8484.082;8441.016;8376.416;8419.482;8311.816;8441.016;8441.016;8204.150;8290.283;8118.018;8182.617;8204.150;8182.617;8161.084;8268.750;8204.150;8161.084;8161.084;8182.617;8118.018;8204.150;8096.484;8074.951;8074.951;8182.617;8074.951;8074.951;8225.684;8053.418;7385.889;7536.621;7967.285;7622.754"	-0.043	20	8957.812	127.011	"F"
"2"	2	"Spectrogram 1"	1	599.3789761	600.0793955	6636.872	7508.38	516.797	0.5261	6761.426	7278.223	7213.623	"6653.760;6653.760;6653.760;6653.760;6739.893;6675.293;6653.760;6675.293;6804.492;6804.492;6653.760;6653.760;6675.293;6718.359;6976.758;7105.957;6847.559;6718.359;6718.359;6718.359;7192.090;7170.557;7170.557;7170.557;6933.691;6739.893;6675.293;6955.225;7170.557;7105.957;6804.492;6718.359;7062.891;6782.959;6998.291;6739.893;6653.760;6653.760;6653.760"	"6782.959;6782.959;6804.492;6869.092;6869.092;6890.625;6912.158;6912.158;6976.758;6998.291;6955.225;7105.957;7105.957;7170.557;7192.090;7192.090;7235.156;7235.156;7235.156;7192.090;7256.689;7235.156;7256.689;7256.689;7256.689;7235.156;7213.623;7235.156;7213.623;7235.156;7170.557;7105.957;7105.957;7084.424;7105.957;7084.424;7084.424;7041.357;6847.559"	"7149.023;7149.023;6976.758;6933.691;6933.691;6933.691;6976.758;7019.824;7105.957;7105.957;7170.557;7192.090;7192.090;7235.156;7278.223;7278.223;7278.223;7278.223;7299.756;7342.822;7278.223;7256.689;7299.756;7278.223;7299.756;7342.822;7342.822;7256.689;7278.223;7278.223;7213.623;7256.689;7235.156;7235.156;7149.023;7192.090;7256.689;7256.689;7192.090"	0.625	17	7278.223	11.87	"F"
"3"	3	"Spectrogram 1"	1	599.7973321	600.038856	4759.777	11463.687	904.395	0.1995	6546.094	7450.488	7213.623	"7149.023;5254.102;5275.635;6524.561;6869.092;6933.691;6782.959;6653.760;6632.227;6718.359;6761.426;6675.293;6610.693"	"7256.689;7235.156;7213.623;7235.156;7235.156;7213.623;7192.090;7149.023;7105.957;7105.957;7105.957;7084.424;7062.891"	"7278.223;7407.422;7967.285;11068.066;10745.068;7278.223;7278.223;7256.689;7256.689;7235.156;7235.156;7170.557;7256.689"	-0.692	2	7256.689	1.187	"M"
"4"	4	"Spectrogram 1"	1	600.1130406	600.7651553	6770.95	7441.341	430.664	0.4535	6869.092	7299.756	7235.156	"6847.559;6869.092;7062.891;7105.957;7041.357;7127.490;7192.090;7149.023;7170.557;7149.023;7149.023;7213.623;7213.623;6912.158;7192.090;7235.156;7235.156;7192.090;6976.758;7062.891;6955.225;6976.758;6890.625;6998.291;6912.158;6804.492;6847.559;6847.559;6847.559;6826.025;6804.492;6847.559;6826.025;6826.025;6826.025;6782.959"	"7192.090;7170.557;7170.557;7170.557;7192.090;7235.156;7235.156;7235.156;7235.156;7256.689;7278.223;7256.689;7256.689;7256.689;7278.223;7278.223;7256.689;7256.689;7256.689;7256.689;7192.090;7105.957;7192.090;7019.824;7041.357;7041.357;6998.291;6890.625;6912.158;7019.824;6869.092;6998.291;6912.158;6869.092;6976.758;6998.291"	"7364.355;7364.355;7213.623;7213.623;7256.689;7278.223;7278.223;7256.689;7321.289;7321.289;7299.756;7299.756;7342.822;7321.289;7299.756;7299.756;7321.289;7321.289;7342.822;7299.756;7299.756;7278.223;7299.756;7278.223;7278.223;7278.223;7170.557;7041.357;7256.689;7278.223;7192.090;7192.090;7278.223;7256.689;7062.891;7041.357"	-0.271	12	7278.223	8.309	"F"
"5"	5	"Spectrogram 1"	1	600.3769895	600.6426658	4826.816	11731.844	2950.049	0.2177	6610.693	9560.742	7235.156	"7213.623;7213.623;5297.168;5318.701;6718.359;6718.359;6675.293;6653.760;6653.760;6675.293;6675.293;6696.826;6826.025;6826.025"	"7278.223;7278.223;7256.689;7256.689;7278.223;7256.689;7149.023;7127.490;7041.357;7019.824;7041.357;6998.291;6912.158;6890.625"	"7299.756;7299.756;7321.289;7902.686;11412.598;11498.730;11477.197;11477.197;7515.088;7299.756;7299.756;7278.223;7105.957;7127.490"	-1.735	2	7278.223	1.187	"M"
"6"	6	"Spectrogram 1"	1	600.8376124	601.5138794	6837.989	7642.458	581.396	0.5079	6912.158	7493.555	7364.355	"6869.092;6869.092;6869.092;6890.625;6976.758;7105.957;7105.957;7105.957;7041.357;6955.225;6933.691;6955.225;6955.225;6933.691;6955.225;6998.291;7170.557;7342.822;7364.355;7192.090;7342.822;7364.355;7299.756;7364.355;7342.822;7342.822;7321.289;7278.223;7235.156;7192.090;7170.557;7192.090;6912.158;6869.092;6890.625;6847.559;6912.158"	"6912.158;6998.291;7127.490;7149.023;7213.623;7256.689;7256.689;7256.689;7364.355;7321.289;7407.422;7385.889;7364.355;7385.889;7407.422;7450.488;7407.422;7428.955;7450.488;7450.488;7428.955;7428.955;7407.422;7407.422;7385.889;7407.422;7364.355;7321.289;7364.355;7342.822;7342.822;7321.289;7299.756;7321.289;7321.289;7299.756;7299.756"	"7105.957;7170.557;7192.090;7278.223;7299.756;7321.289;7342.822;7428.955;7428.955;7428.955;7536.621;7622.754;7622.754;7558.154;7493.555;7493.555;7493.555;7493.555;7493.555;7493.555;7493.555;7450.488;7493.555;7472.021;7472.021;7428.955;7407.422;7407.422;7450.488;7428.955;7450.488;7472.021;7407.422;7472.021;7407.422;7472.021;7515.088"	0.594	14	7450.488	13.057	"F"
"7"	7	"Spectrogram 1"	1	601.0049517	601.2947805	4893.855	11798.883	5017.236	0.2358	5964.697	10981.934	7407.422	"6653.760;5232.568;5297.168;6546.094;6718.359;6739.893;6653.760;6675.293;6782.959;6847.559;6739.893;6653.760;7342.822;6718.359;7041.357;6998.291"	"7299.756;7170.557;7428.955;7622.754;7450.488;7407.422;7450.488;7407.422;7428.955;7450.488;7450.488;7428.955;7428.955;7407.422;7407.422;7385.889"	"7428.955;7536.621;8118.018;11455.664;11563.330;11434.131;11218.799;7988.818;7536.621;7515.088;7515.088;7536.621;7472.021;7515.088;7472.021;7472.021"	0	5	7687.354	15.431	"M"
"8"	8	"Spectrogram 1"	1	601.5138794	602.286756	6905.028	7776.536	473.73	0.5442	7149.023	7622.754	7536.621	"7105.957;7105.957;7127.490;7127.490;7127.490;7149.023;7170.557;7170.557;7192.090;7321.289;7256.689;7149.023;7385.889;7364.355;7493.555;7407.422;7493.555;7536.621;7472.021;7472.021;7536.621;7493.555;7493.555;7515.088;7493.555;7515.088;7450.488;7450.488;7364.355;7342.822;7342.822;6955.225;6998.291;6998.291;7062.891;6933.691;6998.291;6998.291;6955.225;6912.158;6912.158;6912.158;6912.158"	"7192.090;7192.090;7192.090;7192.090;7192.090;7299.756;7385.889;7407.422;7428.955;7428.955;7450.488;7493.555;7536.621;7579.688;7579.688;7622.754;7558.154;7558.154;7536.621;7579.688;7558.154;7536.621;7558.154;7558.154;7558.154;7579.688;7579.688;7515.088;7428.955;7515.088;7385.889;7515.088;7450.488;7364.355;7407.422;7536.621;7428.955;7472.021;7278.223;7084.424;7062.891;6933.691;6998.291"	"7428.955;7299.756;7235.156;7299.756;7385.889;7407.422;7428.955;7428.955;7493.555;7493.555;7558.154;7579.688;7644.287;7665.820;7644.287;7665.820;7601.221;7579.688;7622.754;7644.287;7601.221;7601.221;7601.221;7579.688;7579.688;7601.221;7622.754;7579.688;7579.688;7579.688;7579.688;7579.688;7687.354;7665.820;7579.688;7601.221;7622.754;7644.287;7579.688;7493.555;7558.154;7342.822;7364.355"	-0.367	18	7644.287	13.057	"F"
"9"	9	"Spectrogram 1"	1	602.0435046	602.3574857	4826.816	11798.883	5964.697	0.2902	5534.033	11498.73	7235.156	"7041.357;5297.168;5297.168;5684.766;6158.496;6438.428;6546.094;6503.027;6546.094;6632.227;6632.227;6653.760;6653.760;6589.160;6739.893;6718.359;6782.959"	"7428.955;7019.824;7062.891;7601.221;7751.953;7558.154;7536.621;7428.955;7235.156;6933.691;6869.092;6804.492;6890.625;6912.158;6998.291;7019.824;7235.156"	"7579.688;7579.688;11326.465;11584.863;11670.996;11649.463;11649.463;11584.863;10314.404;7579.688;7472.021;7407.422;7256.689;7192.090;7170.557;7213.623;7299.756"	-1.113	5	11563.33	220.785	"M"
"10"	10	"Spectrogram 1"	1	602.3109084	605.7647005	7240.223	9921.788	1076.66	2.8118	7795.02	8871.68	8204.15	"7256.689;7256.689;7256.689;7278.223;7364.355;7450.488;7493.555;7708.887;7708.887;7773.486;7945.752;7945.752;7945.752;7967.285;7967.285;7902.686;7902.686;7924.219;7859.619;7859.619;7838.086;7838.086;7838.086;7773.486;7751.953;7665.820;7751.953;7730.420;7730.420;7751.953;7751.953;7708.887;7708.887;7838.086;7795.020;7773.486;7795.020;7515.088;7601.221;7838.086;7838.086;7795.020;7838.086;7816.553;7838.086;7838.086;7838.086;7795.020;7795.020;7773.486;7751.953;7773.486;7795.020;7795.020;7795.020;7773.486;7751.953;7730.420;7730.420;7751.953;7730.420;7730.420;7751.953;7751.953;7751.953;7751.953;7795.020;7795.020;7816.553;7838.086;7816.553;7838.086;7881.152;7859.619;7945.752;8010.352;7838.086;7515.088;8096.484;8053.418;8139.551;8161.084;8182.617;8161.084;8139.551;8161.084;8204.150;8161.084;8118.018;8096.484;8118.018;8139.551;8139.551;8118.018;8118.018;8096.484;7967.285;8096.484;8096.484;8182.617;8204.150;8268.750;8290.283;8268.750;8290.283;8354.883;8419.482;8333.350;8333.350;8441.016;8397.949;8441.016;8441.016;8462.549;7450.488;7644.287;7342.822;7644.287;8462.549;8441.016;8462.549;7902.686;8462.549;8397.949;8441.016;8462.549;8462.549;7967.285;8441.016;8441.016;7795.020;8441.016;8484.082;8376.416;8333.350;8397.949;8419.482;8397.949;8397.949;8527.148;8613.281;8570.215;8613.281;8656.348;8677.881;8613.281;8656.348;8656.348;8742.480;8764.014;8807.080;8807.080;8764.014;8807.080;8742.480;7342.822;7299.756;7407.422;7342.822;7407.422;7450.488;7472.021;7558.154;7536.621;7795.020;7924.219;7773.486;8893.213;8807.080;8785.547;8764.014;8764.014;8742.480;8742.480;8807.080;8785.547;8828.613;8807.080;8850.146;8785.547;8785.547;8936.279;8807.080;8807.080;8850.146;8807.080;8785.547;8785.547;8807.080;8785.547"	"7256.689;7278.223;7428.955;7472.021;7751.953;7773.486;7795.020;7838.086;7902.686;7967.285;7988.818;7988.818;7988.818;8010.352;7988.818;7967.285;7967.285;7967.285;7924.219;7902.686;7881.152;7859.619;7859.619;7859.619;7816.553;7816.553;7859.619;7859.619;7859.619;7881.152;7859.619;7881.152;7924.219;8010.352;7838.086;7838.086;7816.553;7859.619;7859.619;7859.619;7859.619;7859.619;7859.619;7881.152;7881.152;7859.619;7859.619;7838.086;7816.553;7816.553;7859.619;7838.086;7859.619;7859.619;7859.619;7859.619;7838.086;7838.086;7859.619;7773.486;7773.486;7816.553;7881.152;7816.553;7816.553;7816.553;7988.818;7902.686;7859.619;7881.152;7859.619;7881.152;7945.752;8010.352;8053.418;8139.551;8139.551;8139.551;8225.684;8225.684;8225.684;8225.684;8225.684;8204.150;8182.617;8204.150;8225.684;8204.150;8161.084;8139.551;8139.551;8182.617;8290.283;8247.217;8161.084;8225.684;8311.816;8268.750;8161.084;8397.949;8311.816;8311.816;8311.816;8311.816;8376.416;8441.016;8484.082;8462.549;8462.549;8462.549;8441.016;8484.082;8484.082;8484.082;8484.082;8484.082;8505.615;8505.615;8484.082;8505.615;8505.615;8462.549;8505.615;8505.615;8527.148;8527.148;8505.615;8505.615;8548.682;8484.082;8484.082;8484.082;8656.348;8484.082;8484.082;8462.549;8484.082;8505.615;8570.215;8656.348;8720.947;8677.881;8742.480;8764.014;8764.014;8807.080;8764.014;8828.613;8828.613;8828.613;8850.146;8850.146;8828.613;8850.146;8914.746;7859.619;8139.551;8053.418;7902.686;8031.885;8290.283;8807.080;8807.080;9130.078;8957.812;8979.346;8957.812;8914.746;8850.146;8850.146;8807.080;8828.613;8828.613;8828.613;8893.213;8957.812;8893.213;8936.279;8936.279;8936.279;9410.010;9560.742;9280.811;9711.475;9108.545;9603.809;9560.742;9022.412;9022.412;9022.412"	"7472.021;7472.021;7558.154;7665.820;7795.020;7838.086;7881.152;7945.752;8010.352;8010.352;8010.352;8010.352;8031.885;8031.885;8031.885;8031.885;8010.352;8010.352;8010.352;7988.818;7988.818;7967.285;7967.285;7945.752;7988.818;7967.285;7945.752;7945.752;7988.818;7967.285;7988.818;7945.752;8462.549;8311.816;8096.484;7945.752;7924.219;8096.484;7902.686;7881.152;7902.686;7881.152;7902.686;7924.219;7902.686;7881.152;7902.686;7881.152;7859.619;7881.152;7924.219;7924.219;7881.152;7902.686;7881.152;7902.686;7902.686;7902.686;7902.686;7881.152;7881.152;7859.619;7902.686;7902.686;7881.152;8268.750;8268.750;8096.484;7924.219;7924.219;7924.219;7945.752;8010.352;8053.418;8161.084;8182.617;8161.084;9797.607;8247.217;8268.750;8247.217;8247.217;8247.217;8247.217;8247.217;8247.217;8247.217;8225.684;8225.684;8247.217;8247.217;8311.816;8333.350;8333.350;8247.217;8311.816;8354.883;8354.883;8333.350;8828.613;8699.414;8333.350;8354.883;8397.949;8484.082;8505.615;8505.615;8484.082;8505.615;8484.082;8484.082;8505.615;8527.148;8527.148;8548.682;8979.346;9151.611;8548.682;8527.148;8527.148;8527.148;8548.682;8548.682;8570.215;8785.547;8764.014;8677.881;8785.547;8656.348;8591.748;8785.547;8742.480;8936.279;8828.613;8914.746;8527.148;8527.148;8656.348;8677.881;8699.414;8785.547;8764.014;8785.547;8807.080;8850.146;8850.146;8828.613;8871.680;8893.213;8936.279;8979.346;8914.746;8914.746;8957.812;9323.877;8871.680;9840.674;9431.543;9431.543;9302.344;9625.342;9366.943;9453.076;9410.010;9302.344;9345.410;9151.611;9000.879;9022.412;8914.746;9000.879;8893.213;8871.680;8871.680;8957.812;9022.412;9000.879;9000.879;9022.412;9410.010;9603.809;9776.074;9776.074;9776.074;9776.074;9797.607;9776.074;9711.475;9754.541;9711.475"	0.515	63	9754.541	47.481	"F"
