"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	26.860805825	27.528443545	4964.474	13088.158	5318.701	0.2358	7235.156	12553.857	10314.404	"6653.760;6782.959;6653.760;10766.602;10938.867;7149.023;10508.203;12230.859;11993.994;11692.529;11391.064;11240.332;10766.602;10529.736;10099.072;9560.742;8828.613;7235.156;6503.027;6826.025;6567.627;6804.492;6696.826;6761.426;6782.959;6696.826;6739.893;6653.760;6761.426;6933.691;6632.227;6804.492;6804.492;6416.895;6696.826;6804.492;6761.426"	"6976.758;6976.758;8850.146;12209.326;12747.656;12661.523;12812.256;12381.592;12144.727;11821.729;11649.463;11412.598;11240.332;10680.469;10228.271;10012.939;9388.477;8850.146;7945.752;9237.744;9043.945;9280.811;9194.678;9065.479;9302.344;9173.145;9280.811;8914.746;8613.281;7213.623;7127.490;7084.424;7019.824;7019.824;7149.023;7149.023;6933.691"	"7450.488;7385.889;11670.996;12381.592;12876.855;12984.521;12962.988;12876.855;12769.189;12618.457;12898.389;12338.525;11993.994;11757.129;10874.268;11132.666;10809.668;10680.469;10658.936;11046.533;11132.666;11089.600;11025.000;10895.801;11046.533;11111.133;10809.668;10637.402;10658.936;10529.736;10637.402;10572.803;10099.072;10228.271;10163.672;9797.607;9431.543"	-0.066	11	12984.521	284.884	"F"
"2"	2	"Spectrogram 1"	1	29.39220196	30.06175652	4853.11	13187.799	5641.699	0.2721	7062.891	12704.59	10314.404	"6589.160;6955.225;7062.891;7019.824;11821.729;7084.424;12230.859;11907.861;11541.797;11261.865;10745.068;10465.137;10099.072;9840.674;9582.275;8764.014;8419.482;6804.492;6739.893;6890.625;6804.492;6804.492;6696.826;6696.826;6675.293;6890.625;6739.893;6782.959;6653.760;6653.760;6567.627;6653.760;6632.227;6524.561;6459.961;6675.293;6481.494"	"7019.824;11907.861;12187.793;12596.924;12941.455;12876.855;12489.258;12209.326;11778.662;11477.197;11326.465;10831.201;10314.404;10056.006;10099.072;9668.408;9345.410;8161.084;8441.016;8677.881;8505.615;8742.480;8914.746;8720.947;8290.283;7213.623;8570.215;7773.486;7472.021;7730.420;7945.752;7062.891;7644.287;7062.891;7967.285;7041.357;7149.023"	"10271.338;12338.525;12876.855;12898.389;12984.521;12984.521;12833.789;12812.256;12532.324;12575.391;12919.922;12273.926;11886.328;11068.066;11326.465;10809.668;10938.867;10680.469;10981.934;10572.803;10680.469;10788.135;10831.201;10702.002;10702.002;10508.203;10745.068;10486.670;10379.004;10551.270;10572.803;10357.471;10465.137;10357.471;10594.336;9474.609;10056.006"	0.33	14	12941.455	267.079	"F"
"3"	3	"Spectrogram 1"	1	31.50944204	32.14280445	5064.115	13346.053	5792.432	0.2721	7041.357	12833.789	10379.004	"6739.893;6761.426;6589.160;6567.627;6912.158;6976.758;9431.543;10357.471;12209.326;12338.525;11692.529;11347.998;10981.934;10486.670;10034.473;9474.609;8699.414;7579.688;6739.893;6653.760;6739.893;6739.893;6933.691;6869.092;6869.092;6761.426;6718.359;6912.158;6567.627;6739.893;6696.826;6567.627;6524.561;6653.760"	"6933.691;6933.691;6955.225;6955.225;11907.861;11950.928;12726.123;13006.055;12812.256;12575.391;12316.992;11821.729;11714.062;11154.199;10637.402;10335.938;9711.475;9280.811;8634.814;9043.945;8764.014;8505.615;8527.148;8419.482;8484.082;8656.348;8441.016;8441.016;8333.350;7881.152;7342.822;7192.090;7062.891;7127.490"	"7342.822;7235.156;9000.879;10465.137;12661.523;12683.057;13199.854;13242.920;13221.387;13242.920;13027.588;12833.789;12661.523;12639.990;12273.926;11498.730;11541.797;11455.664;11111.133;11046.533;11068.066;11046.533;10960.400;11025.000;10831.201;11025.000;10658.936;10938.867;10465.137;10874.268;10852.734;10357.471;10422.070;10680.469"	0.288	13	13178.32	283.697	"F"
"4"	4	"Spectrogram 1"	1	32.86664722	33.46381749	5591.627	13240.55	5404.834	0.2721	7278.223	12683.057	10379.004	"6481.494;6438.428;6524.561;6653.760;7019.824;7924.219;12403.125;11929.395;11563.330;11175.732;10895.801;10572.803;10314.404;9948.340;9237.744;8613.281;7127.490;6826.025;6739.893;6869.092;6761.426;6826.025;6847.559;6869.092;6869.092;6955.225;6718.359;6826.025;6761.426;6718.359;6589.160;6524.561"	"6955.225;6998.291;7062.891;11778.662;12855.322;12898.389;12661.523;12467.725;11950.928;11843.262;11283.398;10960.400;10443.604;10379.004;9969.873;9689.941;9323.877;9302.344;9151.611;8957.812;8936.279;9216.211;8548.682;9625.342;9216.211;9151.611;8893.213;9173.145;7213.623;7149.023;7708.887;7192.090"	"9496.143;10185.205;7385.889;12704.590;13156.787;13156.787;12962.988;13006.055;12919.922;12919.922;12360.059;12338.525;11757.129;11347.998;11175.732;11132.666;10766.602;11003.467;10895.801;10917.334;10852.734;10981.934;10723.535;10809.668;10615.869;10658.936;10874.268;10852.734;10551.270;10637.402;10831.201;10486.670"	0.268	15	13135.254	341.861	"F"
"5"	5	"Spectrogram 1"	1	33.50905781	33.74430671	4220.096	7543.421	2433.252	0.1995	4780.371	7213.623	6912.158	"4586.572;4565.039;4844.971;4931.104;4672.705;5943.164;4823.438;5512.500;5404.834;6007.764;5017.236;6503.027"	"6912.158;6761.426;6890.625;6847.559;6869.092;6912.158;6933.691;6955.225;6933.691;6933.691;6976.758;6933.691"	"7192.090;7149.023;7278.223;7256.689;7235.156;7170.557;7149.023;7192.090;7192.090;7192.090;7127.490;7149.023"	-0.108	5	7105.957	9.496	"M"
"6"	6	"Spectrogram 1"	1	34.02479563	34.58577377	5327.871	13293.301	5297.168	0.2721	7213.623	12510.791	10357.471	"6718.359;6330.762;6546.094;6180.029;6912.158;6653.760;6976.758;10680.469;11714.062;11391.064;11089.600;10831.201;10508.203;10206.738;9840.674;9108.545;8570.215;7213.623;6869.092;6869.092;6826.025;6890.625;6826.025;6933.691;6912.158;6739.893;6782.959;6804.492;6739.893;6847.559"	"6955.225;7019.824;7062.891;7019.824;11886.328;12704.590;12661.523;12467.725;12209.326;11821.729;11670.996;11068.066;10960.400;10508.203;10357.471;9862.207;9388.477;8893.213;9194.678;8979.346;9216.211;8957.812;8785.547;8677.881;9280.811;8742.480;8225.684;8764.014;8139.551;8010.352"	"7385.889;9582.275;7773.486;11132.666;12683.057;13113.721;12984.521;12941.455;12962.988;13006.055;12639.990;12295.459;12123.193;11843.262;11347.998;11154.199;10788.135;10809.668;10874.268;10917.334;10874.268;10788.135;10852.734;10680.469;10788.135;10766.602;10551.270;10572.803;10723.535;10766.602"	0.041	10	13092.188	283.697	"F"
"7"	7	"Spectrogram 1"	1	34.07908399	34.29623682	4167.344	7596.172	2562.451	0.1814	4651.172	7213.623	6890.625	"5813.965;4521.973;4694.238;4629.639;4608.105;4801.904;4737.305;4823.438;5404.834;5038.770;4844.971"	"7019.824;6869.092;6675.293;6761.426;6761.426;6869.092;6869.092;6955.225;6998.291;6976.758;7019.824"	"7278.223;7170.557;7213.623;7299.756;7213.623;7192.090;7149.023;7192.090;7256.689;7127.490;7213.623"	-0.712	7	7170.557	8.309	"M"
"8"	8	"Spectrogram 1"	1	34.73054247	34.91150316	4272.847	7754.426	2476.318	0.1451	4866.504	7342.822	6890.625	"4651.172;4694.238;4844.971;6158.496;4866.504;4952.637;5189.502;6201.562;5146.436"	"6955.225;6782.959;6955.225;6847.559;6847.559;6976.758;6912.158;6955.225;6933.691"	"7256.689;7192.090;7364.355;7321.289;7364.355;7321.289;7299.756;7299.756;7278.223"	-1.039	7	7170.557	13.057	"M"
"9"	9	"Spectrogram 1"	1	35.23723226	35.7982104	5802.632	13135.048	5404.834	0.2721	7213.623	12618.457	10271.338	"6718.359;6718.359;7019.824;11649.463;12209.326;11670.996;11347.998;10981.934;10702.002;10486.670;10206.738;9969.873;9237.744;8613.281;7472.021;6739.893;6782.959;6761.426;6912.158;6890.625;6761.426;6998.291;6890.625;6761.426;6826.025;6761.426;6761.426;6847.559;6653.760;6761.426"	"7019.824;7019.824;12467.725;12747.656;12575.391;12446.191;11757.129;11455.664;11154.199;10766.602;10529.736;10271.338;10034.473;9496.143;9582.275;9151.611;9065.479;8957.812;9065.479;8914.746;8677.881;8914.746;8807.080;8225.684;8570.215;8613.281;8397.949;8204.150;8354.883;7127.490"	"7278.223;11089.600;12769.189;12941.455;12941.455;12962.988;12790.723;12596.924;12898.389;11993.994;11692.529;11283.398;11197.266;10680.469;10809.668;10658.936;10809.668;10529.736;10745.068;10702.002;10637.402;10680.469;10809.668;10572.803;10551.270;10551.270;10680.469;10615.869;10680.469;10615.869"	-0.287	15	12941.455	308.625	"F"
"10"	10	"Spectrogram 1"	1	35.34580882	35.54486558	3903.589	7543.421	2734.717	0.1633	4780.371	7515.088	6976.758	"4371.240;4500.439;4521.973;4500.439;4737.305;4629.639;4801.904;4672.705;6718.359;6373.828"	"6869.092;6804.492;6050.830;6890.625;6847.559;6696.826;6804.492;6782.959;7321.289;6955.225"	"7170.557;7062.891;7105.957;7170.557;7192.090;7192.090;7084.424;7170.557;7536.621;7385.889"	1.978	5	7536.621	121.076	"M"
