"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	197.979289374	198.591290617	5673.684	13861.842	6352.295	0.254	6589.16	12941.455	8031.885	"6976.758;6632.227;6826.025;6826.025;6826.025;12532.324;11412.598;10012.939;8505.615;7838.086;7515.088;7170.557;6933.691;6675.293;6330.762;6481.494;6223.096;6223.096;6373.828;6223.096;6287.695;6266.162;6158.496;6309.229;6481.494;6352.295;6567.627;6352.295;6459.961;6373.828;6244.629;6115.430;6093.896;6223.096"	"7062.891;8053.418;13630.518;13695.117;13695.117;13458.252;12790.723;11584.863;9797.607;8527.148;8311.816;7881.152;7730.420;7558.154;7105.957;7558.154;7170.557;7536.621;7644.287;7558.154;7364.355;7450.488;7105.957;7364.355;7795.020;7601.221;7536.621;7644.287;7622.754;7428.955;7428.955;7515.088;7192.090;7450.488"	"10615.869;13522.852;13759.717;13781.250;13781.250;13781.250;13673.584;13350.586;13049.121;12080.127;11326.465;10702.002;10508.203;10831.201;12424.658;12876.855;12316.992;12187.793;11757.129;11520.264;12144.727;11498.730;10572.803;9969.873;10594.336;10680.469;10551.270;10637.402;9625.342;11649.463;10874.268;11132.666;11154.199;12403.125"	-0.144	19	13716.65	346.609	"F"
"2"	2	"Spectrogram 1"	1	200.482930824	201.122750306	5738.158	13668.421	5943.164	0.254	6869.092	12812.256	8419.482	"6632.227;10852.734;12790.723;12424.658;12273.926;11304.932;10314.404;9345.410;8591.748;7988.818;7558.154;7385.889;7127.490;6826.025;6459.961;6503.027;6546.094;6567.627;6524.561;6610.693;6589.160;6524.561;6459.961;6481.494;6632.227;6503.027;6653.760;6610.693;6546.094;6589.160;6524.561;6524.561;6589.160;6481.494;6524.561"	"11735.596;13156.787;13479.785;13458.252;13113.721;11778.662;10658.936;10335.938;9431.543;8656.348;8204.150;8118.018;7816.553;7730.420;7407.422;7472.021;7450.488;7428.955;7687.354;7472.021;7988.818;7364.355;7558.154;7364.355;7450.488;7407.422;7428.955;7235.156;7687.354;7428.955;7407.422;7321.289;7407.422;7428.955;7472.021"	"12876.855;13522.852;13522.852;13522.852;13544.385;13415.186;13049.121;12273.926;11670.996;11175.732;10594.336;10658.936;10422.070;10077.539;10400.537;11757.129;11240.332;10508.203;10702.002;9582.275;10400.537;9991.406;9711.475;9711.475;10077.539;9948.340;10228.271;9733.008;10206.738;9754.541;10099.072;10249.805;10658.936;10745.068;11993.994"	-9.391	19	13479.785	41.546	"F"
"3"	3	"Spectrogram 1"	1	202.179843363	202.819662845	5867.105	13410.526	4780.371	0.2177	6912.158	11692.529	8333.35	"9474.609;11993.994;12273.926;10874.268;10120.605;9323.877;9259.277;8699.414;7859.619;7536.621;7385.889;7127.490;6761.426;6761.426;6610.693;6567.627;6503.027;6610.693;6610.693;6524.561;6610.693;6589.160;6503.027;6546.094;6675.293;6524.561;6459.961;6589.160;6416.895;6459.961;6459.961;6481.494;6481.494;6459.961;6503.027"	"12596.924;13242.920;12984.521;12295.459;10917.334;10292.871;9991.406;9151.611;8376.416;8204.150;7988.818;7622.754;7515.088;7515.088;7472.021;7213.623;7450.488;7385.889;7084.424;7364.355;7601.221;7235.156;7472.021;7256.689;7235.156;7278.223;7213.623;7385.889;7364.355;7450.488;7558.154;7192.090;7149.023;7321.289;7299.756"	"13156.787;13307.520;13307.520;13199.854;13027.588;12446.191;12360.059;10745.068;10465.137;10120.605;9991.406;9862.207;9840.674;9603.809;10228.271;10465.137;11111.133;10099.072;9862.207;10249.805;9969.873;9689.941;9905.273;9969.873;9840.674;9776.074;9991.406;9625.342;9969.873;9862.207;10400.537;10120.605;10895.801;10680.469;11046.533"	-9.322	21	13285.986	47.481	"F"
"4"	4	"Spectrogram 1"	1	203.960210617	204.683484814	5738.158	13539.474	4026.709	0.2358	6998.291	11025	8914.746	"6373.828;8979.346;10680.469;11821.729;10723.535;10680.469;10099.072;9840.674;9582.275;8828.613;8010.352;7515.088;7385.889;7127.490;6761.426;6782.959;6481.494;6589.160;6481.494;6416.895;6524.561;6416.895;6416.895;6481.494;6373.828;6459.961;6395.361;6395.361;6438.428;6395.361;6438.428;6567.627;6352.295;6459.961;6352.295;6503.027;6373.828;6438.428;6503.027;6503.027"	"9410.010;11670.996;12833.789;13049.121;12080.127;11714.062;10400.537;10034.473;9883.740;9280.811;9151.611;8333.350;8247.217;7773.486;7450.488;7472.021;7428.955;7493.555;7342.822;7428.955;7213.623;7385.889;7321.289;7321.289;7321.289;7364.355;7235.156;7192.090;7213.623;7342.822;7321.289;7062.891;7235.156;7385.889;7192.090;7149.023;7385.889;7385.889;7407.422;7385.889"	"13156.787;12639.990;13350.586;13372.119;13350.586;13329.053;12747.656;11498.730;10895.801;10314.404;10099.072;10034.473;9948.340;9862.207;9840.674;9797.607;10120.605;12381.592;10314.404;12080.127;10142.139;10206.738;9969.873;9969.873;10142.139;9991.406;10012.939;9819.141;9776.074;9991.406;9905.273;9711.475;10034.473;10012.939;9840.674;10357.471;10637.402;10960.400;10551.270;11800.195"	0.426	21	13329.053	264.705	"F"
"5"	5	"Spectrogram 1"	1	205.462395487	206.130033207	5673.684	13410.526	4414.307	0.2358	6869.092	11283.398	9216.211	"6395.361;6933.691;10400.537;11757.129;11907.861;10766.602;9948.340;9689.941;9496.143;9216.211;8333.350;7687.354;7385.889;7041.357;6890.625;6782.959;6632.227;6481.494;6459.961;6481.494;6503.027;6503.027;6567.627;6546.094;6416.895;6589.160;6718.359;6567.627;6589.160;6481.494;6546.094;6632.227;6546.094;6503.027;6459.961;6503.027"	"7450.488;11261.865;13049.121;13049.121;13027.588;11412.598;10292.871;9840.674;9646.875;9625.342;9431.543;8591.748;8613.281;8311.816;7579.688;7256.689;7127.490;7213.623;7493.555;7342.822;7256.689;7235.156;7342.822;7342.822;7321.289;7299.756;7213.623;7472.021;7192.090;7278.223;7299.756;7342.822;7084.424;7278.223;7105.957;7515.088"	"12273.926;12360.059;13242.920;13221.387;13221.387;12596.924;12338.525;11326.465;11111.133;10874.268;10465.137;10012.939;9905.273;9948.340;9689.941;9646.875;9776.074;9819.141;9819.141;9754.541;9776.074;9668.408;9539.209;9668.408;9733.008;9646.875;9603.809;9646.875;9733.008;9797.607;10034.473;9625.342;9969.873;10206.738;11391.064;11218.799"	0	18	13199.854	310.999	"F"
"6"	6	"Spectrogram 1"	1	206.769852689	207.409672171	5544.737	12894.737	3919.043	0.2358	6890.625	10809.668	9410.01	"6589.160;6610.693;7644.287;11132.666;10206.738;9883.740;9754.541;9539.209;9302.344;8699.414;7816.553;7515.088;7062.891;6890.625;6610.693;6718.359;6481.494;6459.961;6503.027;6459.961;6546.094;6546.094;6459.961;6416.895;6546.094;6675.293;6524.561;6503.027;6546.094;6546.094;6567.627;6395.361;6309.229;6503.027;6567.627"	"11003.467;11391.064;12230.859;11972.461;10658.936;9991.406;9819.141;9689.941;9689.941;9453.076;9216.211;8742.480;8591.748;7472.021;7127.490;7084.424;7428.955;7493.555;7342.822;7472.021;7407.422;7407.422;7127.490;7084.424;7256.689;7278.223;7278.223;7407.422;7342.822;7256.689;7364.355;7342.822;7278.223;7278.223;7816.553"	"12166.260;12187.793;12618.457;12704.590;12316.992;11864.795;10658.936;10572.803;10702.002;10400.537;9948.340;9862.207;9969.873;9776.074;9474.609;9776.074;9948.340;9905.273;9754.541;9776.074;9776.074;9733.008;9711.475;9754.541;9754.541;9883.740;9668.408;9754.541;9862.207;9754.541;9776.074;10206.738;10400.537;10551.270;10852.734"	0.384	17	12230.859	300.316	"F"
"7"	7	"Spectrogram 1"	1	208.077309891	208.689311135	5415.789	12959.211	3962.109	0.254	6890.625	10852.734	9560.742	"6955.225;11197.266;10895.801;10228.271;10012.939;10012.939;9797.607;9603.809;9410.010;8570.215;7838.086;7558.154;7170.557;6890.625;6718.359;6739.893;6653.760;6481.494;6610.693;6373.828;6416.895;6589.160;6416.895;6330.762;6395.361;6481.494;6503.027;6524.561;6352.295;6481.494;6352.295;6330.762;6352.295"	"11864.795;12166.260;11455.664;10895.801;10206.738;10056.006;9905.273;9797.607;9646.875;9625.342;8677.881;8634.814;8268.750;7601.221;7127.490;7105.957;7256.689;7515.088;7127.490;7385.889;7450.488;7364.355;7256.689;7192.090;7256.689;7213.623;7299.756;7493.555;7235.156;7579.688;7105.957;7127.490;7256.689"	"12446.191;12747.656;12704.590;12316.992;11692.529;11326.465;10766.602;10465.137;10400.537;10292.871;9969.873;10056.006;10056.006;9819.141;9819.141;9754.541;9905.273;9926.807;9733.008;9754.541;9883.740;9646.875;9797.607;10874.268;10056.006;10056.006;9840.674;9991.406;10056.006;10056.006;10056.006;10077.539;9969.873"	-9.162	12	12230.859	142.442	"F"
"8"	8	"Spectrogram 1"	1	209.27349414	209.885495383	5544.737	11992.105	3057.715	0.254	6912.158	9969.873	9776.074	"6007.764;6180.029;9883.740;10142.139;9905.273;9862.207;9905.273;9776.074;9668.408;9431.543;9130.078;8311.816;7708.887;7256.689;6890.625;6610.693;6739.893;6653.760;6459.961;6589.160;6352.295;6395.361;6589.160;6459.961;6459.961;6050.830;6115.430;6352.295;6180.029;6029.297;6115.430;6093.896;6072.363"	"7924.219;9151.611;11520.264;11089.600;9948.340;9926.807;9926.807;9905.273;9883.740;9689.941;9711.475;9517.676;8850.146;8785.547;8182.617;7558.154;7019.824;7493.555;7536.621;7515.088;7622.754;7579.688;7622.754;7385.889;7149.023;7235.156;7472.021;7622.754;7450.488;7816.553;7536.621;7622.754;7644.287"	"11283.398;11434.131;11864.795;11757.129;11111.133;10163.672;10249.805;9948.340;9948.340;9905.273;9926.807;9926.807;9905.273;9797.607;9797.607;9797.607;9862.207;9883.740;9776.074;9776.074;9883.740;9797.607;9776.074;9862.207;9733.008;9733.008;10379.004;11068.066;10938.867;11261.865;11089.600;10981.934;11068.066"	-1.039	13	11757.129	161.434	"F"
"9"	9	"Spectrogram 1"	1	209.690767715	210.024586575	4771.053	11540.789	4565.039	0.1995	5921.631	10486.67	7364.355	"6373.828;5426.367;5706.299;5964.697;5943.164;5813.965;5340.234;5943.164;5943.164;5297.168;5340.234;5447.900;5577.100;5124.902;5297.168;5361.768;5254.102;5146.436"	"7192.090;7149.023;7256.689;7472.021;7472.021;7472.021;7751.953;7364.355;7558.154;7515.088;7428.955;7149.023;7601.221;7385.889;7493.555;7364.355;7515.088;7428.955"	"9819.141;9711.475;9797.607;10917.334;11046.533;11025.000;11175.732;11068.066;10895.801;11025.000;11046.533;10658.936;10745.068;10809.668;10745.068;11025.000;10723.535;10917.334"	-0.07	10	7644.287	45.107	"M"
"10"	10	"Spectrogram 1"	1	212.027499736	212.667319217	5351.316	13346.053	4392.773	0.2358	7105.957	11498.73	9754.541	"6330.762;6438.428;11498.730;12467.725;11261.865;10852.734;10422.070;10142.139;10012.939;9733.008;9453.076;8871.680;7730.420;7278.223;6869.092;6610.693;6739.893;6696.826;6761.426;6610.693;6696.826;6653.760;6438.428;6287.695;6223.096;6223.096;6330.762;6287.695;6481.494;6395.361;6395.361;6115.430;6158.496;6287.695;6007.764"	"11218.799;11261.865;12898.389;13092.188;11929.395;11218.799;10615.869;10271.338;10099.072;9948.340;9711.475;9625.342;9022.412;8548.682;7838.086;7881.152;7988.818;7795.020;8570.215;7967.285;7838.086;8074.951;7902.686;7665.820;7773.486;7428.955;8053.418;7601.221;7945.752;7665.820;7644.287;7751.953;7902.686;7428.955;7730.420"	"12252.393;12166.260;13199.854;13199.854;13135.254;12618.457;11972.461;11541.797;10852.734;10680.469;10335.938;10335.938;10228.271;10228.271;10034.473;10056.006;10142.139;10206.738;10422.070;10012.939;10099.072;10012.939;10271.338;10335.938;10809.668;10292.871;10766.602;10745.068;10551.270;10185.205;10379.004;10702.002;10895.801;10551.270;10874.268"	-7.401	16	13199.854	148.377	"F"
