"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	203.3986891	203.9230075	4701.754	11157.895	4265.625	0.2	6585.938	10851.562	7382.812	"4804.688;4945.312;4968.750;4968.750;4851.562;4851.562;5929.688;6421.875;6562.500;6539.062;6773.438;6585.938;7007.812;6796.875;6820.312;6726.562;6703.125;6585.938;6726.562;6609.375;6750.000;6375.000;6304.688;6210.938;5976.562;5437.500;5414.062;5343.750;5226.562;5437.500;4968.750"	"6679.688;7171.875;6796.875;6726.562;6914.062;5882.812;7007.812;7171.875;7335.938;7570.312;7453.125;7382.812;7617.188;7640.625;7664.062;7476.562;7476.562;7570.312;7593.750;7546.875;7593.750;7570.312;7570.312;7382.812;7265.625;7429.688;7335.938;7335.938;7242.188;7382.812;7335.938"	"9656.250;9820.312;9351.562;9492.188;9398.438;8390.625;7359.375;7804.688;10429.688;10875.000;10781.250;10804.688;10898.438;10968.750;11015.625;10945.312;10710.938;10640.625;11015.625;10898.438;10734.375;10500.000;10476.562;10992.188;10382.812;10757.812;10734.375;10734.375;10640.625;10382.812;10289.062"	0.375	22	11015.625	219.375	"M"
"2"	2	"Spectrogram 1"	1	204.1045023	204.6288207	4807.018	11614.035	4312.5	0.2833	7148.438	11460.938	10546.875	"5015.625;5062.500;5039.062;4968.750;5062.500;5203.125;4968.750;5132.812;4921.875;4898.438;5507.812;6421.875;6515.625;6820.312;6796.875;6750.000;6960.938;6843.750;6796.875;6632.812;6867.188;6726.562;6773.438;10710.938;11179.688;10757.812;10289.062;9960.938;9492.188;9164.062"	"6890.625;6914.062;6468.750;7125.000;6890.625;6820.312;6140.625;6773.438;6820.312;7875.000;10710.938;7335.938;7453.125;7804.688;7804.688;7968.750;8015.625;7898.438;7945.312;7734.375;7710.938;7757.812;7804.688;11414.062;11296.875;11085.938;10687.500;10242.188;10054.688;9750.000"	"9515.625;9562.500;9539.062;9585.938;10335.938;9960.938;9960.938;9351.562;9609.375;10851.562;11414.062;10687.500;10640.625;11343.750;11343.750;11507.812;11507.812;11554.688;11554.688;11132.812;11484.375;11414.062;11554.688;11531.250;11531.250;11437.500;11507.812;11390.625;11320.312;11015.625"	5.189	16	11414.062	381.094	"M"
"3"	3	"Spectrogram 1"	1	204.2417477	205.1290557	5684.211	14736.842	7148.438	0.4	7406.25	14554.688	10875	"5835.938;5835.938;6398.438;6703.125;7054.688;7125.000;7054.688;7171.875;7125.000;7335.938;7546.875;7640.625;7804.688;10242.188;10828.125;11367.188;11203.125;10757.812;10335.938;9960.938;9492.188;9164.062;8929.688;8578.125;8296.875;7992.188;7406.250;6960.938;7078.125;7101.562;7125.000;7007.812;7007.812;6984.375;6960.938;7125.000;7031.250;6914.062;6984.375;6867.188;6843.750;6914.062;6750.000;6773.438;6820.312;6960.938;6796.875;6773.438;6328.125;6539.062;6656.250;6281.250"	"7125.000;9468.750;11273.438;11390.625;13710.938;11953.125;14343.750;14390.625;13500.000;13664.062;13500.000;13171.875;12632.812;12492.188;12164.062;11671.875;11320.312;11179.688;10875.000;10382.812;10078.125;9796.875;9562.500;9070.312;8812.500;8812.500;8507.812;8203.125;8226.562;8203.125;8296.875;8578.125;8296.875;8507.812;8250.000;8671.875;8414.062;8648.438;8062.500;8085.938;8109.375;7945.312;7992.188;8226.562;8039.062;8039.062;8226.562;7898.438;8250.000;8203.125;8179.688;8015.625"	"11460.938;11156.250;12679.688;13875.000;14484.375;14625.000;14625.000;14648.438;14625.000;14625.000;14437.500;14296.875;13945.312;14039.062;13593.750;13101.562;12562.500;12328.125;12632.812;12070.312;11765.625;11414.062;11226.562;11039.062;10617.188;10312.500;10171.875;10734.375;10453.125;10523.438;10617.188;10382.812;10125.000;10757.812;10007.812;10101.562;10054.688;9726.562;10242.188;9703.125;9867.188;9914.062;9984.375;9890.625;9773.438;9539.062;10125.000;9867.188;10101.562;9984.375;9890.625;10757.812"	1.847	22	14625	431.719	"F"
"4"	4	"Spectrogram 1"	1	205.3749661	205.8589524	4561.404	11508.772	4617.188	0.1667	6421.875	11039.062	7781.25	"4898.438;4945.312;4687.500;4851.562;5250.000;6656.250;6750.000;6890.625;6539.062;6890.625;6421.875;6914.062;6515.625;6679.688;6445.312;6398.438;6421.875;6351.562;6632.812;4687.500;4828.125;6023.438;5695.312;6445.312;5250.000;5648.438;5296.875;5226.562"	"6656.250;6890.625;4992.188;6726.562;7125.000;7875.000;7640.625;7875.000;7898.438;7804.688;7851.562;7945.312;7617.188;7710.938;8132.812;7453.125;7921.875;7710.938;7500.000;7101.562;7382.812;7640.625;7593.750;7804.688;7453.125;7570.312;7570.312;7570.312"	"9281.250;9351.562;8109.375;7453.125;8414.062;10101.562;11156.250;11250.000;11226.562;10945.312;11296.875;11343.750;11039.062;10992.188;11320.312;10992.188;11039.062;10945.312;11203.125;11109.375;10898.438;10968.750;10968.750;10710.938;10968.750;10593.750;10687.500;10781.250"	1.51	15	8015.625	143.438	"M"
"5"	5	"Spectrogram 1"	1	206.2583569	207.0246684	4701.754	14736.842	7031.25	0.35	7289.062	14320.312	10265.625	"4992.188;4945.312;5765.625;10218.750;11226.562;12187.500;13312.500;13359.375;13570.312;13218.750;12421.875;12164.062;11671.875;11250.000;11062.500;10757.812;10382.812;10125.000;6679.688;7242.188;7125.000;7453.125;7312.500;7312.500;7757.812;7359.375;6984.375;6960.938;6726.562;6585.938;6750.000;6726.562;6890.625;6796.875;6820.312;6726.562;6796.875;6773.438;6703.125;6726.562;6609.375;6585.938;6375.000;6515.625;6703.125"	"7101.562;6843.750;10453.125;11625.000;13242.188;14250.000;14484.375;14343.750;14132.812;13757.812;13148.438;12679.688;12304.688;11812.500;11578.125;10921.875;10828.125;10382.812;10078.125;9726.562;9468.750;9164.062;9046.875;8953.125;8648.438;8015.625;7945.312;8156.250;7781.250;8039.062;7687.500;7804.688;8039.062;8015.625;8085.938;7992.188;7828.125;7875.000;7992.188;7757.812;7898.438;7710.938;7781.250;7875.000;7875.000"	"10828.125;10664.062;11367.188;12773.438;14085.938;14531.250;14554.688;14531.250;14531.250;14507.812;14132.812;13851.562;13617.188;13289.062;12539.062;12046.875;12117.188;11695.312;11742.188;10757.812;11507.812;11015.625;11039.062;11039.062;10640.625;9890.625;10406.250;10453.125;10453.125;10570.312;10851.562;10007.812;10242.188;10406.250;10781.250;10664.062;9937.500;10125.000;9960.938;10007.812;10335.938;9796.875;9984.375;9890.625;10007.812"	1.47	16	14507.812	217.969	"F"
"6"	6	"Spectrogram 1"	1	207.310911	207.754565	4771.93	11719.298	4710.938	0.1667	6796.875	11507.812	8343.75	"4898.438;5179.688;5507.812;6726.562;7078.125;7382.812;6867.188;6820.312;6726.562;6726.562;6796.875;6726.562;6937.500;6843.750;6750.000;6609.375;6351.562;6585.938;6304.688;6562.500;6328.125;6234.375;5882.812;6351.562;6304.688;5531.250"	"6070.312;6679.688;7148.438;8039.062;8695.312;9492.188;8273.438;8367.188;8203.125;8273.438;8343.750;8296.875;8156.250;8203.125;8039.062;8343.750;7687.500;8015.625;8132.812;7875.000;7851.562;7968.750;8203.125;7875.000;7921.875;8039.062"	"9375.000;7195.312;8601.562;10546.875;11390.625;11554.688;11531.250;11507.812;11367.188;11531.250;11554.688;11531.250;11367.188;11250.000;11367.188;11085.938;11156.250;10968.750;11390.625;10992.188;10945.312;10992.188;11226.562;10664.062;10593.750;11015.625"	7.369	15	11531.25	170.156	"M"
"7"	7	"Spectrogram 1"	1	208.2788834	208.7225374	4912.281	11859.649	4617.188	0.15	6890.625	11507.812	8203.125	"5156.250;5882.812;6679.688;7101.562;7054.688;7265.625;6937.500;6890.625;6984.375;6960.938;6703.125;6843.750;7054.688;6960.938;6562.500;6773.438;6703.125;6515.625;6398.438;6703.125;6234.375;6023.438;5742.188;6093.750;5953.125;6000.000"	"6679.688;7195.312;7804.688;8554.688;8742.188;8390.625;7992.188;8156.250;8203.125;8320.312;7992.188;8156.250;8390.625;8296.875;8085.938;8226.562;7968.750;8132.812;8226.562;7968.750;7828.125;7968.750;7851.562;8015.625;7945.312;7804.688"	"7242.188;8367.188;9773.438;11156.250;11718.750;11578.125;11250.000;11460.938;11742.188;11531.250;11203.125;11718.750;11273.438;11484.375;11203.125;11132.812;11554.688;11156.250;11250.000;11578.125;11484.375;10945.312;11390.625;11039.062;10875.000;10828.125"	2.25	17	11765.625	240.469	"M"
"8"	8	"Spectrogram 1"	1	208.7992845	209.4849316	5333.333	14596.491	6492.188	0.55	7382.812	13875	10640.625	"5460.938;5484.375;9281.250;9984.375;10734.375;12328.125;12585.938;13078.125;12421.875;12187.500;11765.625;11648.438;11320.312;11226.562;10828.125;10664.062;10406.250;10054.688;9562.500;9257.812;9046.875;8531.250;8226.562;7781.250;7335.938;6984.375;6867.188;6843.750;6796.875;6679.688;6820.312;6679.688;7031.250;6937.500;6773.438;5414.062;6609.375;6937.500;7007.812;7101.562;7078.125"	"7640.625;7828.125;11226.562;12773.438;13710.938;14273.438;14132.812;13757.812;12914.062;12609.375;12375.000;11929.688;11671.875;11343.750;11320.312;10804.688;10851.562;10476.562;10218.750;9960.938;9750.000;9093.750;8953.125;8789.062;8460.938;8343.750;7945.312;8343.750;8039.062;8390.625;8015.625;8039.062;8343.750;8085.938;8039.062;6843.750;7359.375;7710.938;8062.500;8203.125;8273.438"	"10687.500;10617.188;12445.312;13898.438;14320.312;14390.625;14367.188;14343.750;13992.188;13687.500;13523.438;13218.750;12750.000;12210.938;12234.375;11835.938;11953.125;11601.562;11507.812;11250.000;11320.312;10640.625;10664.062;10406.250;10429.688;10757.812;10476.562;10476.562;10546.875;10218.750;10734.375;10429.688;9820.312;10570.312;10054.688;10429.688;8835.938;9281.250;10875.000;11484.375;11343.750"	0.246	17	14343.75	136.406	"F"
"9"	9	"Spectrogram 1"	1	209.3678524	209.8115064	4701.754	11719.298	4312.5	0.15	6890.625	11203.125	7992.188	"5320.312;6445.312;6914.062;6984.375;7101.562;7054.688;6984.375;6960.938;6656.250;6820.312;6750.000;6750.000;6867.188;6632.812;6656.250;6703.125;6539.062;6632.812;6398.438;6632.812;6375.000;5859.375;6421.875;5601.562;5742.188"	"7218.750;7335.938;7687.500;8062.500;8203.125;8250.000;7898.438;7945.312;7921.875;7921.875;7992.188;8015.625;7992.188;7992.188;8179.688;7968.750;7968.750;7851.562;7968.750;7968.750;8015.625;7921.875;7945.312;7734.375;7968.750"	"9750.000;8156.250;8859.375;10851.562;11460.938;11343.750;11296.875;11109.375;11578.125;11390.625;11460.938;11320.312;11554.688;11343.750;11390.625;11484.375;11554.688;11320.312;11109.375;10664.062;10851.562;11414.062;10593.750;10781.250;10453.125"	3.633	12	8273.438	56.25	"M"
"10"	10	"Spectrogram 1"	1	210.0495822	210.8158937	4701.754	13614.035	6023.438	0.3167	7265.625	13289.062	9726.562	"4851.562;4921.875;4898.438;5320.312;8390.625;9234.375;10500.000;12492.188;11578.125;12093.750;11859.375;6843.750;7218.750;7195.312;7546.875;7429.688;7171.875;7195.312;7242.188;7429.688;7617.188;7710.938;7500.000;7851.562;7546.875;7359.375;6960.938;6867.188;6726.562;6984.375;6820.312;6773.438;6843.750;6796.875;6773.438;6585.938;6796.875;6773.438;6820.312;6796.875;6585.938;6093.750;6281.250;5343.750;5718.750"	"6796.875;6960.938;6984.375;8296.875;10335.938;11625.000;13265.625;13429.688;13171.875;12726.562;12632.812;11906.250;11296.875;8484.375;10804.688;10453.125;10101.562;9937.500;9750.000;9515.625;9351.562;9117.188;9070.312;8718.750;8414.062;7968.750;8015.625;8039.062;7851.562;7828.125;8437.500;7898.438;8367.188;8203.125;8132.812;8343.750;7921.875;8132.812;8179.688;8015.625;8226.562;8109.375;7734.375;7851.562;8039.062"	"10804.688;10757.812;11015.625;9445.312;11390.625;13007.812;13476.562;13476.562;13476.562;13476.562;13359.375;13171.875;12117.188;12000.000;11953.125;11718.750;11625.000;11367.188;11648.438;11390.625;11179.688;10570.312;10664.062;10125.000;9914.062;10101.562;10289.062;10031.250;9937.500;10007.812;10476.562;10148.438;9796.875;10289.062;9867.188;10031.250;10007.812;9773.438;9984.375;9796.875;9820.312;9773.438;9843.750;10101.562;9820.312"	0.991	17	13453.125	181.406	"F"
