"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	142.7829691	143.386779	5538.462	13912.088	4371.24	0.254	9431.543	13802.783	12187.793	"6115.430;6352.295;6136.963;6050.830;12467.725;12726.123;12919.922;13242.920;13458.252;12941.455;12446.191;12123.193;11757.129;11434.131;10831.201;10271.338;9883.740;9474.609;8979.346;8376.416;7472.021;6632.227;6890.625;6653.760;6782.959;6998.291;6804.492;6739.893;6933.691;6869.092;6998.291;6632.227;6739.893;6696.826"	"7105.957;6890.625;7041.357;6998.291;12704.590;13415.186;13608.984;13759.717;13781.250;13393.652;12941.455;12532.324;12252.393;12101.660;11821.729;11304.932;10788.135;10486.670;10249.805;10163.672;9883.740;9905.273;9926.807;9689.941;9948.340;9754.541;9797.607;9646.875;9883.740;9840.674;9797.607;9840.674;9539.209;9733.008"	"13006.055;11886.328;12532.324;12876.855;13070.654;13608.984;13824.316;13824.316;13824.316;13802.783;13802.783;13759.717;13285.986;13479.785;13070.654;12941.455;12704.590;12812.256;12446.191;12639.990;12446.191;12360.059;12403.125;12273.926;12209.326;12467.725;12144.727;12209.326;12338.525;12166.260;12166.260;11993.994;12316.992;11950.928"	5.036	18	13802.783	315.747	"F"
"2"	2	"Spectrogram 1"	1	143.5316933	143.7973696	5934.066	11604.396	4866.504	0.1451	6459.961	11326.465	7687.354	"6180.029;6373.828;6567.627;6589.160;6675.293;6503.027;6459.961;6287.695;6503.027;6373.828;6136.963;6287.695;6201.562;6481.494"	"6739.893;7321.289;7708.887;7751.953;8010.352;7665.820;7795.020;7988.818;7859.619;7838.086;7644.287;7450.488;7687.354;7708.887"	"10551.270;8031.885;11283.398;11347.998;11347.998;11347.998;11218.799;11326.465;11197.266;11326.465;11304.932;11175.732;11218.799;11326.465"	1.278	5	11347.998	248.087	"M"
"3"	3	"Spectrogram 1"	1	144.1596555	144.7876177	4879.121	13846.154	4565.039	0.2721	8979.346	13544.385	11369.531	"5555.566;5103.369;6847.559;13156.787;13329.053;12941.455;12295.459;11864.795;11670.996;11391.064;11003.467;10723.535;10271.338;9969.873;9689.941;9087.012;8677.881;7859.619;6718.359;6761.426;6998.291;6481.494;7127.490;6933.691;6567.627;6782.959;6804.492;6955.225;6718.359;6395.361;5900.098;5017.236;5167.969;5038.770;5017.236"	"7235.156;7019.824;12855.322;13544.385;13608.984;13522.852;12898.389;12295.459;12316.992;11843.262;11584.863;11218.799;10981.934;10529.736;10400.537;10249.805;9711.475;9582.275;9668.408;9474.609;9603.809;9969.873;9603.809;9668.408;9625.342;9517.676;10012.939;9797.607;9689.941;9560.742;9517.676;9431.543;8677.881;7041.357;7149.023"	"12833.789;12855.322;13350.586;13673.584;13695.117;13695.117;13673.584;13479.785;13350.586;13006.055;12769.189;12424.658;12101.660;11821.729;11950.928;11735.596;11627.930;11864.795;11627.930;11649.463;11649.463;11649.463;11541.797;11283.398;11606.396;11584.863;11584.863;11541.797;11649.463;11520.264;11584.863;11261.865;11089.600;11132.666;10938.867"	-2.898	19	13608.984	325.243	"F"
"4"	4	"Spectrogram 1"	1	145.0049893	145.2706656	4747.253	11670.33	1270.459	0.0544	10314.404	11584.863	11154.199	"4888.037;4866.504;4888.037;5081.836;5275.635;5469.434;5232.568;5297.168;5318.701;5211.035;6223.096;11391.064;11046.533;10766.602;10271.338"	"6546.094;6804.492;5275.635;5986.230;7342.822;7687.354;7622.754;7536.621;7450.488;7385.889;11563.330;11498.730;11391.064;11089.600;10874.268"	"10486.670;10658.936;9711.475;7816.553;11218.799;11455.664;11477.197;11434.131;11412.598;11434.131;11627.930;11649.463;11584.863;11498.730;11434.131"	19.077	7	11649.463	239.778	"M"
"5"	5	"Spectrogram 1"	1	145.0532941	145.6329515	5142.857	13516.484	4005.176	0.254	8720.947	12726.123	11046.533	"5318.701;5964.697;6438.428;7450.488;12446.191;12510.791;12058.594;11757.129;11434.131;11068.066;10788.135;10292.871;9969.873;9689.941;9194.678;8914.746;8376.416;8010.352;6718.359;6589.160;6826.025;6459.961;6675.293;6524.561;6524.561;7041.357;7299.756;6976.758;6761.426;6503.027;6589.160;6459.961"	"7364.355;7945.752;12273.926;13135.254;13135.254;13049.121;12446.191;12209.326;11692.529;11692.529;11089.600;11046.533;10615.869;10292.871;10271.338;9689.941;9431.543;9474.609;9000.879;9259.277;9388.477;9453.076;9388.477;9237.744;9366.943;9517.676;9539.209;9453.076;9453.076;9280.811;9431.543;9259.277"	"11240.332;12661.523;13156.787;13372.119;13372.119;13350.586;13242.920;13113.721;12726.123;12769.189;12123.193;12144.727;11692.529;11821.729;11520.264;11670.996;11563.330;11175.732;11520.264;11498.730;11498.730;11520.264;11304.932;11240.332;11197.266;11455.664;11434.131;11520.264;11455.664;11175.732;11326.465;11240.332"	2.259	13	13329.053	205.354	"F"
"6"	6	"Spectrogram 1"	1	145.6329515	145.9227802	4879.121	12000	6459.961	0.1451	5340.234	11800.195	7558.154	"6330.762;5146.436;5340.234;6244.629;5555.566;5340.234;5447.900;5383.301;5555.566;6503.027;5447.900;5555.566;5598.633;5490.967;5447.900"	"9108.545;6180.029;7428.955;8010.352;8161.084;7536.621;7881.152;7816.553;7558.154;7278.223;9474.609;7536.621;7515.088;8031.885;7407.422"	"11111.133;9603.809;10551.270;11864.795;11800.195;11757.129;11864.795;11843.262;11821.729;11800.195;11800.195;11843.262;11778.662;11800.195;11757.129"	-5.342	10	11864.795	271.827	"M"
"7"	7	"Spectrogram 1"	1	145.850323	146.5024376	5736.264	12923.077	3380.713	0.3447	8613.281	11993.994	10508.203	"6567.627;6589.160;6567.627;6632.227;11111.133;12144.727;11778.662;11434.131;11240.332;11003.467;10917.334;10702.002;10357.471;10034.473;9883.740;9689.941;9431.543;9173.145;8914.746;8634.814;7816.553;6524.561;6610.693;6524.561;6459.961;6826.025;6481.494;6223.096;6869.092;6912.158;6890.625;6761.426;6804.492;6847.559;6718.359;6718.359"	"7622.754;7751.953;7816.553;7644.287;12489.258;12726.123;12230.859;11864.795;11563.330;11089.600;11111.133;11175.732;10766.602;10379.004;10443.604;10228.271;9948.340;9646.875;9431.543;9366.943;9410.010;9087.012;9366.943;9087.012;9474.609;9216.211;9130.078;7751.953;9646.875;9668.408;9948.340;9668.408;9539.209;9259.277;9323.877;8828.613"	"11821.729;11800.195;11800.195;11800.195;12769.189;12812.256;12769.189;12661.523;12661.523;12166.260;11627.930;11455.664;11391.064;11391.064;11111.133;11154.199;11068.066;10852.734;11046.533;10745.068;10874.268;10788.135;10895.801;10874.268;10874.268;10831.201;10960.400;10422.070;11907.861;12058.594;12166.260;12187.793;12187.793;12123.193;12058.594;12123.193"	8.241	18	12747.656	292.006	"F"
"8"	8	"Spectrogram 1"	1	146.2609137	146.6231996	4879.121	12329.67	5727.832	0.1995	6223.096	11950.928	9194.678	"6459.961;6459.961;6804.492;5490.967;5598.633;6782.959;6782.959;6223.096;6416.895;6093.896;6438.428;6503.027;6136.963;5770.898;5857.031;5857.031;6309.229;6093.896;5770.898;6309.229"	"9216.211;9474.609;9216.211;8893.213;7687.354;9625.342;9539.209;9862.207;9582.275;9496.143;9216.211;9259.277;8699.414;9302.344;8441.016;9323.877;8677.881;8764.014;8225.684;8699.414"	"10874.268;10874.268;10809.668;10938.867;10314.404;11907.861;12058.594;12166.260;12187.793;12187.793;12123.193;12037.061;12123.193;12144.727;11929.395;12037.061;12037.061;11950.928;12144.727;12123.193"	-5.373	9	12187.793	255.209	"M"
"9"	9	"Spectrogram 1"	1	146.8164187	147.323619	5274.725	12989.011	3639.111	0.254	8548.682	12187.793	10594.336	"5620.166;6890.625;11670.996;12058.594;12101.660;11778.662;11369.531;10981.934;10809.668;10680.469;10292.871;10012.939;9733.008;9453.076;9108.545;8656.348;8053.418;7450.488;6481.494;6567.627;6503.027;6459.961;6761.426;6459.961;6438.428;6739.893;6933.691;6869.092"	"7601.221;11800.195;12639.990;12639.990;12639.990;12252.393;11800.195;11154.199;11089.600;10981.934;10723.535;10357.471;10400.537;10271.338;10012.939;9582.275;9410.010;9323.877;9216.211;9366.943;9302.344;9216.211;9539.209;9366.943;9237.744;9410.010;9517.676;9280.811"	"11993.994;12618.457;12876.855;12876.855;12876.855;12855.322;12510.791;12446.191;12080.127;11972.461;11283.398;11175.732;11154.199;11132.666;11025.000;10874.268;10874.268;10917.334;10960.400;10917.334;11025.000;10917.334;10895.801;11003.467;10938.867;10874.268;11089.600;11003.467"	5.276	11	12747.656	292.006	"F"
"10"	10	"Spectrogram 1"	1	147.323619	147.6617525	4813.187	12527.473	6567.627	0.1633	5684.766	12252.393	7967.285	"5318.701;5469.434;5620.166;5727.832;5835.498;5727.832;5900.098;5792.432;5943.164;5770.898;5555.566;5749.365;5641.699;5727.832;5770.898;5792.432;5663.232;5792.432"	"7364.355;7192.090;7407.422;7838.086;8161.084;9582.275;8871.680;10249.805;8764.014;8742.480;8290.283;9776.074;8010.352;8118.018;7708.887;7795.020;8247.217;7665.820"	"10723.535;9905.273;10874.268;11972.461;12230.859;12295.459;12252.393;12295.459;12209.326;12295.459;12144.727;12273.926;12273.926;12252.393;12209.326;12252.393;12273.926;12144.727"	4.329	7	12273.926	288.445	"M"
