"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	616.1667213	616.524745	5421.488	11438.017	4263.574	0.3084	6416.895	10680.469	6869.092	"6567.627;6589.160;6546.094;6416.895;5835.498;6158.496;6287.695;6287.695;6330.762;6524.561;6373.828;6567.627;6352.295;6287.695;6589.160;6459.961;6459.961;6632.227;6632.227"	"6804.492;6847.559;6847.559;6826.025;6739.893;6826.025;6955.225;6976.758;6933.691;6890.625;6976.758;6933.691;6847.559;6912.158;6890.625;6761.426;6955.225;6847.559;6933.691"	"7127.490;7127.490;7084.424;7084.424;7213.623;10831.201;11132.666;11089.600;10981.934;11068.066;10637.402;8182.617;9022.412;9754.541;9474.609;8441.016;7235.156;7149.023;7235.156"	0.462	9	7062.891	14.244	"M"
"2"	2	"Spectrogram 1"	1	617.0617805	617.3430849	5487.603	11438.017	4974.17	0.254	6223.096	11197.266	6869.092	"6395.361;6093.896;5943.164;6093.896;6180.029;6072.363;6050.830;6352.295;6395.361;6373.828;6524.561;6373.828;6373.828;6416.895;6395.361;6481.494"	"6826.025;6826.025;6869.092;6912.158;7019.824;6976.758;6869.092;6869.092;6890.625;6890.625;6869.092;6804.492;6739.893;6869.092;6739.893;6782.959"	"10615.869;7278.223;10400.537;11261.865;11283.398;11283.398;11261.865;11240.332;11175.732;10465.137;8936.279;9560.742;10551.270;8290.283;7924.219;7213.623"	0	10	11283.398	243.339	"M"
"3"	3	"Spectrogram 1"	1	617.8545473	618.1358517	5421.488	11504.132	4974.17	0.2177	6309.229	11283.398	6933.691	"6653.760;6438.428;6158.496;6136.963;6223.096;6223.096;6266.162;6416.895;6524.561;6416.895;6352.295;6395.361;6503.027;6524.561"	"6998.291;7019.824;6718.359;6782.959;7041.357;7149.023;6998.291;6933.691;6955.225;6933.691;6912.158;6869.092;6890.625;6912.158"	"7708.887;7708.887;7687.354;10809.668;11347.998;11347.998;11326.465;11304.932;11283.398;11304.932;10723.535;10249.805;10508.203;9582.275"	0.365	4	7105.957	22.553	"M"
"4"	4	"Spectrogram 1"	1	618.3787094	619.1714761	5421.488	15074.38	6998.291	0.3447	7902.686	14900.977	10766.602	"6610.693;6632.227;6653.760;7127.490;14857.910;14814.844;14190.381;13759.717;13264.453;12661.523;12187.793;11670.996;11391.064;10745.068;10228.271;10012.939;9754.541;9431.543;9410.010;9087.012;8828.613;8290.283;7881.152;7472.021;6998.291;6933.691;6804.492;6653.760;6718.359;6739.893;6718.359;6718.359;6610.693;6632.227;6632.227;6610.693;6675.293;6589.160;6610.693;6546.094;6589.160;6546.094;6567.627"	"6933.691;6955.225;14577.979;14900.977;14900.977;14900.977;14879.443;14298.047;14061.182;13565.918;13199.854;12209.326;12101.660;11520.264;10766.602;10379.004;10120.605;10012.939;9883.740;9410.010;9280.811;9043.945;8204.150;8333.350;8290.283;8850.146;8484.082;8225.684;8677.881;8484.082;8548.682;8828.613;7859.619;7579.688;7256.689;7644.287;7321.289;7149.023;7127.490;7062.891;6976.758;7019.824;7019.824"	"7213.623;14599.512;14922.510;14944.043;14944.043;14944.043;14922.510;14922.510;14900.977;14664.111;14470.312;13845.850;13393.652;13242.920;12596.924;11929.395;11864.795;11714.062;11520.264;10809.668;11240.332;11089.600;10615.869;10637.402;11627.930;12230.859;11132.666;11369.531;10895.801;10637.402;10895.801;10615.869;10465.137;10099.072;10163.672;10077.539;10142.139;10335.938;10163.672;9668.408;9948.340;9625.342;9603.809"	0.113	17	14922.51	434.449	"F"
"5"	5	"Spectrogram 1"	1	619.2866421	619.6190927	5685.95	11768.595	5189.502	0.2721	6330.762	11520.264	6933.691	"6309.229;6029.297;6180.029;6330.762;6459.961;6481.494;6244.629;6223.096;6416.895;6416.895;6395.361;6438.428;6481.494;6438.428;6481.494;6503.027;6567.627"	"6804.492;6718.359;6847.559;7084.424;7105.957;7105.957;7084.424;6998.291;6955.225;6912.158;6847.559;6847.559;6869.092;6847.559;6826.025;6890.625;6890.625"	"7256.689;7192.090;10766.602;11541.797;11541.797;11606.396;11606.396;11563.330;11391.064;11326.465;11261.865;11197.266;11434.131;11520.264;10788.135;7299.756;7213.623"	0.668	7	7062.891	17.805	"M"
"6"	6	"Spectrogram 1"	1	619.9771164	620.3351401	5685.95	11768.595	5124.902	0.254	6373.828	11498.73	6933.691	"6546.094;6610.693;6244.629;6244.629;6309.229;6352.295;6481.494;6481.494;6352.295;6352.295;6503.027;6395.361;6352.295;6416.895;6438.428;6309.229;6416.895;6416.895;6416.895"	"6869.092;6869.092;6826.025;6718.359;6804.492;7213.623;9539.209;7105.957;7127.490;7105.957;6847.559;6847.559;6933.691;6912.158;6890.625;6890.625;6869.092;6869.092;6890.625"	"7149.023;7105.957;7192.090;7170.557;10788.135;11541.797;11541.797;11541.797;11541.797;11520.264;11520.264;11498.730;11498.730;11455.664;11132.666;11520.264;10723.535;10917.334;10228.271"	0.066	11	11541.797	259.957	"M"
"7"	7	"Spectrogram 1"	1	620.5268516	621.2684721	5619.835	14677.686	6072.363	0.2902	7838.086	13910.449	10443.604	"6567.627;6546.094;6632.227;6804.492;6933.691;11498.730;13630.518;12618.457;11714.062;11218.799;10895.801;10788.135;10465.137;10120.605;9819.141;9453.076;9065.479;8764.014;8397.949;8031.885;7687.354;7515.088;6826.025;6869.092;6782.959;6739.893;6653.760;6718.359;6632.227;6826.025;6782.959;6696.826;6632.227;6610.693;6610.693;6610.693;6524.561;6567.627;6632.227;6524.561;6223.096"	"6976.758;6955.225;13738.184;14147.314;14491.846;14298.047;13867.383;13781.250;12489.258;12058.594;11584.863;11240.332;10831.201;10357.471;10120.605;9883.740;9603.809;9560.742;9087.012;8441.016;8268.750;8161.084;8204.150;8397.949;8290.283;8354.883;7988.818;8204.150;8204.150;8397.949;8161.084;7988.818;7816.553;8074.951;7170.557;7278.223;7062.891;7149.023;6933.691;6955.225;6782.959"	"7213.623;7192.090;14233.447;14470.312;14556.445;14556.445;14491.846;14362.646;14061.182;13652.051;13544.385;13544.385;12187.793;11498.730;11821.729;11520.264;11391.064;11175.732;11261.865;10852.734;10163.672;10702.002;11821.729;11670.996;11025.000;10960.400;10745.068;10529.736;10938.867;10895.801;10745.068;10465.137;10228.271;10443.604;10099.072;9862.207;10056.006;9883.740;9496.143;9668.408;12273.926"	-0.089	15	14513.379	407.147	"F"
"8"	8	"Spectrogram 1"	1	621.2301994	621.56265	5619.835	11900.826	5167.969	0.2358	6438.428	11606.396	7062.891	"6244.629;6352.295;6373.828;6503.027;6524.561;6524.561;6330.762;6352.295;6567.627;6546.094;6481.494;6438.428;6416.895;6438.428;6459.961;6503.027;6546.094"	"6847.559;6847.559;7019.824;7364.355;10443.604;9711.475;9840.674;7084.424;7019.824;6998.291;6955.225;6933.691;6847.559;6912.158;6976.758;6912.158;6912.158"	"8957.812;7342.822;10551.270;11627.930;11670.996;11649.463;11627.930;11649.463;11606.396;11584.863;11584.863;11627.930;11541.797;11520.264;11132.666;9689.941;9216.211"	-0.371	4	11649.463	239.778	"M"
"9"	9	"Spectrogram 1"	1	621.9718199	622.3042705	5752.066	11834.711	2217.92	0.1088	9410.01	11627.93	10615.869	"6546.094;6223.096;6287.695;6330.762;6459.961;6503.027;6546.094;6524.561;6503.027;6567.627;7665.820;10831.201;10723.535;10723.535;10292.871;9991.406;9668.408;9237.744"	"6761.426;6718.359;6739.893;6933.691;7170.557;9733.008;10034.473;10142.139;7149.023;7105.957;11670.996;11498.730;10788.135;10766.602;10615.869;10314.404;10228.271;9883.740"	"7213.623;7062.891;7192.090;10766.602;11520.264;11714.062;11714.062;11627.930;11627.930;11692.529;11800.195;11800.195;11563.330;11347.998;11347.998;10938.867;10960.400;10852.734"	11.731	6	11714.062	262.331	"M"
"10"	10	"Spectrogram 1"	1	622.0100926	622.7261401	5487.603	14148.76	5620.166	0.2721	7601.221	13221.387	10508.203	"6330.762;6352.295;6481.494;6524.561;6739.893;7062.891;7084.424;11670.996;11434.131;10917.334;10723.535;10723.535;10292.871;9991.406;9689.941;9237.744;8850.146;8441.016;8010.352;7622.754;7127.490;6976.758;6761.426;6912.158;6933.691;6826.025;6782.959;6632.227;6675.293;6696.826;6653.760;6524.561;6546.094;6653.760;6503.027;6632.227;6567.627;6546.094;6610.693"	"6761.426;6998.291;7256.689;10745.068;13113.721;13781.250;13630.518;12984.521;12166.260;11735.596;10895.801;10766.602;10637.402;10314.404;10292.871;9883.740;9582.275;9646.875;8441.016;8204.150;8204.150;8290.283;8548.682;8462.549;8333.350;8268.750;8397.949;7967.285;8376.416;8053.418;8010.352;8010.352;7816.553;7428.955;7170.557;7321.289;7127.490;6998.291;6998.291"	"12726.123;12489.258;11670.996;12618.457;13953.516;13953.516;13953.516;13888.916;13608.984;13199.854;12704.590;12080.127;12037.061;11412.598;11563.330;10981.934;11003.467;11283.398;10766.602;10615.869;10809.668;11907.861;10960.400;10874.268;10745.068;10723.535;10637.402;10766.602;10702.002;10680.469;10658.936;10658.936;10745.068;10508.203;10465.137;10551.270;10099.072;10012.939;9689.941"	0.344	15	13953.516	262.331	"F"
