"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	2166.221898	2166.88905	4912.281	13894.737	3983.643	0.254	9646.875	13630.518	12532.324	"5189.502;5167.969;8096.484;12467.725;12661.523;12898.389;12962.988;13307.520;13372.119;13092.188;12941.455;12683.057;12316.992;12058.594;11649.463;11326.465;10766.602;9948.340;9345.410;8936.279;7407.422;6804.492;6739.893;7213.623;7235.156;7558.154;7192.090;7558.154;7450.488;7278.223;7084.424;7062.891;7299.756;6998.291;6761.426;6373.828;6610.693"	"7385.889;7192.090;12230.859;13135.254;13458.252;13501.318;13565.918;13587.451;13522.852;13329.053;13221.387;12984.521;12661.523;12403.125;11972.461;11541.797;11089.600;10766.602;10357.471;9969.873;9431.543;9754.541;9517.676;9474.609;9905.273;9926.807;10034.473;9905.273;9905.273;9926.807;9603.809;9819.141;10034.473;9969.873;9905.273;9582.275;9560.742"	"12962.988;12532.324;12489.258;13372.119;13587.451;13673.584;13673.584;13652.051;13673.584;13652.051;13608.984;13479.785;13544.385;13049.121;12790.723;12532.324;12360.059;12338.525;12101.660;12015.527;11735.596;11821.729;12015.527;12209.326;12295.459;12295.459;11972.461;12295.459;12144.727;12144.727;12101.660;11907.861;12295.459;11929.395;12037.061;12252.393;11843.262"	6.43	16	13652.051	295.567	"F"
"2"	2	"Spectrogram 1"	1	2168.954123	2169.788065	4280.702	13824.561	5038.77	0.2721	8548.682	13587.451	11778.662	"4715.771;4586.572;11993.994;12446.191;12769.189;13242.920;13436.719;13242.920;13006.055;12639.990;12316.992;11606.396;10917.334;10637.402;10099.072;9711.475;9323.877;9022.412;8677.881;8139.551;7472.021;6481.494;6287.695;6244.629;6524.561;6567.627;6632.227;6696.826;6610.693;6589.160;6589.160;6826.025;6826.025;6546.094;6546.094;6546.094;6567.627;6481.494;6438.428;6223.096;6180.029;6201.562;6136.963;5598.633;5318.701"	"7730.420;9000.879;12510.791;13307.520;13565.918;13608.984;13565.918;13458.252;13178.320;13049.121;12618.457;12424.658;11800.195;11477.197;10852.734;10335.938;9948.340;9797.607;9410.010;9130.078;8634.814;7988.818;7945.752;8118.018;8484.082;8699.414;9065.479;9000.879;8785.547;8807.080;8807.080;8979.346;8979.346;8742.480;8742.480;8957.812;8979.346;8936.279;8634.814;8354.883;8484.082;8850.146;8785.547;8656.348;8333.350"	"12424.658;12747.656;13070.654;13501.318;13652.051;13652.051;13608.984;13652.051;13652.051;13501.318;13307.520;13027.588;12812.256;12704.590;12316.992;12080.127;11821.729;11584.863;11154.199;10852.734;10723.535;10400.537;10658.936;11003.467;10981.934;11218.799;11261.865;11283.398;11541.797;11455.664;11046.533;11132.666;11175.732;11111.133;10788.135;10938.867;11003.467;11068.066;11068.066;10895.801;10766.602;10981.934;11132.666;11175.732;11434.131"	-2.806	17	13630.518	202.98	"F"
"3"	3	"Spectrogram 1"	1	2171.817321	2172.512272	4631.579	13754.386	4651.172	0.254	8957.812	13608.984	12252.393	"4866.504;10357.471;11154.199;11778.662;12812.256;13415.186;13415.186;13264.453;13070.654;12726.123;12252.393;11800.195;10938.867;10422.070;9905.273;9345.410;9108.545;8527.148;7881.152;6675.293;6395.361;6589.160;6567.627;6718.359;6933.691;7062.891;7192.090;7170.557;6739.893;7321.289;6912.158;6804.492;6826.025;7149.023;6912.158;6653.760;6416.895"	"7041.357;11412.598;12252.393;13307.520;13522.852;13587.451;13587.451;13479.785;13329.053;13092.188;12812.256;12532.324;11886.328;11304.932;10745.068;10077.539;9517.676;9302.344;9043.945;8699.414;8656.348;8613.281;8979.346;9323.877;9345.410;9431.543;9259.277;9302.344;9323.877;9280.811;9280.811;9237.744;9388.477;9237.744;9280.811;9302.344;9237.744"	"12532.324;12080.127;13221.387;13522.852;13630.518;13630.518;13630.518;13608.984;13587.451;13522.852;13393.652;13372.119;13070.654;12790.723;12575.391;12316.992;11907.861;11692.529;11283.398;11455.664;11821.729;11498.730;11864.795;11972.461;12015.527;12252.393;12015.527;11972.461;12144.727;11821.729;11843.262;11864.795;12037.061;11993.994;11477.197;11907.861;11649.463"	3.66	16	13608.984	239.778	"F"
"4"	4	"Spectrogram 1"	1	2173.568598	2174.374741	4140.351	13754.386	5555.566	0.2721	8010.352	13565.918	11175.732	"4801.904;7127.490;12015.527;12553.857;13178.320;13264.453;13070.654;12747.656;12273.926;12101.660;11757.129;11132.666;10680.469;10185.205;9711.475;9345.410;9022.412;8570.215;7945.752;7299.756;6395.361;6223.096;6266.162;6266.162;6481.494;6546.094;6696.826;6675.293;6675.293;6524.561;6546.094;6567.627;6459.961;6589.160;6524.561;6373.828;6546.094;6589.160;6546.094;6524.561;6546.094;6373.828;5900.098;5297.168"	"7127.490;12080.127;13092.188;13458.252;13608.984;13587.451;13307.520;13156.787;12726.123;12553.857;12166.260;11821.729;11434.131;10938.867;10422.070;9840.674;9517.676;9237.744;8807.080;8290.283;7945.752;7838.086;7988.818;8441.016;8720.947;8677.881;8742.480;8742.480;8850.146;8742.480;8764.014;8807.080;8979.346;8850.146;8548.682;8677.881;8871.680;8548.682;8505.615;8699.414;8570.215;8613.281;8548.682;8118.018"	"11261.865;12295.459;13350.586;13608.984;13652.051;13652.051;13608.984;13587.451;13415.186;13221.387;13113.721;12704.590;12338.525;12209.326;11907.861;11541.797;11218.799;11197.266;10658.936;10120.605;10185.205;10400.537;11089.600;11154.199;11132.666;11347.998;11111.133;10895.801;10960.400;11218.799;11240.332;11132.666;11111.133;11283.398;11046.533;10917.334;10874.268;10788.135;10852.734;10895.801;10658.936;10615.869;10766.602;10917.334"	0.966	15	13608.984	281.323	"F"
"5"	5	"Spectrogram 1"	1	2175.389369	2176.098219	4561.404	13649.123	5254.102	0.2358	8096.484	13350.586	11498.73	"5792.432;11498.730;12015.527;12639.990;13092.188;12855.322;12596.924;12123.193;11886.328;11498.730;10766.602;10099.072;9776.074;9216.211;8828.613;8268.750;7881.152;6589.160;6309.229;6266.162;6416.895;6546.094;6653.760;6675.293;6739.893;6675.293;6804.492;6632.227;6610.693;6718.359;6826.025;6718.359;6718.359;6739.893;6696.826;6653.760;6503.027;6180.029"	"11649.463;12467.725;13221.387;13350.586;13350.586;13285.986;12941.455;12747.656;12316.992;12037.061;11649.463;11154.199;10314.404;10034.473;9280.811;8957.812;8505.615;7967.285;7299.756;8139.551;8290.283;8462.549;8850.146;8764.014;8764.014;8785.547;8828.613;8785.547;8807.080;8936.279;8936.279;8720.947;8527.148;8505.615;8764.014;8893.213;8613.281;8677.881"	"12230.859;13092.188;13393.652;13479.785;13479.785;13479.785;13415.186;13307.520;12941.455;12833.789;12532.324;12295.459;12037.061;11821.729;11520.264;11283.398;10745.068;10486.670;10615.869;11477.197;11218.799;11304.932;11670.996;11757.129;11455.664;11649.463;11714.062;11584.863;11627.930;11692.529;11627.930;11606.396;11649.463;11670.996;11347.998;11046.533;11111.133;11304.932"	-3.625	10	13458.252	104.458	"F"
"6"	6	"Spectrogram 1"	1	2176.79317	2177.515919	4491.228	13543.86	5577.1	0.2358	7773.486	13350.586	11498.73	"5275.635;9819.141;10465.137;12790.723;13135.254;12876.855;12467.725;12101.660;11757.129;11347.998;10680.469;9926.807;9517.676;8936.279;8699.414;8182.617;7601.221;6653.760;6223.096;6416.895;6416.895;6567.627;6524.561;6632.227;6675.293;6696.826;6653.760;6675.293;6632.227;6524.561;6589.160;6696.826;6610.693;6546.094;6546.094;6632.227;6158.496;5878.564;5964.697"	"6912.158;10163.672;12769.189;13350.586;13329.053;13113.721;12812.256;12510.791;12123.193;11800.195;11369.531;10508.203;10249.805;9539.209;8979.346;8505.615;8161.084;7342.822;7192.090;7773.486;7988.818;8333.350;8354.883;8656.348;8613.281;8376.416;8527.148;8591.748;8548.682;8591.748;8548.682;8505.615;8354.883;8290.283;8397.949;8397.949;8311.816;8204.150;8247.217"	"10960.400;12123.193;13264.453;13393.652;13372.119;13372.119;13350.586;13178.320;12726.123;12424.658;12403.125;12015.527;12080.127;11821.729;11261.865;10637.402;10529.736;10034.473;10658.936;11477.197;11175.732;11520.264;11541.797;11757.129;11714.062;11520.264;11326.465;11240.332;11261.865;11304.932;11369.531;11240.332;11240.332;11197.266;10960.400;11068.066;11261.865;11477.197;11261.865"	1.968	13	13350.586	179.24	"F"
"7"	7	"Spectrogram 1"	1	2178.322062	2179.044811	4421.053	13473.684	5534.033	0.254	7622.754	13156.787	11240.332	"4931.104;9905.273;10788.135;12510.791;12962.988;12726.123;12381.592;12080.127;11778.662;11455.664;10788.135;10379.004;9797.607;9280.811;8871.680;8311.816;7881.152;6955.225;6201.562;6223.096;6223.096;6416.895;6373.828;6395.361;6589.160;6352.295;6567.627;6395.361;6459.961;6567.627;6481.494;6395.361;6438.428;6416.895;6481.494;6416.895;6352.295;6352.295;6330.762"	"6955.225;10766.602;12403.125;13285.986;13242.920;13027.588;12596.924;12144.727;11972.461;11714.062;11498.730;10809.668;10099.072;9969.873;9237.744;8850.146;8247.217;7881.152;6804.492;7170.557;7859.619;8031.885;8096.484;8441.016;8591.748;8311.816;8484.082;8656.348;8634.814;8333.350;8527.148;8634.814;8397.949;8333.350;8634.814;8419.482;8268.750;8204.150;8247.217"	"11993.994;12080.127;13135.254;13350.586;13329.053;13307.520;13027.588;12941.455;12575.391;12489.258;12144.727;11864.795;11584.863;11498.730;10938.867;10960.400;10314.404;10228.271;10120.605;10594.336;10723.535;11326.465;11197.266;11584.863;11175.732;11240.332;11326.465;11283.398;11218.799;11240.332;10874.268;11154.199;11197.266;10852.734;11240.332;11132.666;10831.201;10874.268;11003.467"	1.624	15	13307.52	308.625	"F"
"8"	8	"Spectrogram 1"	1	2179.823156	2180.518107	4701.754	13473.684	4931.104	0.1995	7967.285	12898.389	11477.197	"5857.031;5986.230;9517.676;10142.139;12015.527;12553.857;12166.260;11843.262;11692.529;11434.131;10874.268;10658.936;9797.607;9151.611;8677.881;7902.686;6955.225;6610.693;6373.828;6438.428;6459.961;6567.627;6589.160;6632.227;6653.760;6675.293;6718.359;6696.826;6696.826;6632.227;6718.359;6761.426;6696.826;6653.760;6696.826;6610.693;6589.160;6352.295"	"7062.891;7493.555;11391.064;12790.723;13113.721;13070.654;12273.926;12230.859;11864.795;11778.662;11455.664;11068.066;10658.936;9948.340;9560.742;8871.680;8225.684;7687.354;7665.820;7902.686;8161.084;8548.682;8462.549;8527.148;8484.082;8419.482;8570.215;8484.082;8397.949;8893.213;8936.279;8613.281;8441.016;8570.215;8419.482;8074.951;8441.016;8376.416"	"11003.467;10809.668;12252.393;13221.387;13242.920;13221.387;13113.721;12984.521;12360.059;12144.727;12101.660;11886.328;11692.529;11498.730;11541.797;11240.332;10788.135;10702.002;11003.467;11326.465;11520.264;11606.396;11649.463;11541.797;11434.131;11434.131;11434.131;11627.930;11627.930;11627.930;11477.197;11670.996;11714.062;11283.398;11326.465;11584.863;11541.797;11261.865"	1.219	12	13199.854	212.476	"F"
"9"	9	"Spectrogram 1"	1	2181.074067	2181.685624	4701.754	13403.509	4672.705	0.1814	8247.217	12919.922	11584.863	"5620.166;9862.207;11477.197;12855.322;12467.725;12144.727;11929.395;11714.062;11434.131;10917.334;10465.137;9625.342;9087.012;8204.150;7256.689;6610.693;6395.361;6524.561;6653.760;6632.227;6653.760;6653.760;6718.359;6718.359;6804.492;6804.492;6761.426;6761.426;6782.959;6739.893;6696.826;6761.426;6739.893"	"9625.342;11477.197;13049.121;13113.721;12790.723;12230.859;12187.793;11864.795;11778.662;11455.664;11089.600;10702.002;9948.340;9582.275;8548.682;7945.752;7795.020;8527.148;8807.080;8957.812;9130.078;9410.010;9173.145;9130.078;9194.678;9194.678;9216.211;9280.811;9216.211;9087.012;9151.611;8936.279;8656.348"	"11240.332;12252.393;13135.254;13135.254;13092.188;12812.256;12790.723;12381.592;12123.193;12101.660;11864.795;11670.996;11670.996;11649.463;11412.598;11326.465;11649.463;11477.197;11520.264;11843.262;11606.396;11627.930;11778.662;11886.328;11843.262;11606.396;11584.863;11757.129;11757.129;11735.596;11800.195;11757.129;11412.598"	0.334	7	13113.721	121.076	"F"
"10"	10	"Spectrogram 1"	1	2182.88094	2183.575891	4912.281	13403.509	4328.174	0.1995	8311.816	12639.99	10895.801	"10981.934;11412.598;11950.928;12424.658;12144.727;11649.463;11240.332;10938.867;10465.137;10120.605;9819.141;9173.145;8720.947;7988.818;6481.494;6201.562;6223.096;6373.828;6438.428;6675.293;6610.693;6524.561;6438.428;6524.561;6653.760;6675.293;6675.293;6546.094;6589.160;6653.760;6610.693;6459.961;6395.361;6395.361;6459.961;6395.361;6244.629"	"11498.730;12467.725;13049.121;12833.789;12467.725;11950.928;11563.330;11240.332;10702.002;10357.471;10012.939;9754.541;9388.477;8807.080;8031.885;8096.484;8204.150;8527.148;9151.611;9130.078;9259.277;9194.678;8979.346;9022.412;9216.211;9194.678;9108.545;9151.611;9043.945;9216.211;9194.678;9065.479;8936.279;8807.080;8548.682;8527.148;8333.350"	"12080.127;13049.121;13199.854;13178.320;13135.254;12639.990;12424.658;12037.061;11670.996;11498.730;11304.932;11240.332;10938.867;10615.869;10615.869;10874.268;10895.801;11046.533;11218.799;11261.865;11283.398;11412.598;11283.398;11283.398;11391.064;11412.598;11283.398;11240.332;11261.865;11240.332;11347.998;11304.932;11283.398;11261.865;11197.266;11089.600;11068.066"	-7.913	13	13135.254	148.377	"F"
