"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"11"	11	"Spectrogram 1"	1	722.878503322	723.320781717	3997.368	11540.789	4866.504	0.1451	6287.695	11154.199	7321.289	"4198.975;4155.908;4543.506;4995.703;6115.430;6309.229;6416.895;6416.895;6309.229;6395.361;6223.096;6180.029;6158.496;6115.430;6115.430;6050.830;6050.830;6158.496;6158.496;6050.830;6050.830;5986.230;5986.230;5900.098;5577.100"	"6718.359;6675.293;4844.971;6653.760;7019.824;7278.223;7407.422;7472.021;7472.021;7407.422;7428.955;7536.621;7493.555;7342.822;7299.756;7299.756;7364.355;7299.756;7213.623;7536.621;7299.756;7385.889;7256.689;7385.889;7235.156"	"10917.334;11089.600;9410.010;7127.490;7579.688;10142.139;11132.666;11175.732;11240.332;11304.932;11218.799;11261.865;11283.398;11089.600;11197.266;11261.865;11283.398;11283.398;10680.469;11197.266;11175.732;11089.600;11068.066;11154.199;11154.199"	1.236	14	11261.865	208.915	"M"
"12"	12	"Spectrogram 1"	1	723.586148754	724.028427148	3868.421	11411.842	4931.104	0.1451	6266.162	11197.266	7321.289	"4285.107;4565.039;4974.170;6158.496;6330.762;6481.494;6352.295;6115.430;6223.096;6201.562;6223.096;6180.029;5986.230;6180.029;6029.297;6029.297;5986.230;6007.764;5964.697;5835.498;5835.498;5254.102;5318.701;5340.234;5490.967"	"6761.426;4844.971;6524.561;7019.824;7278.223;7385.889;7450.488;7493.555;7407.422;7385.889;7536.621;7515.088;7428.955;7428.955;7385.889;7256.689;7364.355;7213.623;7213.623;7256.689;7256.689;7364.355;7342.822;7192.090;7278.223"	"10831.201;8677.881;7019.824;7472.021;10034.473;11218.799;11218.799;11218.799;11218.799;11025.000;11218.799;11240.332;11046.533;11218.799;11003.467;10658.936;11025.000;11154.199;11025.000;10809.668;10400.537;11068.066;10809.668;11175.732;11068.066"	1.83	11	11240.332	210.102	"M"
"13"	13	"Spectrogram 1"	1	724.264308959	724.795043032	3932.895	11605.263	4974.17	0.1451	6266.162	11240.332	7321.289	"4198.975;4543.506;5060.303;6158.496;6352.295;6481.494;6395.361;6201.562;6180.029;6115.430;6158.496;6093.896;6093.896;6136.963;6158.496;6136.963;6136.963;6072.363;6136.963;5964.697;5813.965;5857.031;5878.564;5749.365;5770.898;4780.371;4780.371;5340.234;4543.506"	"6826.025;4888.037;6503.027;7041.357;7278.223;7428.955;7515.088;7407.422;7579.688;7472.021;7428.955;7536.621;7579.688;7515.088;7364.355;7385.889;7385.889;7321.289;7385.889;7342.822;7364.355;7428.955;7450.488;7342.822;7342.822;7428.955;7213.623;7428.955;7235.156"	"10895.801;9087.012;7105.957;7579.688;9991.406;11304.932;11304.932;11283.398;11304.932;11261.865;11197.266;11283.398;11326.465;11261.865;11003.467;11154.199;11240.332;11240.332;11197.266;11261.865;11197.266;11068.066;11154.199;11025.000;11003.467;10723.535;10788.135;11003.467;10572.803"	5.045	17	11326.465	243.339	"M"
"14"	14	"Spectrogram 1"	1	725.001439616	725.502688464	3932.895	11605.263	4995.703	0.1451	6266.162	11261.865	7342.822	"4242.041;4392.773;4715.771;5964.697;6201.562;6459.961;6438.428;6352.295;6287.695;6266.162;6201.562;6244.629;6201.562;6266.162;6093.896;6050.830;6373.828;6201.562;6180.029;6115.430;5770.898;5792.432;5813.965;4931.104;5727.832;5103.369;5017.236;4974.170"	"7084.424;6696.826;6223.096;6847.559;7192.090;7342.822;7493.555;7536.621;7450.488;7472.021;7493.555;7407.422;7579.688;7665.820;7407.422;7450.488;7321.289;7407.422;7342.822;7256.689;7472.021;7364.355;7299.756;7364.355;7299.756;7321.289;7342.822;7084.424"	"11154.199;11068.066;6782.959;7428.955;9216.211;11132.666;11304.932;11304.932;11304.932;11304.932;11154.199;10831.201;11326.465;11218.799;11240.332;11261.865;11240.332;11283.398;11197.266;11283.398;11261.865;11197.266;10745.068;10745.068;10960.400;10960.400;10809.668;10852.734"	0.528	14	7708.887	85.465	"M"
"15"	15	"Spectrogram 1"	1	725.7680555	726.239819121	3997.368	11540.789	4995.703	0.1633	6223.096	11218.799	7342.822	"4328.174;4435.840;4651.172;5275.635;6158.496;6309.229;6330.762;6330.762;6266.162;6266.162;6093.896;6136.963;6244.629;6180.029;6180.029;6223.096;6223.096;6136.963;6136.963;6136.963;6136.963;5964.697;5490.967;5017.236;5254.102;5620.166"	"6912.158;6589.160;5921.631;6869.092;7084.424;7364.355;7428.955;7472.021;7450.488;7450.488;7472.021;7472.021;7472.021;7472.021;7364.355;7407.422;7364.355;7299.756;7407.422;7428.955;7407.422;7278.223;7256.689;7192.090;7364.355;7428.955"	"11025.000;10831.201;6739.893;7428.955;9560.742;10594.336;11218.799;11347.998;11326.465;11304.932;11283.398;11347.998;11347.998;11326.465;10981.934;11154.199;10895.801;11283.398;11326.465;11326.465;11326.465;10981.934;10809.668;10852.734;10831.201;10702.002"	1.045	11	7493.555	112.767	"M"
"16"	16	"Spectrogram 1"	1	726.534671384	727.094890684	3997.368	11540.789	4931.104	0.1633	6287.695	11218.799	7407.422	"4435.840;4177.441;4694.238;4974.170;6136.963;6416.895;6481.494;6416.895;6309.229;6330.762;6373.828;6158.496;6352.295;6115.430;5878.564;6072.363;5986.230;6136.963;6050.830;6029.297;6029.297;5081.836;6050.830;5254.102;5189.502;4909.570;4823.438;4974.170;5340.234;4285.107;4565.039"	"6955.225;6955.225;4995.703;6761.426;7084.424;7364.355;7472.021;7493.555;7472.021;7493.555;7622.754;7622.754;7407.422;7601.221;7364.355;7385.889;7558.154;7385.889;7450.488;7472.021;7364.355;7385.889;7235.156;7428.955;7342.822;7385.889;7321.289;7278.223;7428.955;6998.291;7084.424"	"11025.000;11068.066;6503.027;7235.156;7924.219;10185.205;11154.199;11369.531;11369.531;11347.998;11326.465;11240.332;11283.398;11347.998;11154.199;11283.398;11261.865;11218.799;11326.465;11261.865;11132.666;11175.732;10702.002;11111.133;10981.934;10594.336;10874.268;11089.600;10895.801;11197.266;11218.799"	1.227	18	7773.486	108.019	"M"
"17"	17	"Spectrogram 1"	1	727.301287268	727.773050889	3997.368	11540.789	5038.77	0.1451	6309.229	11347.998	7364.355	"4134.375;4263.574;4737.305;5986.230;6309.229;6481.494;6589.160;6395.361;6373.828;6180.029;6180.029;6395.361;6287.695;6115.430;6115.430;6007.764;6029.297;6136.963;6050.830;5878.564;5878.564;5706.299;5641.699;5663.232;5081.836;4888.037"	"6804.492;4952.637;6180.029;6869.092;7149.023;7385.889;7385.889;7558.154;7601.221;7558.154;7472.021;7450.488;7515.088;7428.955;7407.422;7536.621;7472.021;7278.223;7407.422;7407.422;7385.889;7385.889;7364.355;7407.422;7235.156;7299.756"	"10831.201;10529.736;6826.025;7450.488;9603.809;10809.668;11240.332;11391.064;11412.598;11391.064;11326.465;11347.998;11347.998;11326.465;11347.998;11326.465;11326.465;11347.998;11283.398;11132.666;11111.133;11240.332;11240.332;11283.398;10852.734;10852.734"	1.852	11	11326.465	213.663	"M"
"18"	18	"Spectrogram 1"	1	728.097388379	728.569151999	3997.368	11669.737	5038.77	0.1451	6330.762	11369.531	7321.289	"4392.773;4414.307;4715.771;5921.631;6223.096;6481.494;6739.893;6503.027;6503.027;6395.361;6115.430;6438.428;6395.361;6352.295;6115.430;6352.295;5986.230;6158.496;6136.963;5878.564;5835.498;5986.230;5835.498;5577.100;5060.303;5038.770"	"6653.760;6416.895;5964.697;6869.092;7105.957;7342.822;7385.889;7342.822;7622.754;7472.021;7622.754;7428.955;7450.488;7601.221;7364.355;7385.889;7622.754;7256.689;7278.223;7493.555;7364.355;7428.955;7407.422;7364.355;7256.689;7342.822"	"11068.066;10895.801;6782.959;7428.955;9560.742;10508.203;10831.201;11412.598;11434.131;11412.598;11391.064;11412.598;11412.598;11412.598;11089.600;11412.598;11412.598;11347.998;11369.531;11369.531;11391.064;10938.867;11003.467;10938.867;10723.535;11369.531"	2.042	12	11412.598	221.972	"M"
"19"	19	"Spectrogram 1"	1	728.893489489	729.424223562	3997.368	11669.737	5017.236	0.1451	6309.229	11326.465	7472.021	"4220.508;4543.506;4758.838;6050.830;6352.295;6503.027;6481.494;6373.828;6438.428;6180.029;6201.562;6395.361;6373.828;6201.562;6158.496;6050.830;6050.830;6029.297;6072.363;5964.697;6136.963;6136.963;5921.631;5943.164;5103.369;4974.170;4909.570;4694.238;4866.504"	"7041.357;4823.438;6481.494;7127.490;7342.822;7493.555;7579.688;7730.420;7622.754;7665.820;7579.688;7472.021;7601.221;7601.221;7536.621;7493.555;7364.355;7428.955;7450.488;7407.422;7407.422;7428.955;7472.021;7342.822;7407.422;7299.756;7192.090;7256.689;6782.959"	"11003.467;8936.279;7149.023;7665.820;9862.207;11068.066;11369.531;11391.064;11412.598;11391.064;11240.332;11261.865;11261.865;11304.932;11391.064;11326.465;11261.865;11240.332;11369.531;11261.865;11326.465;10702.002;11068.066;11326.465;11111.133;11046.533;10852.734;11369.531;10874.268"	-0.127	14	11369.531	213.663	"M"
"20"	20	"Spectrogram 1"	1	729.895987183	730.338265578	4126.316	11669.737	4888.037	0.1633	6330.762	11218.799	7428.955	"4521.973;4694.238;4974.170;6115.430;6459.961;6567.627;6481.494;6395.361;6309.229;6266.162;6352.295;6352.295;6223.096;6201.562;6244.629;6180.029;6201.562;6438.428;6266.162;6115.430;5663.232;5663.232;6050.830;6029.297"	"6696.826;4888.037;6718.359;7149.023;7385.889;7472.021;7601.221;7601.221;7579.688;7622.754;7558.154;7536.621;7536.621;7472.021;7493.555;7515.088;7515.088;7536.621;7472.021;7493.555;7213.623;7364.355;7364.355;7256.689"	"11068.066;6696.826;7213.623;7773.486;10034.473;11218.799;11369.531;11369.531;11240.332;11240.332;11240.332;11261.865;11326.465;11154.199;11132.666;11132.666;11347.998;11369.531;11326.465;11347.998;10938.867;11003.467;10702.002;11003.467"	1.239	10	11347.998	210.102	"M"
