"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"13"	13	"Spectrogram 1"	1	38.15425631	38.821894031	5222.368	9671.053	2562.451	0.254	6890.625	9453.076	8333.35	"5813.965;6589.160;8548.682;8548.682;8570.215;8591.748;8677.881;8225.684;8247.217;8225.684;7278.223;7127.490;7041.357;6524.561;6546.094;6352.295;6223.096;6481.494;6481.494;6589.160;6330.762;6330.762;6373.828;6266.162;6330.762;6244.629;6330.762;6416.895;6352.295;6158.496;6093.896;6373.828;6330.762;6503.027;6503.027;6524.561"	"8031.885;8613.281;8613.281;8656.348;8613.281;8828.613;9087.012;8893.213;9087.012;8333.350;8311.816;8268.750;8010.352;7299.756;7665.820;7105.957;7235.156;7278.223;7127.490;7105.957;7192.090;8010.352;7105.957;7084.424;7062.891;7105.957;7105.957;7149.023;7235.156;7385.889;7170.557;7084.424;7601.221;7084.424;7127.490;7859.619"	"8957.812;8720.947;8699.414;8785.547;8893.213;9302.344;9496.143;9517.676;9517.676;9560.742;9496.143;9280.811;8957.812;8914.746;9108.545;8979.346;8742.480;8893.213;8807.080;8419.482;8871.680;9130.078;9000.879;8914.746;8764.014;8936.279;9000.879;8441.016;9043.945;9216.211;9087.012;8871.680;9173.145;8613.281;9022.412;9388.477"	-2.476	16	9130.078	72.408	"F"
"14"	14	"Spectrogram 1"	1	38.738816532	39.072635392	5996.053	11347.368	4048.242	0.254	6567.627	10615.869	7601.221	"6524.561;6524.561;6567.627;6632.227;6696.826;6653.760;6653.760;6632.227;6718.359;6610.693;6546.094;6567.627;6567.627;6782.959;6438.428;6459.961;6244.629"	"7127.490;7084.424;7127.490;7945.752;7751.953;7751.953;7902.686;7967.285;7795.020;7708.887;7795.020;7859.619;7945.752;7773.486;7730.420;7450.488;7708.887"	"9130.078;8828.613;9151.611;10809.668;10766.602;10615.869;10809.668;11089.600;10766.602;10529.736;10895.801;11068.066;10938.867;10723.535;10788.135;10572.803;10745.068"	0.297	8	8182.617	72.408	"M"
"15"	15	"Spectrogram 1"	1	39.155712891	39.795532373	5028.947	9993.421	2476.318	0.2358	7278.223	9754.541	8656.348	"5297.168;5986.230;8871.680;8850.146;8871.680;8893.213;8893.213;8936.279;9043.945;8720.947;8570.215;8570.215;8053.418;7859.619;7558.154;6955.225;6739.893;6653.760;6632.227;6524.561;6481.494;6567.627;6459.961;6524.561;6524.561;6567.627;6330.762;6481.494;6546.094;6416.895;6503.027;6503.027;6546.094;6546.094"	"7407.422;8807.080;8979.346;8893.213;8936.279;9065.479;9022.412;9130.078;9280.811;9302.344;9130.078;9022.412;8591.748;8591.748;7924.219;7924.219;7924.219;8182.617;7988.818;7924.219;7708.887;7644.287;7665.820;8010.352;7881.152;7967.285;7838.086;7601.221;8010.352;7881.152;7902.686;7967.285;8139.551;7902.686"	"9733.008;9043.945;9022.412;9022.412;9022.412;9108.545;9280.811;9496.143;9840.674;9819.141;9819.141;9733.008;9560.742;9280.811;9087.012;9453.076;9431.543;9194.678;9065.479;9453.076;9043.945;9087.012;9259.277;9431.543;9259.277;9410.010;9388.477;9366.943;9366.943;9366.943;9366.943;9151.611;9022.412;9280.811"	1.547	19	9259.277	111.58	"F"
"16"	16	"Spectrogram 1"	1	39.823727827	40.185364926	6060.526	11605.263	4392.773	0.254	6459.961	10852.734	7945.752	"6503.027;6546.094;6373.828;6438.428;6459.961;6503.027;6438.428;6459.961;6524.561;6524.561;6524.561;6503.027;6546.094;6481.494;6416.895;6524.561;6481.494;6438.428;6481.494"	"8096.484;7902.686;7881.152;6696.826;7687.354;7967.285;7945.752;8225.684;8096.484;8139.551;8010.352;7881.152;8118.018;7945.752;7816.553;7881.152;8053.418;8053.418;7601.221"	"10163.672;9776.074;9776.074;9840.674;9000.879;10766.602;11326.465;10874.268;10874.268;10852.734;10788.135;10852.734;11003.467;11046.533;11240.332;10745.068;11089.600;10917.334;10852.734"	-6.397	8	8634.814	71.221	"M"
"17"	17	"Spectrogram 1"	1	40.324078901	41.01953486	5544.737	9993.421	2756.25	0.254	6998.291	9754.541	8505.615	"5749.365;5727.832;6330.762;8850.146;8936.279;8871.680;8893.213;8914.746;8893.213;8979.346;8828.613;8397.949;8397.949;7924.219;7472.021;7364.355;6933.691;6503.027;6546.094;6438.428;6459.961;6416.895;6438.428;6610.693;6373.828;6503.027;6395.361;6546.094;6309.229;6438.428;6416.895;6416.895;6373.828;6223.096;6438.428;6546.094;6330.762;6330.762"	"7644.287;7579.688;8807.080;9259.277;8979.346;8957.812;8979.346;8957.812;9043.945;9323.877;9216.211;9474.609;9022.412;8505.615;8419.482;7945.752;7493.555;7988.818;7493.555;7472.021;7493.555;7472.021;7472.021;7493.555;7493.555;7472.021;7493.555;7493.555;7299.756;7773.486;7472.021;7472.021;7428.955;7515.088;7472.021;8397.949;7278.223;7493.555"	"9517.676;9560.742;9366.943;9323.877;9280.811;9130.078;9065.479;9237.744;9474.609;9840.674;9819.141;9840.674;9797.607;9754.541;9302.344;9259.277;9366.943;9603.809;9323.877;8957.812;9302.344;8979.346;8936.279;8764.014;9280.811;9065.479;9194.678;9194.678;9259.277;9237.744;9388.477;8957.812;9366.943;9560.742;9345.410;9237.744;9474.609;9043.945"	1.251	22	9539.209	94.961	"F"
"18"	18	"Spectrogram 1"	1	40.519183786	40.880820884	5028.947	11605.263	2863.916	0.2177	6890.625	9754.541	8462.549	"8462.549;8397.949;8225.684;7472.021;7364.355;6933.691;6503.027;6546.094;6438.428;6459.961;6395.361;6438.428;6610.693;6373.828;6503.027;6373.828;6546.094;6309.229;6438.428"	"9237.744;9194.678;8505.615;8419.482;7945.752;7493.555;7988.818;7493.555;7472.021;7493.555;7472.021;7472.021;7493.555;7493.555;7472.021;7493.555;7493.555;7299.756;7795.020"	"9819.141;9819.141;9776.074;9302.344;9259.277;9388.477;9603.809;9366.943;9000.879;9431.543;9022.412;8957.812;8893.213;9323.877;9108.545;9237.744;9216.211;9366.943;9302.344"	-2.44	11	9216.211	93.774	"M"
"19"	19	"Spectrogram 1"	1	41.075171336	41.68717258	5415.789	8897.368	2153.32	0.254	6567.627	8720.947	8182.617	"6072.363;6416.895;8053.418;8268.750;8290.283;8290.283;8333.350;8311.816;8268.750;8031.885;8010.352;7299.756;6696.826;6632.227;6503.027;6459.961;6395.361;6136.963;6201.562;6244.629;6201.562;6309.229;6352.295;6244.629;6266.162;6201.562;6136.963;6180.029;6416.895;6352.295;6115.430;6093.896;6115.430"	"7364.355;8182.617;8333.350;8311.816;8311.816;8311.816;8484.082;8462.549;8613.281;8484.082;8311.816;8096.484;8053.418;8053.418;8031.885;8053.418;8031.885;6696.826;6782.959;6610.693;7622.754;7773.486;8053.418;6718.359;6739.893;6869.092;6696.826;6589.160;6653.760;6782.959;8053.418;7062.891;6826.025"	"8634.814;8462.549;8376.416;8376.416;8441.016;8505.615;8677.881;8807.080;8828.613;8742.480;8742.480;8720.947;8699.414;8634.814;8634.814;8591.748;8720.947;8397.949;8354.883;8462.549;8505.615;8634.814;8570.215;8591.748;8570.215;8591.748;8656.348;8634.814;8505.615;8247.217;8720.947;8505.615;8656.348"	-0.074	19	8677.881	93.774	"F"
"20"	20	"Spectrogram 1"	1	41.131185029	41.465003889	5351.316	11411.842	2153.32	0.2177	6567.627	8720.947	8182.617	"8268.750;8290.283;8290.283;8333.350;8311.816;8268.750;8031.885;8010.352;7299.756;6696.826;6632.227;6503.027;6459.961;6395.361;6136.963;6201.562;6244.629"	"8311.816;8311.816;8311.816;8484.082;8462.549;8613.281;8484.082;8311.816;8096.484;8053.418;8053.418;8031.885;8053.418;8031.885;6696.826;6782.959;6610.693"	"8376.416;8397.949;8505.615;8677.881;8807.080;8828.613;8742.480;8742.480;8720.947;8699.414;8634.814;8634.814;8591.748;8720.947;8397.949;8376.416;8484.082"	-5.935	9	8677.881	84.278	"M"
"21"	21	"Spectrogram 1"	1	41.715368034	42.077005133	4964.474	11347.368	4995.703	0.254	5684.766	10680.469	7536.621	"5684.766;5318.701;5469.434;5684.766;6244.629;5986.230;5770.898;5900.098;5813.965;5857.031;5943.164;5620.166;5878.564;5641.699;5641.699;5534.033;5684.766;5555.566;5727.832"	"6782.959;6610.693;7062.891;7816.553;7708.887;8010.352;7773.486;7472.021;7407.422;7644.287;7493.555;7751.953;7558.154;7579.688;7450.488;7708.887;7795.020;7342.822;8354.883"	"9237.744;8527.148;8247.217;10335.938;11068.066;10981.934;10680.469;10723.535;10465.137;10702.002;10960.400;10960.400;10594.336;10357.471;10379.004;10938.867;10508.203;10615.869;9840.674"	2.77	10	8225.684	45.107	"M"
"22"	22	"Spectrogram 1"	1	42.29955104	42.716824615	5028.947	11540.789	4823.438	0.254	5857.031	10680.469	7644.287	"5512.500;5490.967;5211.035;5598.633;5986.230;5663.232;6201.562;6395.361;6007.764;6115.430;6244.629;5835.498;5986.230;6093.896;6029.297;5770.898;6072.363;5878.564;5641.699;5577.100;5598.633;5512.500"	"7127.490;7213.623;6524.561;6804.492;7256.689;7708.887;7665.820;7751.953;7838.086;7708.887;7881.152;7644.287;7859.619;7751.953;7816.553;7622.754;7622.754;7579.688;7278.223;7450.488;7342.822;7385.889"	"10874.268;10917.334;10658.936;7407.422;8893.213;10465.137;10702.002;10400.537;11197.266;11003.467;11025.000;10938.867;10572.803;10723.535;10917.334;10809.668;10960.400;10465.137;10465.137;10508.203;10680.469;10702.002"	1.357	17	8074.951	94.961	"M"
"23"	23	"Spectrogram 1"	1	42.911552283	43.30100762	5028.947	11347.368	409.131	0.0907	9991.406	10400.537	10120.605	"5404.834;5297.168;5167.969;5232.568;5426.367;6029.297;6158.496;5770.898;5598.633;5706.299;5663.232;5749.365;6869.092;9711.475;10077.539;10077.539;10077.539;10077.539;10077.539;9948.340"	"7256.689;7149.023;7105.957;5598.633;6933.691;7795.020;7515.088;8031.885;7730.420;7493.555;7988.818;8031.885;11197.266;10572.803;10142.139;10120.605;10142.139;10120.605;10120.605;10077.539"	"10766.602;10658.936;10917.334;9194.678;7924.219;9366.943;10357.471;10228.271;10852.734;10895.801;10594.336;10551.270;11283.398;11197.266;10852.734;10422.070;10637.402;10206.738;10163.672;10185.205"	9.371	11	11240.332	178.053	"M"
"24"	24	"Spectrogram 1"	1	43.078084497	43.634449264	5415.789	11411.842	2497.852	0.254	7687.354	10185.205	9991.406	"5921.631;5878.564;5749.365;6890.625;9733.008;10077.539;10077.539;10077.539;10077.539;10077.539;9948.340;9862.207;9625.342;9474.609;8957.812;8742.480;7708.887;7213.623;6912.158;6739.893;6782.959;6933.691;6632.227;6826.025;6869.092;6675.293;6782.959;6933.691;6632.227;6761.426"	"7708.887;7751.953;8031.885;11197.266;10572.803;10142.139;10120.605;10142.139;10120.605;10120.605;10077.539;10077.539;9733.008;9689.941;9582.275;9582.275;9410.010;8570.215;8591.748;8720.947;8527.148;8656.348;8548.682;8311.816;8720.947;8290.283;8182.617;8656.348;8397.949;8742.480"	"10895.801;10852.734;10702.002;11283.398;11197.266;10852.734;10422.070;10637.402;10206.738;10163.672;10185.205;10142.139;10120.605;10163.672;10142.139;10163.672;10120.605;10077.539;10099.072;9969.873;9948.340;9926.807;9969.873;9926.807;9991.406;10077.539;9969.873;10012.939;10034.473;10099.072"	4.339	18	11240.332	219.598	"F"
"25"	25	"Spectrogram 1"	1	43.63482648	44.024281817	4835.526	11540.789	4758.838	0.2902	5620.166	10379.004	7665.82	"6481.494;6567.627;5103.369;5318.701;5835.498;5792.432;5620.166;5835.498;5749.365;5555.566;5684.766;5534.033;5620.166;5490.967;5534.033;5641.699;5404.834;5534.033;5490.967;5641.699"	"8397.949;8656.348;7751.953;6869.092;7773.486;7385.889;8053.418;7816.553;7601.221;7407.422;8010.352;7407.422;7450.488;7385.889;7515.088;7515.088;7622.754;7536.621;7795.020;7364.355"	"10120.605;10099.072;9969.873;9733.008;9366.943;10745.068;10529.736;10831.201;10702.002;10637.402;10917.334;10745.068;11154.199;10594.336;10249.805;10637.402;10228.271;10142.139;10809.668;10271.338"	-8.434	12	10120.605	52.229	"M"
"26"	26	"Spectrogram 1"	1	44.219009485	44.63628306	5222.368	11540.789	4371.24	0.2358	5684.766	10056.006	6955.225	"5469.434;5426.367;5426.367;5684.766;5813.965;5857.031;5490.967;5943.164;5943.164;5835.498;5921.631;5620.166;5706.299;5921.631;6029.297;6007.764;5641.699;5641.699;5512.500;5857.031;5534.033;5555.566"	"7364.355;7213.623;6266.162;6675.293;7105.957;7041.357;7105.957;7278.223;7192.090;7084.424;7084.424;7084.424;7041.357;6826.025;6933.691;6847.559;6998.291;7127.490;7235.156;7192.090;6912.158;6998.291"	"10895.801;10895.801;7019.824;7558.154;9216.211;10465.137;10422.070;10680.469;10163.672;10400.537;11240.332;10658.936;9668.408;9689.941;10163.672;10034.473;10529.736;10357.471;10809.668;10766.602;11068.066;10895.801"	-0.057	15	7687.354	55.79	"M"
"27"	27	"Spectrogram 1"	1	44.830633512	45.414816517	6060.526	11798.684	2906.982	0.254	7407.422	10314.404	9668.408	"6503.027;9969.873;10960.400;10099.072;10056.006;10034.473;7493.555;9905.273;9711.475;9582.275;9366.943;8936.279;8720.947;7687.354;7213.623;6912.158;6739.893;6718.359;6782.959;6653.760;6761.426;6632.227;6632.227;6761.426;6847.559;6696.826;6804.492;6675.293;6696.826;6718.359;6739.893"	"9668.408;11261.865;11304.932;10292.871;10120.605;10099.072;10120.605;10034.473;9883.740;9646.875;9819.141;9431.543;9453.076;9087.012;8484.082;8505.615;8807.080;8591.748;8677.881;8527.148;8871.680;8247.217;8527.148;8419.482;8462.549;8634.814;8548.682;7924.219;8591.748;8268.750;8311.816"	"11068.066;11627.930;11627.930;11326.465;11132.666;11154.199;11025.000;10163.672;10077.539;10034.473;10077.539;10077.539;10012.939;9991.406;10012.939;9862.207;9969.873;10012.939;9926.807;10012.939;10056.006;10012.939;9883.740;9991.406;10034.473;9991.406;9969.873;9926.807;9883.740;9926.807;10034.473"	-4.669	18	11606.396	130.572	"F"
