"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	1702.982427472	1703.586832645	5286.842	13410.526	6696.826	0.3084	6481.494	13178.32	8397.949	"5469.434;6029.297;7407.422;11649.463;12101.660;11972.461;10400.537;9259.277;8118.018;7579.688;7364.355;7213.623;7041.357;6804.492;6610.693;6567.627;6503.027;6373.828;6309.229;6201.562;6158.496;6158.496;6050.830;6158.496;6115.430;6072.363;6180.029;6136.963;6115.430;6180.029;6007.764;6158.496;5986.230;5900.098"	"7730.420;11025.000;12639.990;12962.988;13113.721;13070.654;12726.123;11606.396;10508.203;9582.275;8871.680;8311.816;8010.352;7751.953;7385.889;7084.424;7149.023;7299.756;7019.824;7041.357;7321.289;7364.355;7536.621;7665.820;7342.822;7730.420;7256.689;7105.957;6912.158;6912.158;7041.357;7428.955;7192.090;7213.623"	"12446.191;12683.057;13156.787;13264.453;13264.453;13264.453;13264.453;13242.920;13221.387;13049.121;12726.123;12532.324;12123.193;11972.461;13092.188;13092.188;13070.654;13070.654;12984.521;13006.055;13006.055;12962.988;12812.256;12898.389;12833.789;12919.922;12855.322;12510.791;12596.924;12489.258;12381.592;12446.191;12467.725;12489.258"	-0.755	13	13264.453	255.209	"F"
"2"	2	"Spectrogram 1"	1	1707.80292727	1708.451557212	5415.789	13539.474	6266.162	0.254	6869.092	13135.254	9280.811	"5835.498;9087.012;9926.807;10508.203;10874.268;11627.930;11154.199;10529.736;9453.076;8505.615;8031.885;7515.088;7299.756;6976.758;6847.559;6632.227;6610.693;6589.160;6481.494;6459.961;6481.494;6481.494;6503.027;6481.494;6438.428;6524.561;6503.027;6438.428;6416.895;6503.027;6416.895;6373.828;6158.496;6158.496;6115.430;6007.764"	"9496.143;11175.732;11778.662;12898.389;13221.387;12962.988;12338.525;11757.129;11347.998;10594.336;9776.074;8807.080;8397.949;7988.818;7730.420;7450.488;7235.156;7364.355;7493.555;7493.555;7558.154;7902.686;7601.221;7235.156;7385.889;7342.822;7364.355;7558.154;7428.955;7278.223;7342.822;7536.621;7407.422;7299.756;7472.021;7213.623"	"12596.924;12553.857;13156.787;13350.586;13372.119;13393.652;13372.119;13221.387;12941.455;12855.322;12510.791;11821.729;11606.396;11434.131;11391.064;11800.195;13049.121;13049.121;12596.924;12833.789;12833.789;12919.922;12812.256;12381.592;11843.262;11800.195;11821.729;11907.861;11757.129;11606.396;11563.330;11541.797;11541.797;11326.465;12101.660;12058.594"	-4.918	13	13372.119	123.45	"F"
"3"	3	"Spectrogram 1"	1	1709.660367559	1710.33848068	4577.632	13668.421	6653.76	0.2721	6696.826	13350.586	8720.947	"4844.971;4737.305;6029.297;8893.213;9388.477;10206.738;10938.867;11950.928;10702.002;9582.275;8742.480;8290.283;7472.021;7170.557;6869.092;6632.227;6416.895;6352.295;6416.895;6330.762;6330.762;6330.762;6244.629;6330.762;6438.428;6330.762;6093.896;6072.363;6050.830;6136.963;6115.430;5943.164;5835.498;5792.432;5555.566;5275.635;5124.902"	"7730.420;7902.686;10120.605;11046.533;12446.191;13092.188;13393.652;13285.986;12833.789;11993.994;10400.537;9819.141;9000.879;8074.951;7579.688;7558.154;7515.088;7493.555;7515.088;7536.621;7192.090;7170.557;7299.756;7213.623;7213.623;7450.488;7450.488;7428.955;7558.154;7342.822;7192.090;7342.822;7385.889;7342.822;7364.355;7170.557;7213.623"	"12855.322;13049.121;12295.459;12812.256;13285.986;13522.852;13544.385;13522.852;13522.852;13285.986;13199.854;12984.521;12661.523;11800.195;11520.264;12273.926;12489.258;12467.725;12381.592;12403.125;12424.658;12316.992;12166.260;11929.395;11886.328;11692.529;11714.062;11369.531;11627.930;11649.463;11477.197;11735.596;11972.461;12123.193;12252.393;12295.459;12123.193"	0.462	9	13501.318	194.671	"F"
"4"	4	"Spectrogram 1"	1	1711.370391952	1712.107471431	5093.421	13797.368	6244.629	0.254	6739.893	12984.521	8613.281	"5340.234;5383.301;5598.633;9883.740;10658.936;11347.998;11950.928;11391.064;11111.133;10572.803;9560.742;9216.211;8656.348;7795.020;7536.621;7321.289;7105.957;6804.492;6632.227;6524.561;6330.762;6330.762;6481.494;6438.428;6352.295;6438.428;6395.361;6395.361;6438.428;6481.494;6481.494;6438.428;6309.229;6180.029;6266.162;6201.562;6201.562;6180.029;6029.297"	"8785.547;8634.814;10228.271;11692.529;12403.125;13285.986;13135.254;12209.326;11735.596;11261.865;10917.334;10443.604;9625.342;9280.811;7988.818;7579.688;7558.154;7536.621;7235.156;7149.023;7127.490;7256.689;7235.156;7149.023;7084.424;7041.357;7192.090;7213.623;7235.156;7235.156;6976.758;6998.291;7192.090;7235.156;7256.689;7342.822;7364.355;7235.156;7213.623"	"13113.721;12962.988;12596.924;12941.455;13608.984;13608.984;13587.451;13329.053;13242.920;13092.188;12510.791;12037.061;11735.596;11477.197;11068.066;10766.602;9776.074;10249.805;11434.131;12424.658;12618.457;12467.725;12446.191;12209.326;12015.527;12058.594;11757.129;10960.400;10680.469;10766.602;10895.801;10529.736;10766.602;10895.801;11046.533;11132.666;11843.262;11886.328;11993.994"	1.874	7	13372.119	262.331	"F"
"5"	5	"Spectrogram 1"	1	1713.434214495	1714.141810796	5415.789	13410.526	5340.234	0.2177	7084.424	12424.658	9517.676	"6201.562;8290.283;9991.406;10766.602;11025.000;10658.936;10314.404;9991.406;9302.344;8720.947;8311.816;7665.820;7385.889;7127.490;6912.158;6632.227;6481.494;6438.428;6416.895;6546.094;6524.561;6438.428;6459.961;6524.561;6503.027;6503.027;6524.561;6524.561;6503.027;6503.027;6546.094;6503.027;6503.027;6395.361;6266.162;6373.828;6223.096;6007.764"	"9496.143;10960.400;12123.193;12769.189;12489.258;11369.531;10680.469;10422.070;10163.672;9905.273;9216.211;8699.414;8290.283;7881.152;7816.553;7708.887;7687.354;7493.555;7730.420;7816.553;7816.553;7708.887;7622.754;7687.354;7687.354;7665.820;7558.154;7493.555;7407.422;7601.221;7601.221;7622.754;7601.221;7644.287;7622.754;7687.354;7708.887;7622.754"	"11563.330;12403.125;13221.387;13264.453;13242.920;13221.387;13113.721;11993.994;11240.332;10960.400;10637.402;10508.203;10443.604;10335.938;10271.338;10314.404;11670.996;12230.859;12381.592;11563.330;11993.994;12252.393;10788.135;10680.469;10615.869;10594.336;10443.604;10314.404;10379.004;10508.203;10658.936;10938.867;10745.068;10788.135;11369.531;11584.863;11864.795;11950.928"	-4.556	14	13242.92	67.66	"F"
"6"	6	"Spectrogram 1"	1	1715.203205246	1715.940284726	5157.895	13346.053	5426.367	0.254	6890.625	12316.992	9065.479	"5490.967;5512.500;6352.295;9840.674;10637.402;11455.664;11003.467;10400.537;10056.006;9625.342;9560.742;9000.879;8311.816;7988.818;7601.221;7278.223;7105.957;6782.959;6653.760;6653.760;6610.693;6610.693;6546.094;6589.160;6524.561;6524.561;6589.160;6546.094;6632.227;6524.561;6459.961;6610.693;6373.828;6589.160;6416.895;6438.428;6481.494;5749.365;6158.496;6244.629;6223.096"	"6589.160;7665.820;9733.008;11670.996;12833.789;12726.123;12080.127;11154.199;10658.936;10099.072;9948.340;9926.807;9302.344;8634.814;8333.350;7859.619;7601.221;7278.223;7192.090;7493.555;7536.621;7299.756;7428.955;7450.488;7644.287;7450.488;7256.689;7256.689;7278.223;7321.289;7816.553;7235.156;7385.889;7256.689;7278.223;7795.020;7256.689;7321.289;7192.090;7321.289;7579.688"	"12618.457;12553.857;11606.396;12855.322;13178.320;13178.320;13135.254;13027.588;12833.789;11757.129;11412.598;11261.865;10809.668;10594.336;10185.205;9797.607;9969.873;9582.275;9646.875;12532.324;12273.926;11972.461;11606.396;12489.258;12295.459;11326.465;10680.469;10831.201;10400.537;10120.605;11111.133;9991.406;10400.537;10163.672;9948.340;10960.400;10766.602;10572.803;10702.002;11347.998;11757.129"	0.623	14	13027.588	172.118	"F"
"7"	7	"Spectrogram 1"	1	1716.618397848	1717.325994148	5093.421	13023.684	4758.838	0.254	7041.357	11800.195	9582.275	"5318.701;5297.168;6653.760;9646.875;10357.471;11068.066;10508.203;10379.004;10077.539;9969.873;9560.742;8936.279;8161.084;7687.354;7364.355;7235.156;6955.225;6696.826;6632.227;6610.693;6589.160;6503.027;6524.561;6610.693;6610.693;6632.227;6589.160;6567.627;6524.561;6567.627;6567.627;6567.627;6093.896;5792.432;5878.564;5900.098;5835.498;5792.432"	"7665.820;7902.686;9668.408;11391.064;12467.725;12166.260;11369.531;10680.469;10357.471;10163.672;9991.406;9905.273;9259.277;8634.814;8182.617;7838.086;7601.221;7428.955;7428.955;7687.354;7838.086;7601.221;7644.287;7665.820;7407.422;7472.021;7472.021;7385.889;7708.887;7622.754;7579.688;7256.689;7278.223;7428.955;7342.822;7321.289;7515.088;7472.021"	"12209.326;12381.592;11154.199;12596.924;12876.855;12876.855;12812.256;12575.391;11972.461;11347.998;10723.535;10572.803;10486.670;10271.338;10120.605;10034.473;10120.605;10163.672;11929.395;12209.326;11714.062;11520.264;11218.799;11261.865;10486.670;10637.402;11132.666;10529.736;10443.604;10357.471;10465.137;10249.805;10142.139;10486.670;11498.730;11670.996;11606.396;11584.863"	0.032	16	12855.322	162.621	"F"
"8"	8	"Spectrogram 1"	1	1718.063073628	1718.770669928	5286.842	12765.789	4112.842	0.254	7213.623	11326.465	9646.875	"5577.100;5598.633;9173.145;9754.541;10895.801;10400.537;10206.738;9991.406;9883.740;9646.875;9323.877;8893.213;8182.617;7816.553;7299.756;7170.557;6955.225;6804.492;6718.359;6675.293;6675.293;6632.227;6826.025;6761.426;6696.826;6782.959;6438.428;6610.693;6567.627;6653.760;6589.160;6352.295;6782.959;6589.160;6459.961;6675.293;6524.561;6653.760;5813.965"	"7988.818;9237.744;10615.869;11907.861;12209.326;11477.197;10680.469;10249.805;9969.873;9926.807;9840.674;9603.809;9108.545;8807.080;8225.684;7859.619;7644.287;7751.953;7751.953;7751.953;7536.621;7924.219;7751.953;7773.486;7795.020;7773.486;7773.486;7967.285;7601.221;7665.820;7450.488;7644.287;7278.223;7342.822;7665.820;7751.953;7235.156;7687.354;7795.020"	"12101.660;11735.596;12209.326;12618.457;12618.457;12575.391;12510.791;11778.662;10809.668;10572.803;10594.336;10314.404;10142.139;10120.605;9905.273;9840.674;9797.607;9776.074;10465.137;11326.465;10077.539;10142.139;10077.539;10206.738;10077.539;10034.473;9905.273;10228.271;9905.273;9905.273;9991.406;9948.340;9711.475;9819.141;10163.672;9969.873;10443.604;10486.670;10766.602"	1.656	16	12618.457	149.564	"F"
"9"	9	"Spectrogram 1"	1	1719.566715767	1720.333278426	5415.789	12443.421	3768.311	0.2358	7127.49	10895.801	9582.275	"5663.232;6050.830;6696.826;9603.809;10658.936;10357.471;10056.006;9991.406;9905.273;9862.207;9603.809;9194.678;8914.746;8182.617;7902.686;7256.689;7105.957;6869.092;6739.893;6696.826;6653.760;6653.760;6653.760;6696.826;6696.826;6675.293;6632.227;6610.693;6632.227;6632.227;6653.760;6610.693;6632.227;6589.160;6589.160;6610.693;6589.160;6395.361;6201.562;6072.363;6158.496;5964.697"	"7838.086;7859.619;9603.809;11412.598;11929.395;11412.598;10422.070;10206.738;10012.939;9926.807;9905.273;9711.475;9560.742;9173.145;8914.746;8333.350;8074.951;8031.885;7967.285;7967.285;7881.152;7601.221;8010.352;7859.619;7945.752;8074.951;7730.420;7751.953;8053.418;7967.285;7988.818;7924.219;7945.752;7945.752;7601.221;7881.152;7773.486;7493.555;7816.553;7708.887;7795.020;8010.352"	"11692.529;11649.463;11003.467;12230.859;12230.859;12230.859;12187.793;11520.264;10938.867;10680.469;10335.938;10185.205;10077.539;9948.340;9883.740;9926.807;9819.141;9776.074;9819.141;9969.873;9883.740;9926.807;9969.873;10012.939;9883.740;9883.740;9883.740;9905.273;9926.807;9905.273;9926.807;9926.807;9862.207;9905.273;9948.340;9948.340;10012.939;10077.539;10314.404;10917.334;11003.467;11197.266"	3.908	22	12209.326	162.621	"F"
"10"	10	"Spectrogram 1"	1	1720.339739667	1720.723020997	5351.316	13603.947	6589.16	0.3084	5835.498	12424.658	7235.156	"5964.697;5964.697;5663.232;5749.365;5878.564;5878.564;5857.031;5835.498;5964.697;5900.098;5770.898;5770.898;5641.699;5792.432;5900.098;5900.098;5835.498;5663.232;5641.699;5577.100"	"8031.885;8053.418;7256.689;6804.492;6826.025;7041.357;7515.088;8591.748;8462.549;7988.818;7881.152;7493.555;7407.422;7299.756;7579.688;7321.289;7342.822;8074.951;7988.818;7988.818"	"12575.391;12726.123;12424.658;11412.598;11993.994;12166.260;12424.658;12596.924;12403.125;12338.525;12467.725;12338.525;12489.258;12790.723;12704.590;12596.924;12726.123;12962.988;13006.055;12898.389"	-3.186	11	7988.818	22.553	"M"
