"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"11"	11	"Spectrogram 1"	1	1232.167798175	1232.462629967	4384.211	11089.474	6050.83	0.1814	4801.904	10852.734	6976.758	"4586.572;5232.568;4801.904;4737.305;4780.371;4844.971;4801.904;4823.438;4844.971;4909.570;4909.570;4952.637;4823.438;4758.838;4651.172;4651.172"	"7127.490;6890.625;6782.959;6546.094;6933.691;7321.289;7321.289;7256.689;7385.889;7256.689;7256.689;7256.689;7256.689;7170.557;7213.623;7062.891"	"10357.471;9453.076;7708.887;9689.941;10874.268;10938.867;10874.268;10874.268;10938.867;10917.334;10874.268;10874.268;10658.936;10615.869;10702.002;10766.602"	0.95	5	10917.334	265.892	"M"
"12"	12	"Spectrogram 1"	1	1232.530001634	1233.180962937	5429.397	12465.452	4242.041	0.2902	7041.357	11283.398	9388.477	"6007.764;7622.754;10206.738;10831.201;10379.004;10228.271;9969.873;9711.475;9517.676;9087.012;8419.482;7945.752;7601.221;7342.822;7127.490;7019.824;6826.025;6653.760;6653.760;6675.293;6589.160;6675.293;6632.227;6589.160;6589.160;6610.693;5986.230;5943.164;6050.830;6093.896;6050.830;6029.297;5986.230;6050.830;6072.363"	"7472.021;10637.402;12015.527;11800.195;11283.398;10788.135;10292.871;9969.873;9840.674;9733.008;9388.477;9130.078;8807.080;8333.350;7622.754;7450.488;7407.422;7235.156;7170.557;7105.957;7170.557;7278.223;7299.756;7321.289;7278.223;7256.689;7170.557;7170.557;7515.088;7622.754;7751.953;7622.754;7472.021;7558.154;7644.287"	"11606.396;11778.662;12338.525;12338.525;12295.459;12187.793;12080.127;11391.064;10658.936;10443.604;10292.871;10163.672;10056.006;10012.939;9948.340;9776.074;9776.074;9905.273;9754.541;9711.475;9969.873;9883.740;9797.607;9776.074;9862.207;9776.074;9754.541;9926.807;10960.400;11068.066;11068.066;11025.000;10981.934;10960.400;10960.400"	0.489	11	12338.525	204.167	"F"
"13"	13	"Spectrogram 1"	1	1232.963844013	1233.347125342	4319.737	11218.421	5749.365	0.2177	5060.303	10809.668	7256.689	"6589.160;6481.494;5081.836;4952.637;4995.703;5103.369;5060.303;4952.637;4952.637;4952.637;5060.303;5017.236;5017.236;5038.770;5038.770;5038.770;4931.104;4844.971;4888.037;4866.504"	"7256.689;7256.689;7149.023;7019.824;7213.623;7515.088;7515.088;7450.488;7407.422;7321.289;7342.822;7321.289;7149.023;7149.023;7127.490;7062.891;6912.158;7062.891;7278.223;7256.689"	"9711.475;9711.475;9689.941;9711.475;10917.334;11046.533;11046.533;10981.934;10938.867;10938.867;10938.867;10831.201;10615.869;10809.668;10981.934;10745.068;10680.469;10766.602;10745.068;10142.139"	0.125	7	7450.488	28.488	"M"
"14"	14	"Spectrogram 1"	1	1233.750554076	1234.374391991	5373.995	12188.442	3789.844	0.254	6826.025	10615.869	9130.078	"5964.697;5964.697;6416.895;9991.406;10249.805;9711.475;9517.676;9431.543;9280.811;9151.611;8807.080;8484.082;8010.352;7558.154;7278.223;6955.225;6761.426;6438.428;6352.295;6352.295;6546.094;6438.428;6416.895;6416.895;6373.828;6503.027;6546.094;6503.027;6416.895;6459.961;6459.961;5770.898;5770.898"	"7881.152;7795.020;10658.936;11843.262;11369.531;10615.869;9711.475;9625.342;9496.143;9410.010;9323.877;9151.611;8979.346;8333.350;8096.484;7665.820;7385.889;7321.289;7364.355;7385.889;7170.557;6955.225;7299.756;7385.889;7213.623;7278.223;7450.488;7342.822;7321.289;7321.289;7192.090;6739.893;6955.225"	"11089.600;11046.533;11455.664;12037.061;11993.994;11886.328;11477.197;10702.002;10185.205;9905.273;9776.074;9689.941;9625.342;9582.275;9539.209;9366.943;9280.811;9259.277;9366.943;9625.342;9582.275;9431.543;9431.543;9280.811;9345.410;9431.543;9410.010;9259.277;9302.344;9323.877;9280.811;9259.277;9689.941"	-0.074	8	11864.795	250.461	"F"
"15"	15	"Spectrogram 1"	1	1234.326879862	1234.652360514	4487.563	11191.206	5943.164	0.1814	5038.77	10981.934	7364.355	"4952.637;4995.703;5103.369;5103.369;5124.902;5038.770;5167.969;5232.568;5297.168;5017.236;5038.770;5060.303;5081.836;5017.236;5017.236;4995.703;5124.902;5060.303"	"6330.762;7019.824;7601.221;7838.086;7601.221;7644.287;7622.754;7601.221;7407.422;7385.889;7558.154;7428.955;7321.289;7256.689;7299.756;7321.289;7321.289;7321.289"	"9345.410;10508.203;11003.467;11025.000;11003.467;11003.467;11025.000;10960.400;10895.801;10831.201;10960.400;10508.203;10658.936;10745.068;10572.803;10465.137;10831.201;10529.736"	6.982	7	11025	200.606	"M"
"16"	16	"Spectrogram 1"	1	1234.889736356	1235.40508072	5761.809	11966.834	3617.578	0.254	6826.025	10443.604	9087.012	"6761.426;9560.742;10163.672;9862.207;9560.742;9453.076;9280.811;9130.078;8785.547;8397.949;8031.885;7708.887;7084.424;6912.158;6718.359;6459.961;6330.762;6309.229;6395.361;6524.561;6266.162;6330.762;6330.762;6244.629;6223.096;6266.162;6244.629;6266.162"	"10099.072;11455.664;11304.932;10615.869;10077.539;9646.875;9539.209;9388.477;9259.277;9108.545;9000.879;8354.883;8010.352;7881.152;7687.354;7278.223;7364.355;7385.889;7407.422;7472.021;7472.021;7428.955;7579.688;7385.889;7278.223;7385.889;7342.822;7299.756"	"11261.865;11821.729;11843.262;11821.729;11627.930;10745.068;10486.670;10034.473;9883.740;9797.607;9517.676;9431.543;9517.676;9517.676;9366.943;9366.943;9431.543;9862.207;11025.000;11068.066;10960.400;10895.801;10874.268;10637.402;10400.537;10658.936;10981.934;10680.469"	-4.924	10	11843.262	127.011	"F"
"17"	17	"Spectrogram 1"	1	1235.140581491	1235.493185529	4598.367	11246.608	3423.779	0.1633	6287.695	9711.475	7472.021	"6718.359;6395.361;5663.232;5404.834;5964.697;6072.363;6029.297;5857.031;6029.297;6093.896;6050.830;6007.764;5684.766;5878.564;6007.764;5792.432;5555.566;5964.697;6050.830"	"7687.354;7192.090;7192.090;7256.689;7299.756;7385.889;7428.955;7342.822;7450.488;7321.289;7192.090;7299.756;7278.223;7256.689;7235.156;7385.889;7364.355;7364.355;7084.424"	"9366.943;9302.344;9410.010;9711.475;10981.934;11046.533;10874.268;10852.734;10874.268;10572.803;10335.938;10572.803;10960.400;10486.670;10335.938;10271.338;10357.471;10206.738;9883.740"	0.066	8	7773.486	52.229	"M"
"18"	18	"Spectrogram 1"	1	1235.683049243	1236.008529894	4598.367	11246.608	5900.098	0.1633	5124.902	11025	7364.355	"4844.971;4931.104;5081.836;5146.436;5275.635;5232.568;5318.701;5297.168;5232.568;5232.568;5340.234;5211.035;5124.902;5124.902;5189.502;5124.902"	"5060.303;5684.766;6459.961;7364.355;7816.553;8182.617;8182.617;7902.686;7795.020;7428.955;7515.088;7493.555;7515.088;7493.555;7385.889;7385.889"	"9603.809;7795.020;9926.807;10895.801;11046.533;11046.533;11046.533;11025.000;11003.467;10852.734;11046.533;11046.533;11046.533;10981.934;10788.135;10938.867"	9.654	6	11046.533	265.892	"M"
"19"	19	"Spectrogram 1"	1	1236.028918635	1236.571386387	5983.417	10858.794	2906.982	0.3265	6739.893	9646.875	8979.346	"6330.762;8871.680;9453.076;9323.877;9280.811;9216.211;9108.545;9022.412;8871.680;8742.480;8397.949;7924.219;7665.820;6976.758;6890.625;6632.227;6546.094;6352.295;6352.295;6546.094;6395.361;6330.762;6309.229;6610.693;6675.293;6632.227;6481.494;6567.627;6395.361"	"8484.082;10357.471;10443.604;9582.275;9388.477;9302.344;9237.744;9151.611;9087.012;9022.412;8957.812;8484.082;8311.816;8053.418;7687.354;7536.621;7127.490;7062.891;7278.223;7256.689;7170.557;7170.557;7235.156;7708.887;8118.018;8311.816;7665.820;8096.484;8031.885"	"10185.205;10788.135;10745.068;10637.402;10529.736;10163.672;9625.342;9453.076;9323.877;9280.811;9302.344;9259.277;9237.744;9237.744;9173.145;9216.211;9043.945;8957.812;9108.545;9108.545;9043.945;9130.078;9582.275;10379.004;10594.336;10723.535;10788.135;10680.469;10615.869"	-2.756	10	10529.736	90.213	"F"
"20"	20	"Spectrogram 1"	1	1236.38825732	1236.713737972	4764.573	11357.412	5426.367	0.1995	5620.166	11046.533	7687.354	"6223.096;5254.102;5297.168;5555.566;5727.832;6072.363;5964.697;5900.098;6050.830;5900.098;5770.898;5684.766;5770.898;5878.564;6158.496;6072.363;6223.096"	"7235.156;6955.225;6912.158;7515.088;8096.484;9065.479;8204.150;7945.752;8204.150;7967.285;7730.420;8161.084;8031.885;7773.486;7751.953;7730.420;7515.088"	"9108.545;9043.945;9087.012;10379.004;11154.199;11154.199;11132.666;11175.732;11197.266;11132.666;10917.334;10938.867;10895.801;10895.801;11025.000;10895.801;10917.334"	2.003	8	11197.266	232.655	"M"
