"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	314.291957089	314.556083829	5684.211	12701.754	5132.812	0.2167	6187.5	11320.312	6984.375	"5976.562;6375.000;6210.938;6328.125;6234.375;6140.625;6023.438;6187.500;6164.062;6328.125;6070.312;6281.250;6539.062;6164.062;6117.188;6234.375"	"6843.750;6843.750;6867.188;7101.562;7007.812;7171.875;7054.688;6960.938;7054.688;7054.688;6890.625;6937.500;6890.625;6984.375;6960.938;6890.625"	"9375.000;9351.562;8203.125;9328.125;11882.812;11953.125;11718.750;11765.625;11531.250;11671.875;11250.000;10031.250;9468.750;8250.000;8906.250;9093.750"	0.188	7	7171.875	18.281	"M"
"2"	2	"Spectrogram 1"	1	314.996295063	315.319116635	5403.509	12491.228	5250	0.3	5906.25	11156.25	6914.062	"5718.750;6398.438;6468.750;6375.000;5953.125;6000.000;5976.562;6117.188;6257.812;6093.750;6234.375;6210.938;5789.062;5648.438;5531.250;5695.312;5671.875;5718.750;5718.750;5929.688"	"6867.188;6937.500;6890.625;6843.750;6960.938;7148.438;6914.062;7007.812;7125.000;6914.062;6937.500;6984.375;6937.500;6914.062;6773.438;6914.062;6796.875;6914.062;6914.062;6773.438"	"9281.250;9234.375;9117.188;9117.188;9281.250;11179.688;11976.562;11953.125;11671.875;11648.438;10382.812;11578.125;10687.500;9773.438;9773.438;9468.750;9164.062;9914.062;9796.875;9726.562"	-0.296	12	7171.875	23.906	"M"
"3"	3	"Spectrogram 1"	1	315.729980454	316.02345461	5333.333	12631.579	5132.812	0.2667	6000	11132.812	6867.188	"5812.500;6117.188;5765.625;5812.500;5812.500;6000.000;6000.000;6070.312;6140.625;6000.000;6046.875;5953.125;5718.750;5953.125;5976.562;6023.438;6187.500;6187.500"	"6960.938;7664.062;6890.625;6914.062;6890.625;7078.125;7031.250;7453.125;7195.312;7171.875;7007.812;6984.375;6984.375;6984.375;7054.688;6843.750;6843.750;6773.438"	"10125.000;10054.688;10078.125;10007.812;9914.062;10781.250;12046.875;12164.062;12187.500;11718.750;11835.938;11390.625;10687.500;10359.375;11039.062;10476.562;8062.500;8226.562"	2.068	11	7851.562	101.25	"M"
"4"	4	"Spectrogram 1"	1	316.463665844	316.845182247	5403.509	12982.456	5648.438	0.3333	6093.75	11742.188	6960.938	"5929.688;5835.938;6117.188;5882.812;5953.125;6234.375;6070.312;6023.438;6023.438;6093.750;6140.625;6164.062;6117.188;6187.500;6093.750;6164.062;6304.688;6164.062;6281.250;6281.250;6375.000;6468.750;6210.938"	"6914.062;6984.375;6820.312;6914.062;6867.188;6890.625;6937.500;7031.250;7125.000;7640.625;7335.938;7335.938;7031.250;6960.938;6960.938;6984.375;7054.688;7078.125;6867.188;6914.062;6937.500;6867.188;6820.312"	"9750.000;9750.000;8976.562;9164.062;9234.375;7804.688;9750.000;11390.625;12234.375;12164.062;12281.250;12210.938;11835.938;11929.688;11085.938;11554.688;11039.062;10593.750;9445.312;9585.938;9070.312;8460.938;8648.438"	0.128	13	7687.5	56.25	"M"
"5"	5	"Spectrogram 1"	1	317.256046065	317.608215052	5263.158	13403.509	5765.625	0.3	6000	11765.625	6914.062	"6210.938;5929.688;6375.000;6000.000;5718.750;6000.000;6023.438;5976.562;6117.188;5976.562;5929.688;5976.562;6093.750;5882.812;5765.625;6281.250;5765.625;5953.125;5531.250;5929.688;6093.750"	"6750.000;6820.312;6820.312;6773.438;6796.875;7171.875;7265.625;7382.812;7031.250;7101.562;7054.688;7078.125;6937.500;7101.562;6867.188;6820.312;6820.312;6843.750;6843.750;6773.438;6867.188"	"7898.438;8507.812;8367.188;8695.312;8367.188;12515.625;12093.750;12140.625;12117.188;12210.938;12164.062;12046.875;11226.562;11578.125;11156.250;9398.438;10078.125;9656.250;9609.375;8414.062;7875.000"	0.352	14	7453.125	37.969	"M"
"6"	6	"Spectrogram 1"	1	318.077773702	318.429942689	5473.684	12912.281	5789.062	0.3	5906.25	11695.312	7054.688	"6375.000;6375.000;5718.750;5695.312;6093.750;6023.438;6093.750;6000.000;6046.875;5906.250;6046.875;5835.938;5695.312;5929.688;5835.938;5695.312;5765.625;5976.562;5718.750;5671.875;5882.812"	"6914.062;6914.062;6820.312;6937.500;7171.875;7406.250;7640.625;7078.125;7148.438;7265.625;7406.250;7007.812;6960.938;7054.688;6867.188;7078.125;6960.938;6867.188;6914.062;6867.188;6843.750"	"9304.688;9328.125;9398.438;9843.750;9960.938;12046.875;12164.062;12187.500;12234.375;11718.750;12281.250;11601.562;11343.750;10312.500;10125.000;10875.000;10101.562;9796.875;10335.938;10078.125;9843.750"	-0.211	11	7757.812	53.437	"M"
"7"	7	"Spectrogram 1"	1	318.95819617	319.281017742	5192.982	12842.105	5367.188	0.25	6000	11367.188	6937.5	"5718.750;6000.000;5601.562;5765.625;6023.438;5953.125;6000.000;6070.312;6070.312;6164.062;6093.750;6023.438;5929.688;5929.688;5953.125;5929.688;6023.438;5906.250;5953.125"	"6937.500;7054.688;6937.500;6960.938;7125.000;7195.312;7546.875;7054.688;6914.062;6796.875;6914.062;6890.625;6820.312;6843.750;6984.375;6867.188;6843.750;6984.375;6867.188"	"10406.250;10617.188;10382.812;10101.562;10406.250;10804.688;12328.125;11812.500;12117.188;10828.125;11156.250;11390.625;10382.812;10593.750;10218.750;10781.250;10546.875;10007.812;10570.312"	2.266	8	7453.125	64.688	"M"
"8"	8	"Spectrogram 1"	1	319.838618638	320.132092794	5122.807	13122.807	5789.062	0.2167	6023.438	11812.5	7031.25	"6023.438;6046.875;5812.500;5812.500;5976.562;5953.125;6046.875;6304.688;6140.625;6164.062;6210.938;6046.875;6375.000;6093.750;6023.438;6328.125;5882.812"	"6937.500;6914.062;6843.750;6890.625;7031.250;7570.312;7476.562;7476.562;7218.750;7054.688;6890.625;6937.500;6890.625;7078.125;6960.938;6890.625;6867.188"	"9000.000;8742.188;8554.688;9117.188;10359.375;11765.625;12492.188;12304.688;12234.375;11929.688;11812.500;11226.562;9632.812;11671.875;10898.438;8179.688;9609.375"	-0.615	8	7734.375	45	"M"
"9"	9	"Spectrogram 1"	1	320.122957901	320.786928679	5146.988	15961.446	4406.25	0.2833	8953.125	13359.375	11859.375	"6656.250;7312.500;14976.562;14929.688;14390.625;13195.312;12937.500;12609.375;12398.438;12304.688;12070.312;12023.438;11906.250;11882.812;11578.125;11343.750;10875.000;10406.250;9632.812;8812.500;7945.312;7851.562;7687.500;6937.500;6750.000;6843.750;6937.500;6937.500;6867.188;6632.812;6750.000;6398.438;6726.562;6750.000;6585.938;6070.312;6539.062;6351.562;6234.375;6046.875"	"15281.250;15750.000;15750.000;15656.250;15375.000;14507.812;13546.875;13054.688;12750.000;12726.562;12257.812;12070.312;12070.312;12046.875;11953.125;11835.938;11648.438;11367.188;10757.812;10218.750;10289.062;10101.562;10218.750;10523.438;10101.562;9867.188;9562.500;9703.125;10078.125;10078.125;9492.188;9398.438;9164.062;9468.750;9492.188;9281.250;9070.312;8601.562;9187.500;8859.375"	"15515.625;15820.312;15820.312;15820.312;15796.875;15820.312;15328.125;15210.938;14531.250;13851.562;13359.375;13031.250;12609.375;12703.125;12562.500;12398.438;12257.812;12351.562;11953.125;11835.938;11929.688;11953.125;11812.500;12000.000;11859.375;11953.125;11625.000;11742.188;11578.125;11835.938;11906.250;11789.062;11742.188;11718.750;11531.250;11437.500;11671.875;11554.688;11531.250;11625.000"	-12.909	18	15796.875	87.188	"F"
"10"	10	"Spectrogram 1"	1	321.64531453	321.977299919	5956.627	13359.036	6328.125	0.2167	6281.25	12609.375	7734.375	"6281.250;6257.812;6398.438;6117.188;6070.312;6164.062;6632.812;6257.812;6656.250;6304.688;6421.875;6304.688;6281.250;6187.500;6281.250;6210.938;6023.438;6046.875;6164.062;6375.000"	"6890.625;6867.188;6984.375;7031.250;6984.375;6773.438;7710.938;8179.688;8109.375;7921.875;8250.000;7617.188;7945.312;7898.438;7828.125;7734.375;6867.188;6914.062;6937.500;6890.625"	"10078.125;10171.875;10523.438;9843.750;10031.250;10500.000;10687.500;12843.750;12632.812;13031.250;13007.812;12398.438;12281.250;12398.438;12539.062;12328.125;11789.062;11367.188;10453.125;10664.062"	0	12	8320.312	59.062	"M"
