"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	1.253821615	2.033977286	6666.667	14035.088	5343.75	0.5333	6820.312	12164.062	8742.188	"6679.688;6679.688;6679.688;6679.688;6750.000;6679.688;6796.875;6773.438;6843.750;6820.312;6773.438;6867.188;7289.062;7359.375;6843.750;7734.375;9093.750;7242.188;6914.062;8132.812;7921.875;7500.000;7171.875;6914.062;6914.062;6843.750;6960.938;6937.500;6843.750;6796.875;6937.500;6914.062;6914.062;6937.500;6867.188;6820.312;6796.875;6914.062;6820.312;6843.750;6843.750;6773.438;6820.312;6820.312;6820.312;6843.750;6820.312"	"6703.125;6750.000;6750.000;6726.562;7031.250;6867.188;6867.188;8718.750;9187.500;8742.188;11367.188;11156.250;11085.938;11156.250;10382.812;10312.500;10148.438;10101.562;9726.562;9515.625;9375.000;9023.438;8718.750;7992.188;8367.188;8250.000;8320.312;8085.938;8625.000;8203.125;8273.438;8179.688;7851.562;8062.500;8460.938;7851.562;8156.250;7640.625;8015.625;8015.625;7921.875;7781.250;6960.938;7453.125;7429.688;7265.625;7312.500"	"8789.062;9632.812;9398.438;10781.250;13171.875;13828.125;13453.125;13500.000;13406.250;13289.062;13265.625;13148.438;13054.688;13007.812;12679.688;12421.875;12257.812;12304.688;11906.250;12164.062;11953.125;11554.688;10828.125;10382.812;10312.500;10382.812;10453.125;10359.375;10453.125;10593.750;10546.875;10335.938;10007.812;10242.188;10078.125;10054.688;10101.562;10031.250;10218.750;10335.938;10289.062;10218.750;9585.938;10312.500;11320.312;10500.000;10804.688"	0.214	20	12046.875	312.188	"F"
"2"	2	"Spectrogram 1"	1	3.900778356	4.680934028	5964.912	14175.439	5367.188	0.4167	6750	12117.188	9281.25	"6679.688;6726.562;6656.250;6609.375;6562.500;6562.500;6726.562;6890.625;7218.750;6867.188;6867.188;6937.500;6937.500;6890.625;9703.125;9585.938;9257.812;9140.625;8671.875;8484.375;8039.062;6750.000;6773.438;6750.000;6796.875;6867.188;6726.562;6843.750;6773.438;6890.625;6750.000;6796.875;6843.750;6328.125;6210.938;6539.062;6656.250;6492.188;6679.688;6632.812;6656.250;6398.438;6421.875;6445.312;6398.438;6164.062"	"8437.500;8414.062;8320.312;8085.938;8226.562;7687.500;12468.750;12351.562;11835.938;11484.375;11507.812;11062.500;10921.875;10570.312;10429.688;10265.625;10101.562;9867.188;9539.062;9539.062;9328.125;8953.125;8625.000;8367.188;8718.750;8625.000;8460.938;8390.625;8250.000;8835.938;8765.625;8203.125;8320.312;8367.188;8273.438;8062.500;8015.625;8601.562;8109.375;7851.562;8156.250;7828.125;7828.125;7710.938;8039.062;7640.625"	"13640.625;13453.125;13335.938;13523.438;14109.375;14085.938;13734.375;13687.500;13429.688;13148.438;13101.562;12914.062;12703.125;12328.125;12000.000;11671.875;12117.188;11929.688;11601.562;11507.812;11437.500;11015.625;10687.500;10335.938;10523.438;10453.125;10453.125;10476.562;10453.125;10523.438;10453.125;10148.438;10429.688;13265.625;10804.688;11343.750;10171.875;10453.125;10335.938;10265.625;10171.875;10710.938;10195.312;10289.062;11343.750;12304.688"	-1.406	23	14109.375	438.75	"F"
"3"	3	"Spectrogram 1"	1	6.074069155	6.826362124	5543.86	14666.667	5226.562	0.4167	6773.438	12000	9304.688	"6562.500;6585.938;6585.938;6609.375;6609.375;6632.812;6820.312;7640.625;6820.312;10406.250;9328.125;9445.312;9726.562;9585.938;9257.812;9093.750;8742.188;8648.438;8132.812;7453.125;7054.688;7054.688;6796.875;6632.812;6023.438;6257.812;6539.062;6375.000;6304.688;6140.625;6257.812;6351.562;6398.438;6398.438;6164.062;6046.875;6210.938;5953.125;5859.375;6117.188;6140.625;6117.188;6234.375;6000.000;6093.750"	"6937.500;6867.188;6867.188;6937.500;12140.625;12492.188;12117.188;11742.188;11531.250;11226.562;10992.188;10546.875;10289.062;10148.438;10101.562;9843.750;9562.500;9468.750;9304.688;9328.125;8601.562;8460.938;8531.250;8437.500;8109.375;8203.125;8132.812;8390.625;8390.625;7945.312;7898.438;7968.750;8226.562;7664.062;8062.500;7992.188;7664.062;7734.375;7453.125;7523.438;8179.688;7664.062;7523.438;7640.625;7429.688"	"12046.875;11015.625;14085.938;14156.250;13921.875;13781.250;13734.375;13476.562;13289.062;12726.562;12703.125;12421.875;12093.750;12046.875;12070.312;12070.312;11507.812;11109.375;11085.938;11039.062;10804.688;10406.250;10429.688;10945.312;10734.375;10265.625;10312.500;10500.000;10382.812;10265.625;10125.000;10359.375;10171.875;10195.312;10335.938;10734.375;10148.438;10007.812;10312.500;10593.750;11531.250;10875.000;11085.938;11085.938;10804.688"	-0.607	24	12515.625	343.125	"F"
"4"	4	"Spectrogram 1"	1	8.693163194	9.361868056	5964.912	13473.684	4851.562	0.4	6773.438	11625	9023.438	"6632.812;6679.688;6679.688;6656.250;6679.688;6703.125;7101.562;8742.188;10335.938;8812.500;9773.438;9562.500;9515.625;9164.062;9234.375;8906.250;8625.000;7828.125;7335.938;7148.438;7031.250;7171.875;7054.688;6937.500;6914.062;6914.062;6820.312;6726.562;6796.875;6679.688;6726.562;6726.562;6773.438;6750.000;6820.312;6773.438;6796.875;6843.750;6726.562"	"6726.562;6726.562;6914.062;11835.938;11929.688;11695.312;11531.250;11414.062;10945.312;10851.562;10500.000;10265.625;9984.375;10054.688;9796.875;9539.062;9515.625;9421.875;9328.125;9000.000;8742.188;9000.000;8742.188;8484.375;8390.625;8367.188;6867.188;6867.188;6843.750;6914.062;7335.938;7593.750;8085.938;7570.312;7781.250;7617.188;7570.312;7640.625;7195.312"	"10687.500;12890.625;13195.312;13218.750;12820.312;12726.562;12492.188;12468.750;12351.562;12093.750;11976.562;11789.062;11625.000;11484.375;11554.688;11460.938;10898.438;11507.812;10968.750;10664.062;10406.250;10476.562;10710.938;10664.062;10359.375;10265.625;8976.562;9304.688;9093.750;9679.688;10101.562;10101.562;10242.188;10078.125;9937.500;10031.250;10007.812;10078.125;9585.938"	0.148	21	12000	319.219	"F"
"5"	5	"Spectrogram 1"	1	9.361868056	9.751945891	4421.053	13192.982	6070.312	0.2833	5062.5	11132.812	7054.688	"6257.812;5718.750;5062.500;4828.125;4875.000;5015.625;5625.000;4968.750;4898.438;5250.000;5179.688;5812.500;4945.312;4968.750;4968.750;4992.188;5062.500;5039.062;5109.375;4968.750;4992.188;4921.875;4898.438"	"7382.812;7546.875;7125.000;7054.688;6609.375;7054.688;6984.375;7289.062;6937.500;7242.188;7101.562;7125.000;6726.562;7031.250;7148.438;7078.125;7125.000;7031.250;7101.562;6843.750;6960.938;6960.938;7218.750"	"9960.938;9960.938;9726.562;9773.438;9960.938;10828.125;11414.062;11390.625;11343.750;11507.812;11625.000;11625.000;11367.188;10968.750;10734.375;10875.000;10078.125;11296.875;10968.750;10992.188;10546.875;9679.688;10289.062"	1.854	10	7546.875	35.156	""
"6"	6	"Spectrogram 1"	1	10.217222301	10.663025542	4350.877	13543.86	1406.25	0.1833	6093.75	7500	6750	"4382.812;4359.375;4687.500;4359.375;4359.375;4687.500;4851.562;4945.312;5085.938;4992.188;4968.750;5085.938;4992.188;5156.250;5179.688;6726.562;6632.812;6562.500;6632.812;5671.875;5226.562;4921.875;5085.938;4921.875;5062.500"	"7101.562;7125.000;6937.500;6937.500;6726.562;6398.438;6632.812;6750.000;6914.062;6937.500;7031.250;7195.312;7101.562;6890.625;6867.188;6750.000;6726.562;6726.562;6750.000;6726.562;6750.000;6726.562;6914.062;6773.438;6773.438"	"11554.688;10992.188;10125.000;8929.688;10757.812;9515.625;10992.188;10921.875;11296.875;11179.688;11390.625;11484.375;11109.375;11414.062;10804.688;6820.312;6773.438;7078.125;6796.875;7710.938;8929.688;8039.062;8671.875;8390.625;10312.500"	-2.051	11	7593.75	154.688	"M"
"7"	7	"Spectrogram 1"	1	10.922179398	11.646609664	4842.105	12210.526	4921.875	0.4167	6093.75	11015.625	8906.25	"5109.375;5460.938;5039.062;5062.500;5460.938;6562.500;6562.500;6703.125;7406.250;10546.875;10335.938;10031.250;9210.938;9492.188;9093.750;9070.312;8953.125;8625.000;8039.062;7031.250;5976.562;5882.812;5929.688;5953.125;5906.250;5906.250;6046.875;5859.375;5882.812;6070.312;5976.562;5250.000;6023.438;6046.875;5859.375;5812.500;5296.875;5695.312;5835.938;5718.750;5812.500;5320.312"	"7218.750;7242.188;7664.062;8437.500;11156.250;11250.000;11062.500;11085.938;11015.625;10921.875;10898.438;10828.125;10289.062;10289.062;9984.375;9820.312;9773.438;9539.062;9375.000;9328.125;8718.750;7640.625;7828.125;7546.875;7359.375;7710.938;7593.750;7335.938;7617.188;7453.125;7335.938;7429.688;7570.312;7570.312;7546.875;7148.438;7101.562;7335.938;7382.812;7335.938;7429.688;7078.125"	"10406.250;10218.750;11789.062;12023.438;11789.062;11554.688;11648.438;11648.438;11437.500;11250.000;11085.938;11085.938;11109.375;11015.625;10898.438;10945.312;10968.750;11015.625;10992.188;10664.062;10570.312;10570.312;10289.062;10523.438;10500.000;10664.062;10945.312;11015.625;10195.312;10851.562;10335.938;10453.125;10570.312;10476.562;10453.125;10312.500;9726.562;10218.750;9914.062;10054.688;9914.062;9679.688"	-0.892	21	11250	140.625	"F"
"8"	8	"Spectrogram 1"	1	12.056160669	12.474101207	4491.228	11649.123	3515.625	0.2833	5039.062	8554.688	6960.938	"4945.312;4781.250;4875.000;4898.438;5062.500;5039.062;5062.500;5132.812;5015.625;5203.125;5062.500;5085.938;5015.625;5039.062;5109.375;5085.938;5132.812;5132.812;5039.062;5179.688;5015.625;4921.875;4921.875;4921.875"	"7125.000;6468.750;6679.688;6515.625;6796.875;7101.562;7218.750;7007.812;6890.625;6937.500;7054.688;6867.188;6984.375;6960.938;6867.188;7242.188;6890.625;6914.062;6937.500;7101.562;6890.625;7101.562;7054.688;7148.438"	"9984.375;8859.375;7640.625;7664.062;7921.875;9867.188;9210.938;7992.188;9304.688;8507.812;8039.062;9070.312;8976.562;9164.062;8414.062;7921.875;7968.750;7921.875;8929.688;7734.375;8812.500;8601.562;8601.562;8765.625"	0.673	18	7523.438	52.031	"M"
"9"	9	"Spectrogram 1"	1	12.705392361	13.485548032	4561.404	11368.421	4242.188	0.4833	6093.75	10335.938	7875	"4945.312;4992.188;6562.500;6562.500;6585.938;7054.688;7570.312;6632.812;7664.062;7593.750;9351.562;9117.188;8976.562;8601.562;8718.750;8179.688;7640.625;7218.750;6562.500;6070.312;5484.375;5320.312;5671.875;5835.938;5976.562;5531.250;6000.000;6140.625;6117.188;5906.250;5554.688;6000.000;6117.188;5601.562;6070.312;6046.875;6046.875;6000.000;5976.562;5296.875;5601.562;6046.875;5320.312;5203.125;5437.500;5414.062"	"6867.188;6867.188;6843.750;6703.125;10312.500;10335.938;10312.500;10312.500;10054.688;10031.250;9984.375;9843.750;9750.000;9421.875;9632.812;9515.625;9304.688;8929.688;8578.125;8273.438;7687.500;7289.062;7242.188;7406.250;7312.500;7312.500;7429.688;7148.438;7218.750;7382.812;7335.938;7476.562;7429.688;7500.000;7171.875;7242.188;7429.688;7500.000;7289.062;7218.750;7171.875;7101.562;7265.625;7218.750;6984.375;7148.438"	"10992.188;11179.688;10898.438;10992.188;10406.250;10359.375;10359.375;10406.250;10523.438;10359.375;10359.375;10359.375;10335.938;10171.875;10289.062;10335.938;10265.625;10289.062;10218.750;9867.188;9960.938;10007.812;9820.312;10289.062;9585.938;10078.125;9656.250;9750.000;9703.125;9820.312;9937.500;10007.812;9421.875;9867.188;9328.125;9890.625;9679.688;9632.812;9492.188;9632.812;9515.625;9468.750;9445.312;9632.812;9281.250;8976.562"	0.156	24	10335.938	225	"F"
"10"	10	"Spectrogram 1"	1	13.755785524	14.25731417	4631.579	12210.526	4289.062	0.35	5273.438	9562.5	6937.5	"5250.000;5085.938;5296.875;5179.688;5156.250;5203.125;5203.125;5484.375;5250.000;5296.875;5390.625;5484.375;5203.125;5367.188;5226.562;5156.250;5203.125;5484.375;5156.250;5390.625;6726.562;6492.188;5343.750;6304.688;6210.938;5085.938;5320.312;5250.000;5039.062"	"7265.625;6585.938;6703.125;6773.438;7148.438;7101.562;7171.875;7054.688;7031.250;7218.750;7054.688;7218.750;7031.250;7289.062;7171.875;7218.750;7289.062;7054.688;7125.000;6843.750;6867.188;6796.875;6843.750;6796.875;6843.750;6867.188;6843.750;6843.750;6867.188"	"8554.688;7476.562;7617.188;7992.188;8695.312;10500.000;10687.500;10664.062;10570.312;10945.312;9867.188;10921.875;10312.500;10640.625;10570.312;10007.812;9937.500;9445.312;9914.062;8882.812;7335.938;7640.625;8109.375;7968.750;7804.688;8156.250;8156.250;9234.375;9000.000"	-0.954	21	7757.812	68.906	"M"
