"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	2208.272256	2208.661428	5543.86	12631.579	5878.564	0.2721	6072.363	11950.928	7192.09	"5835.498;6050.830;6093.896;6072.363;6223.096;6158.496;6029.297;6180.029;6158.496;6007.764;6093.896;6158.496;6072.363;6007.764;6007.764;6244.629;6115.430;6007.764;6072.363;5943.164"	"7687.354;7256.689;6976.758;6632.227;7278.223;7299.756;6976.758;7019.824;6933.691;7472.021;9474.609;7472.021;7751.953;7472.021;7558.154;7235.156;7450.488;7795.020;7708.887;7515.088"	"11304.932;10465.137;10422.070;8419.482;10938.867;11434.131;11584.863;11304.932;11627.930;12080.127;12424.658;12037.061;12037.061;12123.193;12209.326;12015.527;11649.463;12166.260;11843.262;12338.525"	-2.187	9	12252.393	263.518	"M"
"2"	2	"Spectrogram 1"	1	2209.189591	2209.63436	5473.684	12350.877	5340.234	0.3447	5986.23	11326.465	7019.824	"5921.631;5792.432;5663.232;5749.365;5943.164;6050.830;5986.230;5900.098;5964.697;6007.764;6007.764;6007.764;5986.230;6007.764;6072.363;6072.363;6007.764;6072.363;6180.029;5900.098;5792.432;5900.098;6180.029;6223.096"	"8031.885;7816.553;7859.619;6481.494;6739.893;6976.758;7062.891;7041.357;6976.758;7127.490;7170.557;6998.291;6955.225;7342.822;7364.355;7213.623;7127.490;7213.623;7450.488;7342.822;7364.355;7515.088;6933.691;6933.691"	"11735.596;11692.529;11606.396;10723.535;9410.010;10228.271;11197.266;11498.730;11412.598;11434.131;11477.197;11498.730;11391.064;11498.730;11412.598;11584.863;11649.463;11498.730;11520.264;11606.396;11649.463;11757.129;11369.531;11218.799"	0.413	11	7687.354	49.855	"M"
"3"	3	"Spectrogram 1"	1	2210.162522	2210.607291	5473.684	12210.526	5060.303	0.2902	6093.896	11154.199	7041.357	"5770.898;5727.832;6029.297;6115.430;6201.562;6180.029;6115.430;6093.896;6158.496;6158.496;6093.896;6029.297;6093.896;6072.363;6093.896;6029.297;6180.029;6115.430;6050.830;5878.564;5921.631;5943.164;6050.830"	"7665.820;7472.021;6416.895;6890.625;6976.758;7105.957;7235.156;7041.357;7105.957;7407.422;7062.891;7213.623;7299.756;7041.357;7084.424;7170.557;7105.957;7192.090;7515.088;7428.955;7192.090;7493.555;7536.621"	"11649.463;11520.264;10465.137;8161.084;10012.939;11175.732;11498.730;11283.398;11154.199;11283.398;11240.332;11261.865;10938.867;11197.266;11347.998;11218.799;11025.000;11240.332;11520.264;11304.932;11692.529;11541.797;11541.797"	-3.615	12	7558.154	54.603	"M"
"4"	4	"Spectrogram 1"	1	2211.218848	2211.635818	5473.684	12350.877	5232.568	0.2902	6072.363	11304.932	7041.357	"5835.498;5986.230;6093.896;5986.230;6050.830;6158.496;6180.029;6115.430;6201.562;6180.029;6115.430;6072.363;6093.896;6072.363;5986.230;5964.697;5986.230;6180.029;6158.496;6050.830;5900.098;5964.697"	"7084.424;7213.623;7579.688;6610.693;6826.025;6998.291;7256.689;7256.689;6933.691;6869.092;6976.758;7084.424;6955.225;7213.623;7213.623;7127.490;7192.090;7235.156;7321.289;7364.355;7192.090;7364.355"	"11111.133;11326.465;11369.531;11304.932;9410.010;10271.338;11261.865;11498.730;11455.664;11347.998;11477.197;11347.998;10831.201;11391.064;11563.330;11520.264;11520.264;11498.730;11541.797;11563.330;11498.730;11498.730"	-0.283	8	7665.82	51.042	"M"
"5"	5	"Spectrogram 1"	1	2212.247375	2212.692144	5403.509	12421.053	5490.967	0.3084	6029.297	11520.264	7321.289	"5469.434;5469.434;6373.828;6503.027;6395.361;6352.295;6244.629;6287.695;5986.230;6158.496;6115.430;5986.230;6029.297;6029.297;6007.764;5986.230;6007.764;6072.363;5964.697;5964.697;5986.230;5857.031;5835.498"	"7105.957;7149.023;7881.152;7730.420;7665.820;7751.953;7816.553;7687.354;6546.094;6955.225;7105.957;7299.756;7213.623;7299.756;7450.488;7170.557;7278.223;7364.355;7192.090;7170.557;7149.023;7213.623;7321.289"	"11326.465;11132.666;10228.271;11218.799;11821.729;11498.730;11821.729;11735.596;11132.666;9754.541;11520.264;11864.795;11606.396;11821.729;11649.463;11412.598;11197.266;11606.396;11434.131;11455.664;11520.264;11369.531;11132.666"	5.18	10	7988.818	138.881	"M"
"6"	6	"Spectrogram 1"	1	2213.16471	2213.498287	5403.509	12210.526	5404.834	0.2358	6050.83	11455.664	7127.49	"6309.229;6180.029;6029.297;6050.830;6180.029;6072.363;6050.830;6072.363;6115.430;6029.297;6007.764;6029.297;6007.764;5986.230;6007.764;6007.764;6050.830;5964.697"	"6761.426;6761.426;6438.428;6610.693;7170.557;7299.756;7364.355;7278.223;7127.490;7170.557;7149.023;7321.289;7321.289;7235.156;7235.156;7170.557;7235.156;7342.822"	"11240.332;11003.467;8785.547;8764.014;10766.602;11477.197;11864.795;11864.795;11541.797;11649.463;11391.064;11520.264;11563.330;11627.930;11584.863;11197.266;11283.398;11477.197"	1.117	7	7299.756	51.042	"M"
"7"	7	"Spectrogram 1"	1	2213.692873	2214.054247	6175.439	12982.456	5770.898	0.2358	6632.227	12403.125	7773.486	"6524.561;6373.828;6416.895;6610.693;6976.758;6998.291;6761.426;6718.359;6632.227;6632.227;6696.826;6675.293;6675.293;6696.826;6567.627;6567.627;6610.693;6481.494;6524.561"	"8053.418;7515.088;7385.889;7751.953;7838.086;8053.418;8031.885;7795.020;7342.822;7493.555;7795.020;7859.619;7838.086;7924.219;8010.352;7773.486;7795.020;8161.084;7622.754"	"12381.592;12187.793;10680.469;10637.402;12252.393;12639.990;12726.123;12510.791;12166.260;12209.326;12446.191;12360.059;12166.260;12273.926;12532.324;12360.059;12403.125;12553.857;12144.727"	-0.198	6	7838.086	61.725	"M"
"8"	8	"Spectrogram 1"	1	2214.16544	2214.58241	4842.105	11649.123	6029.297	0.3447	5254.102	11283.398	6998.291	"5275.635;5598.633;5103.369;5124.902;5254.102;5318.701;5404.834;5361.768;5361.768;5340.234;5275.635;5318.701;5254.102;5318.701;5254.102;5124.902;5103.369;5340.234;5297.168;5081.836;5103.369;5254.102"	"7579.688;6761.426;6718.359;6589.160;6782.959;7084.424;7192.090;7149.023;6976.758;6976.758;7192.090;7019.824;7127.490;7149.023;6976.758;7299.756;7407.422;7407.422;7515.088;7428.955;7493.555;7213.623"	"10895.801;10314.404;9883.740;9474.609;10271.338;11434.131;11477.197;11477.197;11240.332;10938.867;11283.398;11261.865;11455.664;11240.332;11326.465;11477.197;11003.467;11175.732;11261.865;10917.334;11154.199;10788.135"	0.791	11	7536.621	86.652	"M"
"9"	9	"Spectrogram 1"	1	2214.749198	2215.110573	5614.035	12350.877	5404.834	0.254	6158.496	11563.33	7105.957	"5835.498;6007.764;6244.629;6244.629;6223.096;6266.162;6287.695;6093.896;6115.430;6072.363;6201.562;6072.363;6115.430;6093.896;6309.229;6309.229;6180.029;6180.029"	"7622.754;6352.295;6998.291;7127.490;7407.422;7170.557;7256.689;7558.154;7105.957;7105.957;7407.422;7428.955;7105.957;7321.289;7213.623;6998.291;7472.021;7041.357"	"11864.795;9043.945;7558.154;10508.203;11563.330;11929.395;11950.928;11907.861;11886.328;11520.264;11886.328;11714.062;11584.863;11455.664;11068.066;10572.803;11412.598;11154.199"	-1.327	10	7579.688	35.611	"M"
"10"	10	"Spectrogram 1"	1	2215.221765	2215.666534	4982.456	13192.982	6266.162	0.2721	5770.898	12037.061	7751.953	"5404.834;5254.102;5318.701;5620.166;5534.033;5727.832;6761.426;6912.158;6632.227;6546.094;6481.494;6567.627;6567.627;6546.094;6352.295;6395.361;6524.561;5943.164;5598.633;5620.166;5663.232;5641.699;5641.699"	"7644.287;6201.562;6675.293;7407.422;7472.021;7472.021;7751.953;7816.553;7988.818;8031.885;8053.418;7945.752;7751.953;7881.152;7859.619;7859.619;7945.752;8010.352;7838.086;7773.486;7795.020;7816.553;7795.020"	"12403.125;9754.541;9453.076;11068.066;11434.131;10831.201;10723.535;11993.994;12618.457;12639.990;12338.525;12123.193;12273.926;12316.992;12273.926;12144.727;12037.061;12058.594;12123.193;12209.326;12230.859;12273.926;12123.193"	0.594	14	8139.551	62.912	"M"
"11"	11	"Spectrogram 1"	1	2215.944514	2216.27809	5684.211	12842.105	5318.701	0.254	6180.029	11498.73	7235.156	"6352.295;6050.830;6050.830;6093.896;6266.162;6244.629;6180.029;6180.029;6201.562;6180.029;6158.496;6158.496;6309.229;6330.762;6373.828;6395.361;6352.295;6330.762"	"7407.422;7859.619;6395.361;6546.094;7127.490;7149.023;7278.223;7299.756;7256.689;7256.689;7213.623;7321.289;7773.486;8441.016;8118.018;7967.285;7945.752;7988.818"	"11757.129;11929.395;8828.613;9302.344;10895.801;11520.264;11843.262;11821.729;11649.463;11670.996;11520.264;11520.264;11369.531;11347.998;11670.996;11800.195;11391.064;11391.064"	4.12	8	9022.412	109.206	"M"
