"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"1"	1	"Spectrogram 1"	1	5.449626367	5.952700834	5122.807	12982.456	5601.562	0.15	6890.625	12492.188	8625	"6117.188;5882.812;6023.438;6375.000;7289.062;7734.375;7992.188;8203.125;8109.375;7335.938;6914.062;6398.438;6281.250;6304.688;6164.062;6445.312;6257.812;6375.000;6257.812;6328.125;6304.688;6304.688;6328.125;6304.688;6210.938;6562.500;6234.375;6164.062;5929.688;6140.625;6750.000"	"8085.938;8203.125;7265.625;7898.438;8320.312;8625.000;8859.375;9726.562;9187.500;8718.750;8390.625;8015.625;7992.188;8062.500;8039.062;8203.125;8320.312;7781.250;8109.375;7968.750;8226.562;8039.062;8273.438;7757.812;7945.312;8179.688;8039.062;7289.062;8015.625;7593.750;7968.750"	"10242.188;10546.875;7757.812;8367.188;8742.188;10289.062;12234.375;12820.312;12796.875;12398.438;11226.562;11250.000;11437.500;11742.188;11671.875;11601.562;12187.500;11578.125;11718.750;10007.812;11296.875;10593.750;10429.688;9773.438;9867.188;10031.250;9820.312;9843.750;10359.375;9398.438;8695.312"	-0.234	16	12820.312	239.062	"M"
"2"	2	"Spectrogram 1"	1	6.235680222	6.770196843	5192.982	13263.158	6421.875	0.1333	6492.188	12914.062	8414.062	"5531.250;5671.875;5601.562;5929.688;6632.812;7453.125;7640.625;7828.125;7031.250;6398.438;6070.312;6234.375;6046.875;6328.125;6328.125;6304.688;6117.188;6140.625;6117.188;6140.625;6000.000;6187.500;5976.562;5929.688;5882.812;5929.688;6679.688;6703.125;7007.812;6679.688;6539.062;6914.062"	"7851.562;7007.812;6421.875;7617.188;8109.375;8296.875;9093.750;9937.500;9070.312;8273.438;8179.688;8132.812;8179.688;8507.812;8203.125;8132.812;8367.188;7875.000;8179.688;7429.688;8015.625;8015.625;8132.812;7781.250;7593.750;7664.062;7968.750;8179.688;8203.125;8437.500;8414.062;8320.312"	"10546.875;9867.188;7359.375;8132.812;8625.000;10992.188;12984.375;12984.375;12937.500;12890.625;12632.812;12750.000;12773.438;12609.375;12398.438;12351.562;12257.812;12609.375;12609.375;11062.500;11976.562;11882.812;11953.125;10710.938;11320.312;10031.250;8953.125;9585.938;10804.688;12046.875;12164.062;11765.625"	0.091	16	12984.375	282.656	"M"
"3"	3	"Spectrogram 1"	1	7.021734077	7.524808544	5122.807	13263.158	6304.688	0.15	6609.375	12914.062	8554.688	"5507.812;5367.188;5695.312;6093.750;6773.438;7406.250;7734.375;7757.812;7640.625;6796.875;6140.625;6234.375;6164.062;6328.125;6351.562;6164.062;5953.125;6234.375;6281.250;6164.062;6164.062;6164.062;6070.312;6234.375;5976.562;6117.188;6468.750;6585.938;6796.875;7031.250"	"7828.125;7171.875;7031.250;7875.000;8132.812;8484.375;9257.812;9351.562;9281.250;8484.375;7828.125;7992.188;8554.688;8226.562;8531.250;8437.500;8109.375;8132.812;8296.875;8039.062;7851.562;7851.562;7898.438;8039.062;7593.750;7757.812;7875.000;8062.500;8156.250;8226.562"	"10968.750;10734.375;7617.188;8343.750;9210.938;11625.000;12960.938;12984.375;12890.625;12937.500;12937.500;12796.875;12703.125;12468.750;12421.875;12445.312;12210.938;12187.500;12726.562;11906.250;12046.875;11437.500;11367.188;11718.750;11578.125;11367.188;9796.875;9445.312;10945.312;10898.438"	0.921	16	12960.938	307.969	"M"
"4"	4	"Spectrogram 1"	1	7.87067224	8.342304553	5052.632	13263.158	6234.375	0.1333	6515.625	12750	8460.938	"5390.625;5531.250;5812.500;5437.500;5929.688;6726.562;7429.688;7593.750;7640.625;6328.125;6234.375;6281.250;6140.625;6257.812;6304.688;6210.938;6257.812;6023.438;6445.312;6210.938;6187.500;6117.188;6257.812;6375.000;6492.188;6445.312;6375.000"	"7218.750;7195.312;7195.312;5695.312;7312.500;8132.812;8390.625;9257.812;9468.750;8554.688;8320.312;8531.250;8648.438;8578.125;8414.062;8484.375;8296.875;8250.000;8437.500;8226.562;8250.000;7992.188;8156.250;8156.250;8226.562;8343.750;8437.500"	"9960.938;9351.562;8859.375;7007.812;7851.562;8437.500;11085.938;12679.688;12960.938;12890.625;12679.688;12867.188;12632.812;12703.125;12843.750;12562.500;12257.812;12492.188;12000.000;11625.000;12117.188;12234.375;10687.500;9937.500;11953.125;12328.125;12187.500"	3.678	13	8812.5	119.531	"M"
"5"	5	"Spectrogram 1"	1	8.688168249	9.191242716	5122.807	13192.982	6281.25	0.1333	6539.062	12820.312	8507.812	"5226.562;5179.688;5390.625;5906.250;6632.812;7453.125;7734.375;7828.125;6960.938;6421.875;6234.375;6210.938;6351.562;6304.688;6351.562;6398.438;6398.438;6328.125;6234.375;6257.812;6281.250;6257.812;6164.062;6281.250;5929.688;5906.250;6140.625;6093.750;6421.875"	"7195.312;7476.562;5671.875;7242.188;8132.812;8390.625;9140.625;10429.688;8789.062;8390.625;8648.438;8156.250;8343.750;8156.250;8484.375;8179.688;8132.812;7945.312;8273.438;8015.625;8132.812;7898.438;7851.562;7828.125;7992.188;8109.375;7734.375;7453.125;7710.938"	"10171.875;11859.375;7664.062;7734.375;8414.062;10218.750;12492.188;12960.938;12914.062;12914.062;12890.625;12562.500;12914.062;12632.812;12398.438;12562.500;12234.375;12093.750;12445.312;12210.938;12328.125;11835.938;11437.500;11554.688;11437.500;11671.875;10382.812;9984.375;9046.875"	1.055	13	12914.062	268.594	"M"
"6"	6	"Spectrogram 1"	1	9.662875029	10.103065188	4912.281	13122.807	6328.125	0.15	6445.312	12773.438	8460.938	"5085.938;5507.812;5062.500;5601.562;5929.688;7125.000;7500.000;7453.125;7546.875;6609.375;6234.375;6140.625;6046.875;6328.125;6234.375;6445.312;6257.812;6257.812;6351.562;6164.062;6046.875;6164.062;6187.500;6304.688;6257.812;6468.750"	"6914.062;6984.375;5742.188;6750.000;7500.000;8343.750;8554.688;9023.438;9585.938;8460.938;8437.500;8460.938;8273.438;8437.500;8390.625;8226.562;8179.688;8132.812;7804.688;8437.500;8132.812;7992.188;8132.812;7992.188;7781.250;8085.938"	"9210.938;7828.125;8648.438;7664.062;8343.750;9234.375;11250.000;12867.188;12914.062;12914.062;12773.438;12726.562;12703.125;12703.125;12914.062;12445.312;12468.750;12375.000;12000.000;12398.438;11250.000;11671.875;12562.500;12234.375;10453.125;9820.312"	3.656	14	12914.062	292.5	"M"
"7"	7	"Spectrogram 1"	1	10.669023964	11.266424893	5333.333	14315.789	6328.125	0.2167	6398.438	12726.562	8976.562	"8976.562;9609.375;10476.562;11835.938;11859.375;11601.562;11015.625;6890.625;5906.250;6234.375;6984.375;7406.250;6820.312;6421.875;6304.688;6257.812;6281.250;6304.688;6070.312;6070.312;6117.188;6000.000;6257.812;6187.500;6000.000;5976.562;5976.562;6093.750;6210.938;6375.000;6257.812;6375.000;6257.812;6234.375"	"10382.812;12351.562;13804.688;13804.688;12796.875;12210.938;11625.000;11085.938;10406.250;8390.625;8859.375;9281.250;9117.188;9070.312;8742.188;8671.875;8414.062;7945.312;8015.625;8390.625;7992.188;7781.250;8226.562;8062.500;8156.250;7359.375;7945.312;7828.125;7968.750;8156.250;7804.688;8039.062;7921.875;8085.938"	"12539.062;13781.250;14109.375;14156.250;14109.375;13875.000;13382.812;12960.938;12398.438;11554.688;11718.750;12468.750;12726.562;11765.625;12421.875;12609.375;12726.562;12070.312;12023.438;12070.312;11671.875;11812.500;11976.562;11601.562;11320.312;11062.500;11812.500;10570.312;10500.000;10429.688;11039.062;10734.375;10359.375;10617.188"	-2.727	18	14132.812	225	"F"
"8"	8	"Spectrogram 1"	1	10.731908272	11.203540585	4701.754	12982.456	6117.188	0.2167	6351.562	12468.75	8882.812	"9468.750;11015.625;11507.812;11015.625;6164.062;5882.812;6234.375;6820.312;7406.250;6796.875;6375.000;6257.812;6234.375;6281.250;6304.688;6046.875;6000.000;6117.188;6000.000;6234.375;6070.312;5953.125;5953.125;5953.125;6070.312;6187.500;6351.562;6210.938"	"12070.312;12281.250;12000.000;11578.125;11085.938;10382.812;8390.625;8835.938;9281.250;9093.750;9070.312;8742.188;8648.438;8390.625;7921.875;7992.188;8367.188;7875.000;7781.250;8179.688;8062.500;8156.250;7289.062;7921.875;7828.125;7945.312;8156.250;7804.688"	"12914.062;12890.625;12796.875;12609.375;12609.375;11929.688;11531.250;11578.125;12421.875;12726.562;11554.688;12398.438;12492.188;12703.125;11859.375;11906.250;11601.562;11460.938;11601.562;11765.625;11320.312;11203.125;10992.188;11742.188;10429.688;10453.125;10406.250;11039.062"	-14.115	16	12726.562	130.781	"M"
"9"	9	"Spectrogram 1"	1	11.297867048	11.706615052	4912.281	13052.632	6093.75	0.1667	6679.688	12773.438	8601.562	"6093.750;5648.438;5906.250;7078.125;7500.000;7804.688;7828.125;8109.375;7242.188;6445.312;6398.438;6257.812;6187.500;6328.125;6328.125;6445.312;6468.750;6234.375;6328.125;6445.312;6351.562;6234.375;6468.750;6281.250"	"7898.438;6632.812;7500.000;8039.062;8648.438;8929.688;10851.562;9562.500;8648.438;8296.875;8250.000;8179.688;8507.812;8460.938;7921.875;8531.250;8390.625;8367.188;7898.438;8367.188;8015.625;7968.750;8226.562;8156.250"	"10593.750;8859.375;7921.875;8742.188;10546.875;12703.125;12843.750;12843.750;12679.688;12468.750;12117.188;12703.125;12070.312;12421.875;12445.312;11437.500;11132.812;11507.812;11273.438;11296.875;11179.688;11109.375;10804.688;10992.188"	1.406	12	12843.75	279.844	"M"
"10"	10	"Spectrogram 1"	1	11.863825823	12.524111061	5263.158	14385.965	6257.812	0.3167	6468.75	12726.562	8835.938	"6023.438;8578.125;9750.000;10500.000;11718.750;10992.188;10429.688;10265.625;9890.625;9515.625;9164.062;8953.125;8250.000;7710.938;6750.000;5812.500;6304.688;6468.750;7101.562;7101.562;7429.688;6703.125;6187.500;6140.625;6210.938;6234.375;6421.875;6328.125;6234.375;6210.938;6046.875;6234.375;6117.188;6210.938;6000.000;6070.312;5976.562;5976.562;6000.000"	"8085.938;11273.438;13148.438;13945.312;13148.438;12468.750;11085.938;10593.750;10523.438;9960.938;9914.062;9984.375;9398.438;8859.375;8554.688;7500.000;7992.188;8601.562;8718.750;8882.812;9117.188;8718.750;8132.812;8296.875;8554.688;8179.688;8062.500;8015.625;7640.625;8015.625;8085.938;8226.562;7617.188;8062.500;7546.875;7781.250;7828.125;7851.562;7546.875"	"10523.438;13359.375;14250.000;14250.000;14226.562;14179.688;13476.562;13476.562;13148.438;12093.750;10921.875;11156.250;10757.812;10500.000;10265.625;10031.250;9679.688;10078.125;12492.188;12703.125;12703.125;12703.125;12843.750;12468.750;12796.875;12843.750;11953.125;12726.562;12093.750;11671.875;12023.438;10453.125;10992.188;12210.938;10945.312;10992.188;10640.625;11015.625;11156.250"	1.628	19	14226.562	270	"F"
