"Selection"	"View"	"Channel"	"Begin.Time..s."	"End.Time..s."	"Low.Freq..Hz."	"High.Freq..Hz."	"BW.90...Hz."	"Dur.90...s."	"Freq.5...Hz."	"Freq.95...Hz."	"Center.Freq..Hz."	"Freq.Contour..5...Hz."	"Freq.Contour.50...Hz."	"Freq.Contour.95...Hz."	"PFC.Avg.Slope..Hz.ms."	"PFC.Num.Inf.Pts"	"PFC.Max.Freq..Hz."	"PFC.Max.Slope..Hz.ms."	"Sex"
"11"	11	"Spectrogram 1"	1	2008.417823	2008.699605	4216.279	12705.814	3466.846	0.1814	6481.494	9948.34	7428.955	"4629.639;4565.039;5081.836;6416.895;6826.025;6503.027;6524.561;6503.027;6804.492;6998.291;7385.889;9302.344;9194.678;9022.412"	"7472.021;4995.703;6481.494;7299.756;7342.822;7472.021;7515.088;8010.352;9582.275;9539.209;9431.543;9431.543;9410.010;9280.811"	"11778.662;10142.139;6976.758;7859.619;8074.951;12209.326;12338.525;12360.059;11886.328;10658.936;9948.340;9689.941;9668.408;9603.809"	9.314	6	9625.342	121.076	"M"
"12"	12	"Spectrogram 1"	1	2008.443439	2008.981387	5754.651	12705.814	3165.381	0.254	6632.227	9797.607	7579.688	"6675.293;6201.562;6503.027;6847.559;6610.693;6610.693;6696.826;6933.691;7041.357;7428.955;9302.344;9194.678;9043.945;8785.547;8354.883;7773.486;7472.021;7364.355;7062.891;6955.225;6890.625;6847.559;6804.492;6869.092;7041.357;6955.225;6847.559;6912.158;7127.490"	"9431.543;6503.027;7321.289;7342.822;7558.154;7515.088;8354.883;9582.275;9539.209;9431.543;9431.543;9410.010;9280.811;9280.811;9280.811;9259.277;9022.412;9022.412;8979.346;8979.346;9065.479;8957.812;8936.279;9022.412;9151.611;9087.012;9022.412;9022.412;8979.346"	"11412.598;7019.824;7859.619;8096.484;12209.326;12360.059;12360.059;11907.861;10658.936;9948.340;9689.941;9668.408;9603.809;9539.209;9496.143;9496.143;9517.676;9496.143;9496.143;9560.742;9560.742;9582.275;9560.742;9517.676;9539.209;9560.742;9582.275;9517.676;9517.676"	-1.441	8	9689.941	121.076	"F"
"13"	13	"Spectrogram 1"	1	2009.03262	2009.340018	4672.093	12876.744	5404.834	0.1088	6696.826	12101.66	7816.553	"5404.834;5254.102;5103.369;5921.631;6653.760;6890.625;6847.559;6998.291;6933.691;6976.758;6933.691;6955.225;6782.959;6675.293;6481.494;6481.494;6546.094"	"8720.947;8613.281;5297.168;6955.225;7751.953;7859.619;8010.352;7988.818;7902.686;7859.619;8031.885;8031.885;7945.752;7945.752;7967.285;7795.020;7730.420"	"10658.936;10917.334;9388.477;7665.820;9474.609;11821.729;12446.191;12424.658;12489.258;12510.791;12661.523;12661.523;12510.791;12338.525;12446.191;12230.859;11907.861"	-2.968	5	9000.879	85.465	"M"
"14"	14	"Spectrogram 1"	1	2009.801116	2010.108514	4102.326	12591.86	5620.166	0.2177	6567.627	12187.793	8548.682	"4543.506;4543.506;5275.635;6050.830;6739.893;6826.025;6847.559;6890.625;7084.424;7385.889;7816.553;8010.352;8850.146;8656.348;7967.285;7558.154"	"8182.617;5232.568;6933.691;7428.955;8118.018;9560.742;9302.344;9453.076;9431.543;9410.010;9323.877;9259.277;9259.277;9259.277;9108.545;8957.812"	"12144.727;10508.203;7816.553;10637.402;12424.658;12446.191;12381.592;12295.459;11843.262;10120.605;9733.008;9582.275;9453.076;9431.543;9453.076;9453.076"	7.676	5	12446.191	252.835	"M"
"15"	15	"Spectrogram 1"	1	2009.826732	2010.339063	5925.581	12648.837	5426.367	0.254	6761.426	12187.793	8828.613	"6373.828;6589.160;6653.760;6847.559;6955.225;6955.225;7062.891;7192.090;7536.621;7881.152;8139.551;8871.680;8656.348;7967.285;7601.221;7407.422;7170.557;7062.891;6933.691;6847.559;6912.158;6933.691;6976.758;7041.357;6890.625;6890.625;7041.357;7127.490"	"10228.271;6998.291;7472.021;8139.551;9625.342;9388.477;9453.076;9431.543;9410.010;9345.410;9259.277;9259.277;9259.277;9108.545;8957.812;8871.680;8871.680;8914.746;8807.080;8764.014;8785.547;8893.213;9000.879;8936.279;8871.680;8785.547;8850.146;8893.213"	"10960.400;7838.086;10658.936;12424.658;12467.725;12381.592;12295.459;11886.328;10142.139;9733.008;9582.275;9453.076;9431.543;9453.076;9453.076;9431.543;9431.543;9410.010;9410.010;9388.477;9453.076;9453.076;9453.076;9539.209;9431.543;9453.076;9431.543;9453.076"	-2.726	14	12446.191	252.835	"F"
"16"	16	"Spectrogram 1"	1	2010.441529	2010.774544	4102.326	12591.86	5620.166	0.1088	6567.627	12187.793	8053.418	"5081.836;4586.572;5404.834;5727.832;6826.025;7062.891;7062.891;6826.025;6933.691;6955.225;6890.625;6761.426;6782.959;6632.227;6395.361;6352.295;5706.299"	"8720.947;5189.502;6696.826;7558.154;7881.152;9754.541;9151.611;8720.947;9194.678;8591.748;8484.082;8441.016;8311.816;8333.350;8161.084;8096.484;7902.686"	"10917.334;10379.004;7192.090;9043.945;11218.799;12424.658;12446.191;12295.459;12316.992;12295.459;12273.926;12295.459;12123.193;12209.326;12209.326;12037.061;11950.928"	-2.448	9	12446.191	264.705	"M"
"17"	17	"Spectrogram 1"	1	2011.158792	2011.491807	4273.256	12648.837	6330.762	0.0907	5900.098	12230.859	7881.152	"4844.971;4629.639;4672.705;5534.033;5813.965;6826.025;6847.559;6847.559;6826.025;6847.559;6826.025;6546.094;6739.893;6675.293;6330.762;5706.299;5706.299;5727.832"	"7192.090;6998.291;5383.301;6847.559;7601.221;8139.551;9173.145;8656.348;8441.016;8311.816;8204.150;8527.148;8096.484;8139.551;8204.150;7816.553;8053.418;7536.621"	"12015.527;12166.260;10637.402;7687.354;10508.203;12209.326;12446.191;12424.658;12424.658;12446.191;12403.125;12424.658;12252.393;12295.459;12101.660;11993.994;12015.527;12230.859"	1.536	6	12446.191	224.346	"M"
"18"	18	"Spectrogram 1"	1	2011.645506	2012.157837	5868.605	12477.907	1421.191	0.2177	8268.75	9689.941	9302.344	"6373.828;6395.361;6718.359;9776.074;9625.342;9539.209;9453.076;9345.410;9323.877;9280.811;9237.744;9043.945;8936.279;8677.881;8268.750;7988.818;7472.021;6976.758;6890.625;6955.225;6912.158;6890.625;6998.291;6804.492;6739.893;6890.625;6912.158;6136.963"	"7795.020;7859.619;11778.662;10056.006;9819.141;9711.475;9625.342;9496.143;9431.543;9410.010;9366.943;9280.811;9216.211;9216.211;9130.078;8893.213;8764.014;8570.215;8527.148;8548.682;8591.748;8699.414;8699.414;8720.947;8591.748;8634.814;8462.549;6589.160"	"11563.330;11714.062;12230.859;12123.193;11283.398;10529.736;10271.338;9883.740;9646.875;9582.275;9625.342;9603.809;9474.609;9431.543;9431.543;9453.076;9453.076;9410.010;9410.010;9366.943;9323.877;9388.477;9410.010;9366.943;9366.943;9410.010;9431.543;10486.670"	-2.682	6	12166.26	242.152	"F"
"19"	19	"Spectrogram 1"	1	2012.106604	2012.439619	4045.349	12591.86	5426.367	0.1088	6782.959	12209.326	8010.352	"6739.893;4866.504;5404.834;6739.893;7213.623;7235.156;7062.891;6804.492;7041.357;6955.225;6912.158;6782.959;6782.959;6610.693;6804.492;6782.959;6761.426;6546.094"	"8462.549;5447.900;7019.824;7730.420;8031.885;9130.078;8527.148;8397.949;8376.416;8376.416;8290.283;8225.684;8247.217;8311.816;8161.084;8139.551;8053.418;7988.818"	"9431.543;10099.072;7558.154;9646.875;11627.930;12230.859;12381.592;12381.592;12338.525;12338.525;12316.992;12360.059;12058.594;12166.260;12338.525;11993.994;11929.395;11477.197"	-0.768	11	12230.859	249.274	"M"
"20"	20	"Spectrogram 1"	1	2012.772633	2013.131265	4273.256	12591.86	6223.096	0.0907	6180.029	12403.125	8225.684	"4651.172;4478.906;5167.969;5641.699;6718.359;7041.357;7041.357;6933.691;6847.559;6826.025;6804.492;6782.959;6782.959;6739.893;6696.826;6330.762;5921.631;6136.963"	"7902.686;7299.756;5792.432;7342.822;7924.219;9194.678;9259.277;8979.346;8957.812;8677.881;8871.680;8570.215;8311.816;8311.816;7988.818;8139.551;8354.883;8182.617"	"12144.727;11972.461;10163.672;8161.084;10723.535;12424.658;12467.725;12424.658;12403.125;12424.658;12424.658;12403.125;12295.459;12123.193;12273.926;12273.926;12273.926;11950.928"	-1.327	9	12467.725	236.217	"M"
